"Status","Year","Age","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Devon","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Devon","Science and Engineering","140","140","27370","25690"
"In post","2021","20-29","Devon","Security","60","60","23610","24080"
"In post","2021","20-29","Devon","Unknown","160","150","24490","21010"
"In post","2021","20-29","Devon","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Legal","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Operational Delivery","340","340","24420","23970"
"In post","2021","20-29","Dorset and Somerset","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Dorset and Somerset","Unknown","80","80","25200","27570"
"In post","2021","20-29","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Intelligence Analysis","60","60","29030","26670"
"In post","2021","20-29","East Anglia","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Legal","50","50","[c]","[c]"
"In post","2021","20-29","East Anglia","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Operational Delivery","890","860","25000","24440"
"In post","2021","20-29","East Anglia","Other","50","50","[c]","[c]"
"In post","2021","20-29","East Anglia","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Psychology","30","30","[c]","[c]"
"In post","2021","20-29","East Anglia","Science and Engineering","80","80","25870","24920"
"In post","2021","20-29","East Anglia","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Anglia","Unknown","150","150","26480","27570"
"In post","2021","20-29","East Wales","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Communications","40","40","[c]","[c]"
"In post","2021","20-29","East Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Digital, Data and Technology","170","170","29790","29540"
"In post","2021","20-29","East Wales","Economics","80","80","29240","29540"
"In post","2021","20-29","East Wales","Finance","30","30","[c]","[c]"
"In post","2021","20-29","East Wales","Human Resources","90","90","26520","24500"
"In post","2021","20-29","East Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Legal","50","50","33630","26640"
"In post","2021","20-29","East Wales","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Operational Delivery","1460","1440","24060","23050"
"In post","2021","20-29","East Wales","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Other","30","30","[c]","[c]"
"In post","2021","20-29","East Wales","Policy","130","130","29830","28850"
"In post","2021","20-29","East Wales","Project Delivery","40","30","[c]","[c]"
"In post","2021","20-29","East Wales","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Science and Engineering","100","90","32500","29950"
"In post","2021","20-29","East Wales","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Wales","Social Research","110","100","33540","29540"
"In post","2021","20-29","East Wales","Statistics","140","140","32150","29540"
"In post","2021","20-29","East Wales","Tax","440","420","25840","25560"
"In post","2021","20-29","East Wales","Unknown","480","470","25120","27570"
"In post","2021","20-29","East Wales","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Operational Delivery","500","490","23860","23970"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Yorkshire and Northern Lincolnshire","Unknown","100","90","24610","27570"
"In post","2021","20-29","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Human Resources","30","30","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Legal","30","30","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Operational Delivery","830","820","24500","24130"
"In post","2021","20-29","Eastern Scotland","Other","50","50","27420","27680"
"In post","2021","20-29","Eastern Scotland","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Eastern Scotland","Tax","230","230","23050","20140"
"In post","2021","20-29","Eastern Scotland","Unknown","1640","1610","28140","27150"
"In post","2021","20-29","Essex","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Legal","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Operational Delivery","340","340","25140","22920"
"In post","2021","20-29","Essex","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Essex","Unknown","220","210","27980","29290"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","330","330","28840","28410"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","160","160","31520","29360"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","230","230","27980","26350"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","110","110","24940","21520"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","70","70","27160","26670"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","50","50","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","1010","980","24900","23840"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Other","460","450","24440","21160"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","140","140","33670","30190"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","700","690","29460","28900"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Property","60","60","30440","30000"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","1350","1340","28120","28050"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Security","50","50","24400","23540"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","40","40","[c]","[c]"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Tax","80","80","38020","31810"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","380","370","27090","27570"
"In post","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Commercial","40","40","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Digital, Data and Technology","100","100","33110","31810"
"In post","2021","20-29","Greater Manchester","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Finance","50","50","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Human Resources","70","70","26960","25560"
"In post","2021","20-29","Greater Manchester","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Legal","90","90","28430","25560"
"In post","2021","20-29","Greater Manchester","Operational Delivery","1170","1140","24220","23970"
"In post","2021","20-29","Greater Manchester","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Other","40","40","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Policy","140","140","34270","31500"
"In post","2021","20-29","Greater Manchester","Project Delivery","50","50","31960","31810"
"In post","2021","20-29","Greater Manchester","Property","40","40","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Science and Engineering","50","50","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Statistics","40","40","[c]","[c]"
"In post","2021","20-29","Greater Manchester","Tax","420","410","26230","25560"
"In post","2021","20-29","Greater Manchester","Unknown","880","870","26940","27570"
"In post","2021","20-29","Hampshire and Isle of Wight","Commercial","40","40","[c]","[c]"
"In post","2021","20-29","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hampshire and Isle of Wight","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hampshire and Isle of Wight","Digital, Data and Technology","50","50","30210","29540"
"In post","2021","20-29","Hampshire and Isle of Wight","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hampshire and Isle of Wight","Finance","40","40","[c]","[c]"
"In post","2021","20-29","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hampshire and Isle of Wight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Hampshire and Isle of Wight","Internal Audit","[c]","[c]","[c]","[c]"
