"Status","Year","Age","Sexual_orientation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Heterosexual / straight","White","820","770","29330","27570"
"New entrant CS","2021","60-64","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","LGBO","White","40","40","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","White","50","40","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","310","290","31540","27130"
"New entrant CS","2021","60-64","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Heterosexual / straight","White","150","130","32240","27570"
"New entrant CS","2021","65+","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","LGBO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","80","70","32790","22850"
"New entrant CS","2021","65+","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","LGBO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Asian","70","70","23050","21260"
"New entrant CS","2022","16-19","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Heterosexual / straight","White","380","380","21910","21260"
"New entrant CS","2022","16-19","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","LGBO","White","50","40","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","410","400","21260","21250"
"New entrant CS","2022","16-19","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Heterosexual / straight","Asian","2160","2120","26940","26590"
"New entrant CS","2022","20-29","Heterosexual / straight","Black","820","800","28110","27570"
"New entrant CS","2022","20-29","Heterosexual / straight","Mixed","630","620","27680","26880"
"New entrant CS","2022","20-29","Heterosexual / straight","Other ethnicity","150","150","28080","27270"
"New entrant CS","2022","20-29","Heterosexual / straight","Undeclared","90","90","27500","26880"
"New entrant CS","2022","20-29","Heterosexual / straight","Unknown","140","140","27140","26030"
"New entrant CS","2022","20-29","Heterosexual / straight","White","10820","10700","26640","25000"
"New entrant CS","2022","20-29","LGBO","Asian","70","70","28270","27160"
"New entrant CS","2022","20-29","LGBO","Black","40","40","[c]","[c]"
"New entrant CS","2022","20-29","LGBO","Mixed","120","120","27090","26970"
"New entrant CS","2022","20-29","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","LGBO","White","2050","2020","26770","25110"
"New entrant CS","2022","20-29","Undeclared","Asian","70","70","28840","27570"
"New entrant CS","2022","20-29","Undeclared","Black","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Mixed","60","50","26960","26480"
"New entrant CS","2022","20-29","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Undeclared","180","180","29330","27570"
"New entrant CS","2022","20-29","Undeclared","Unknown","280","180","29620","27270"
"New entrant CS","2022","20-29","Undeclared","White","780","760","27160","26590"
"New entrant CS","2022","20-29","Unknown","Asian","120","110","27790","26590"
"New entrant CS","2022","20-29","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","8680","8550","26100","24880"
"New entrant CS","2022","20-29","Unknown","White","540","540","26180","25050"
"New entrant CS","2022","30-39","Heterosexual / straight","Asian","1240","1190","31270","27570"
"New entrant CS","2022","30-39","Heterosexual / straight","Black","670","660","30640","28690"
"New entrant CS","2022","30-39","Heterosexual / straight","Mixed","330","320","31510","27570"
"New entrant CS","2022","30-39","Heterosexual / straight","Other ethnicity","90","90","32470","30610"
"New entrant CS","2022","30-39","Heterosexual / straight","Undeclared","70","70","31540","27570"
"New entrant CS","2022","30-39","Heterosexual / straight","Unknown","80","70","35300","31220"
"New entrant CS","2022","30-39","Heterosexual / straight","White","7340","7090","30970","27570"
"New entrant CS","2022","30-39","LGBO","Asian","40","30","[c]","[c]"
"New entrant CS","2022","30-39","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","LGBO","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","30-39","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","LGBO","White","960","940","30990","27570"
"New entrant CS","2022","30-39","Undeclared","Asian","60","60","32350","27570"
"New entrant CS","2022","30-39","Undeclared","Black","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Undeclared","180","170","33980","31140"
"New entrant CS","2022","30-39","Undeclared","Unknown","150","80","37830","33980"
"New entrant CS","2022","30-39","Undeclared","White","400","390","34110","30700"
"New entrant CS","2022","30-39","Unknown","Asian","80","80","30740","28650"
"New entrant CS","2022","30-39","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","4920","4720","30030","26590"
"New entrant CS","2022","30-39","Unknown","White","240","230","32920","29980"
"New entrant CS","2022","40-49","Heterosexual / straight","Asian","730","700","33590","28590"
"New entrant CS","2022","40-49","Heterosexual / straight","Black","470","460","31550","29290"
"New entrant CS","2022","40-49","Heterosexual / straight","Mixed","150","150","32340","28170"
"New entrant CS","2022","40-49","Heterosexual / straight","Other ethnicity","50","40","[c]","[c]"
"New entrant CS","2022","40-49","Heterosexual / straight","Undeclared","50","50","30330","27570"
"New entrant CS","2022","40-49","Heterosexual / straight","Unknown","70","70","34340","31490"
"New entrant CS","2022","40-49","Heterosexual / straight","White","5590","5360","33540","28110"
"New entrant CS","2022","40-49","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","LGBO","White","430","410","33480","28140"
"New entrant CS","2022","40-49","Undeclared","Asian","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Undeclared","130","120","37580","32350"
"New entrant CS","2022","40-49","Undeclared","Unknown","100","40","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","White","230","220","34540","29780"
"New entrant CS","2022","40-49","Unknown","Asian","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","3090","2930","32990","27570"
"New entrant CS","2022","40-49","Unknown","White","180","170","33720","28200"
"New entrant CS","2022","50-59","Heterosexual / straight","Asian","280","260","33600","28630"
"New entrant CS","2022","50-59","Heterosexual / straight","Black","370","360","31160","28330"
"New entrant CS","2022","50-59","Heterosexual / straight","Mixed","100","100","34260","31060"
"New entrant CS","2022","50-59","Heterosexual / straight","Other ethnicity","40","40","[c]","[c]"
"New entrant CS","2022","50-59","Heterosexual / straight","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","50-59","Heterosexual / straight","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","50-59","Heterosexual / straight","White","4880","4670","32090","27570"
"New entrant CS","2022","50-59","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","LGBO","White","230","220","32860","27570"
"New entrant CS","2022","50-59","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Undeclared","110","100","33580","29520"
"New entrant CS","2022","50-59","Undeclared","Unknown","70","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","White","200","190","33140","28400"
"New entrant CS","2022","50-59","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","2650","2450","31760","27230"
"New entrant CS","2022","50-59","Unknown","White","160","150","33390","32420"
"New entrant CS","2022","60-64","Heterosexual / straight","Asian","40","40","[c]","[c]"
"New entrant CS","2022","60-64","Heterosexual / straight","Black","100","90","32930","32040"
"New entrant CS","2022","60-64","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Heterosexual / straight","White","1040","950","29770","26410"
"New entrant CS","2022","60-64","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","LGBO","White","40","40","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","White","40","30","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Unknown","640","550","30040","28200"
"New entrant CS","2022","60-64","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Heterosexual / straight","White","270","230","31440","28200"
"New entrant CS","2022","65+","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","LGBO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Unknown","200","150","30210","27980"
"New entrant CS","2022","65+","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","LGBO","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","LGBO","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","LGBO","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","LGBO","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Ethnicity","Self reported ethnicity. For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' for 2022.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Age","Age in 10 year bands.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
