"Status","Year","Region_ITL1","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Wales","White","LGBO","1240","1200","30680","27570"
"In post","2021","Wales","White","Undeclared","3170","2760","29140","26120"
"In post","2021","Wales","White","Unknown","2450","2120","28750","27290"
"In post","2021","West Midlands (England)","Asian","Heterosexual / straight","3240","3040","27950","26130"
"In post","2021","West Midlands (England)","Asian","LGBO","60","60","27410","25190"
"In post","2021","West Midlands (England)","Asian","Undeclared","200","180","25650","25400"
"In post","2021","West Midlands (England)","Asian","Unknown","570","510","27930","26760"
"In post","2021","West Midlands (England)","Black","Heterosexual / straight","970","910","28570","27570"
"In post","2021","West Midlands (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Black","Undeclared","60","60","25270","25280"
"In post","2021","West Midlands (England)","Black","Unknown","150","140","27880","25930"
"In post","2021","West Midlands (England)","Chinese","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","West Midlands (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Mixed","Heterosexual / straight","420","390","28420","26720"
"In post","2021","West Midlands (England)","Mixed","LGBO","30","30","[c]","[c]"
"In post","2021","West Midlands (England)","Mixed","Undeclared","30","30","[c]","[c]"
"In post","2021","West Midlands (England)","Mixed","Unknown","50","40","30890","27570"
"In post","2021","West Midlands (England)","Other ethnicity","Heterosexual / straight","120","110","28810","26560"
"In post","2021","West Midlands (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Undeclared","Heterosexual / straight","210","200","27780","27570"
"In post","2021","West Midlands (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Undeclared","Undeclared","750","700","31350","27570"
"In post","2021","West Midlands (England)","Undeclared","Unknown","290","240","29440","27570"
"In post","2021","West Midlands (England)","Unknown","Heterosexual / straight","240","220","30520","27570"
"In post","2021","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Undeclared","90","80","30330","27100"
"In post","2021","West Midlands (England)","Unknown","Unknown","3270","3100","28520","25560"
"In post","2021","West Midlands (England)","White","Heterosexual / straight","15140","14070","31240","27570"
"In post","2021","West Midlands (England)","White","LGBO","860","830","29910","27570"
"In post","2021","West Midlands (England)","White","Undeclared","1360","1230","30410","27570"
"In post","2021","West Midlands (England)","White","Unknown","2270","2000","31120","27570"
"In post","2021","Yorkshire and The Humber","Asian","Heterosexual / straight","1830","1710","28320","26780"
"In post","2021","Yorkshire and The Humber","Asian","LGBO","40","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Asian","Undeclared","120","110","26050","24890"
"In post","2021","Yorkshire and The Humber","Asian","Unknown","320","280","27490","25560"
"In post","2021","Yorkshire and The Humber","Black","Heterosexual / straight","450","430","29110","27570"
"In post","2021","Yorkshire and The Humber","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Black","Unknown","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Chinese","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Chinese","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Mixed","Heterosexual / straight","390","370","31880","27570"
"In post","2021","Yorkshire and The Humber","Mixed","LGBO","50","50","28090","27570"
"In post","2021","Yorkshire and The Humber","Mixed","Undeclared","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Mixed","Unknown","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Heterosexual / straight","80","80","32610","27160"
"In post","2021","Yorkshire and The Humber","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Heterosexual / straight","210","190","29630","27570"
"In post","2021","Yorkshire and The Humber","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Undeclared","900","840","31910","27680"
"In post","2021","Yorkshire and The Humber","Undeclared","Unknown","280","250","30010","27570"
"In post","2021","Yorkshire and The Humber","Unknown","Heterosexual / straight","240","220","31180","27570"
"In post","2021","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Undeclared","130","120","32250","30350"
"In post","2021","Yorkshire and The Humber","Unknown","Unknown","4470","4270","29780","25560"
"In post","2021","Yorkshire and The Humber","White","Heterosexual / straight","21110","19460","31900","27570"
"In post","2021","Yorkshire and The Humber","White","LGBO","1310","1260","31090","27570"
"In post","2021","Yorkshire and The Humber","White","Undeclared","1830","1650","30700","27570"
"In post","2021","Yorkshire and The Humber","White","Unknown","2600","2260","31670","27570"
"In post","2022","East Midlands (England)","Asian","Heterosexual / straight","1570","1450","28600","26820"
"In post","2022","East Midlands (England)","Asian","LGBO","40","30","[c]","[c]"
"In post","2022","East Midlands (England)","Asian","Undeclared","100","80","27010","24890"
"In post","2022","East Midlands (England)","Asian","Unknown","240","210","27840","26820"
"In post","2022","East Midlands (England)","Black","Heterosexual / straight","530","500","28330","26820"
"In post","2022","East Midlands (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Black","Unknown","50","40","[c]","[c]"
"In post","2022","East Midlands (England)","Mixed","Heterosexual / straight","310","290","30180","26820"
"In post","2022","East Midlands (England)","Mixed","LGBO","40","40","[c]","[c]"
"In post","2022","East Midlands (England)","Mixed","Undeclared","40","30","[c]","[c]"
"In post","2022","East Midlands (England)","Mixed","Unknown","30","30","[c]","[c]"
"In post","2022","East Midlands (England)","Other ethnicity","Heterosexual / straight","50","50","31020","27570"
"In post","2022","East Midlands (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Undeclared","Heterosexual / straight","140","140","29060","27570"
"In post","2022","East Midlands (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Undeclared","Undeclared","610","570","32490","30450"
"In post","2022","East Midlands (England)","Undeclared","Unknown","170","150","30430","27570"
"In post","2022","East Midlands (England)","Unknown","Heterosexual / straight","180","160","30620","27260"
"In post","2022","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Midlands (England)","Unknown","Undeclared","90","80","35180","31730"
"In post","2022","East Midlands (England)","Unknown","Unknown","2590","2440","28340","26590"
"In post","2022","East Midlands (England)","White","Heterosexual / straight","12920","12030","31370","27570"
"In post","2022","East Midlands (England)","White","LGBO","840","810","30270","27570"
"In post","2022","East Midlands (England)","White","Undeclared","1130","1040","30750","27570"
"In post","2022","East Midlands (England)","White","Unknown","1270","1110","29810","27570"
"In post","2022","East of England","Asian","Heterosexual / straight","980","900","31070","27570"
"In post","2022","East of England","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Asian","Undeclared","80","70","29120","25510"
"In post","2022","East of England","Asian","Unknown","100","90","37180","30030"
"In post","2022","East of England","Black","Heterosexual / straight","540","520","30610","29290"
"In post","2022","East of England","Black","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Black","Undeclared","40","30","[c]","[c]"
"In post","2022","East of England","Black","Unknown","50","40","[c]","[c]"
"In post","2022","East of England","Mixed","Heterosexual / straight","370","350","31200","28810"
"In post","2022","East of England","Mixed","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Other ethnicity","Heterosexual / straight","90","80","32130","28310"
"In post","2022","East of England","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Undeclared","Heterosexual / straight","150","140","30150","27930"
"In post","2022","East of England","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Undeclared","Undeclared","710","670","32270","30790"
"In post","2022","East of England","Undeclared","Unknown","190","170","32610","29290"
"In post","2022","East of England","Unknown","Heterosexual / straight","170","160","32120","29290"
"In post","2022","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East of England","Unknown","Undeclared","90","90","36580","32600"
"In post","2022","East of England","Unknown","Unknown","2030","1900","29270","26350"
"In post","2022","East of England","White","Heterosexual / straight","13760","12860","31490","28920"
"In post","2022","East of England","White","LGBO","720","700","30080","27570"
"In post","2022","East of England","White","Undeclared","1200","1100","31170","28670"
"In post","2022","East of England","White","Unknown","1510","1330","32230","29290"
"In post","2022","London","Asian","Heterosexual / straight","12360","11790","38360","33700"
"In post","2022","London","Asian","LGBO","350","330","39730","35050"
"In post","2022","London","Asian","Undeclared","910","840","35960","31670"
"In post","2022","London","Asian","Unknown","1190","1070","38130","31880"
"In post","2022","London","Black","Heterosexual / straight","8840","8580","35460","31850"
"In post","2022","London","Black","LGBO","210","210","37930","31060"
"In post","2022","London","Black","Undeclared","530","500","34180","31060"
"In post","2022","London","Black","Unknown","920","850","33950","31060"
"In post","2022","London","Mixed","Heterosexual / straight","2820","2730","41640","36720"
"In post","2022","London","Mixed","LGBO","330","320","42740","38670"
"In post","2022","London","Mixed","Undeclared","270","260","40140","35050"
"In post","2022","London","Mixed","Unknown","180","170","43110","37610"
"In post","2022","London","Other ethnicity","Heterosexual / straight","960","930","39840","35020"
"In post","2022","London","Other ethnicity","LGBO","100","100","43320","37880"
"In post","2022","London","Other ethnicity","Undeclared","140","130","45110","40050"
"In post","2022","London","Other ethnicity","Unknown","110","100","41340","32610"
"In post","2022","London","Undeclared","Heterosexual / straight","910","870","38960","33440"
"In post","2022","London","Undeclared","LGBO","60","60","43170","36620"
"In post","2022","London","Undeclared","Undeclared","2780","2670","44600","40190"
"In post","2022","London","Undeclared","Unknown","680","620","39050","32090"
"In post","2022","London","Unknown","Heterosexual / straight","730","700","43820","37820"
"In post","2022","London","Unknown","LGBO","70","70","44260","36430"
"In post","2022","London","Unknown","Undeclared","1220","1190","46730","41980"
"In post","2022","London","Unknown","Unknown","14760","14430","42860","36920"
"In post","2022","London","White","Heterosexual / straight","42110","40550","47990","43140"
"In post","2022","London","White","LGBO","4480","4420","46330","41750"
"In post","2022","London","White","Undeclared","3900","3730","46200","41500"
"In post","2022","London","White","Unknown","2940","2740","46950","40910"
"In post","2022","North East (England)","Asian","Heterosexual / straight","490","460","29890","26820"
"In post","2022","North East (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Asian","Unknown","50","40","28300","22080"
