"Status","Year","Age","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Courts and Tribunals Service","Scotland","190","150","27290","23780"
"In post","2022","60-64","Scottish Fiscal Commission","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government (excl. agencies)","Scotland","420","380","46250","44010"
"In post","2022","60-64","Scottish Housing Regulator","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Prison Service","Scotland","380","250","35370","35000"
"In post","2022","60-64","Scottish Public Pensions Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Security Scotland","Scotland","70","70","28200","24400"
"In post","2022","60-64","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Standards and Testing Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Standards and Testing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Student Awards Agency for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Submarine Delivery Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Submarine Delivery Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Submarine Delivery Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Submarine Delivery Agency","South West (England)","90","80","48570","43030"
"In post","2022","60-64","Teaching Regulation Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The National Archives","London","40","40","[c]","[c]"
"In post","2022","60-64","Transport Scotland","Scotland","40","30","[c]","[c]"
"In post","2022","60-64","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Health Security Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Health Security Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Health Security Agency","London","140","120","57720","44950"
"In post","2022","60-64","UK Health Security Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Health Security Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Health Security Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Health Security Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Health Security Agency","South East (England)","30","30","[c]","[c]"
"In post","2022","60-64","UK Health Security Agency","South West (England)","70","60","54180","48860"
"In post","2022","60-64","UK Health Security Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Health Security Agency","West Midlands (England)","40","30","[c]","[c]"
"In post","2022","60-64","UK Health Security Agency","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2022","60-64","UK Hydrographic Office","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Hydrographic Office","South West (England)","60","50","36500","33590"
"In post","2022","60-64","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Space Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","South East (England)","350","250","24310","20350"
"In post","2022","60-64","UK Statistics Authority","Wales","120","100","32870","28220"
"In post","2022","60-64","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","London","70","60","39430","34360"
"In post","2022","60-64","Valuation Office Agency","North East (England)","30","30","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","North West (England)","30","30","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","South East (England)","30","30","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","South West (England)","60","50","30860","25000"
"In post","2022","60-64","Valuation Office Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","West Midlands (England)","30","20","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","Yorkshire and The Humber","30","20","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinary Medicines Directorate","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government (excl. agencies)","Wales","430","370","43720","38160"
"In post","2022","60-64","Welsh Revenue Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","London","40","40","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Companies House","Wales","30","20","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Office and Procurator Fiscal Service","Scotland","40","30","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","London","50","40","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
