"Status","Year","Region_ITL3","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Berkshire","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","International Trade","Male","40","40","[c]","[c]"
"In post","2021","Berkshire","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Legal","Female","100","90","47240","50520"
"In post","2021","Berkshire","Legal","Male","50","50","47130","45260"
"In post","2021","Berkshire","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Operational Delivery","Female","440","410","28480","25630"
"In post","2021","Berkshire","Operational Delivery","Male","320","310","31280","27680"
"In post","2021","Berkshire","Other","Female","90","90","26110","21580"
"In post","2021","Berkshire","Other","Male","100","100","33300","35730"
"In post","2021","Berkshire","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Project Delivery","Male","40","40","[c]","[c]"
"In post","2021","Berkshire","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Science and Engineering","Male","40","40","[c]","[c]"
"In post","2021","Berkshire","Security","Female","60","60","32510","28750"
"In post","2021","Berkshire","Security","Male","570","570","35170","39070"
"In post","2021","Berkshire","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Tax","Female","90","80","36820","35000"
"In post","2021","Berkshire","Tax","Male","80","80","38700","35000"
"In post","2021","Berkshire","Unknown","Female","330","300","29930","29290"
"In post","2021","Berkshire","Unknown","Male","140","140","30160","29290"
"In post","2021","Bexley and Greenwich","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Operational Delivery","Female","560","530","29790","28590"
"In post","2021","Bexley and Greenwich","Operational Delivery","Male","640","630","33090","33180"
"In post","2021","Bexley and Greenwich","Other","Female","30","30","[c]","[c]"
"In post","2021","Bexley and Greenwich","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Female","280","250","31040","31060"
"In post","2021","Bexley and Greenwich","Unknown","Male","120","110","31160","31060"
"In post","2021","Birmingham","Commercial","Female","40","40","[c]","[c]"
"In post","2021","Birmingham","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Counter Fraud","Male","40","40","[c]","[c]"
"In post","2021","Birmingham","Digital, Data and Technology","Female","70","70","41700","38370"
"In post","2021","Birmingham","Digital, Data and Technology","Male","160","160","40910","37000"
"In post","2021","Birmingham","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Finance","Female","50","40","[c]","[c]"
"In post","2021","Birmingham","Finance","Male","50","50","43770","41610"
"In post","2021","Birmingham","Human Resources","Female","70","70","40510","39670"
"In post","2021","Birmingham","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Inspector of Education and Training","Female","70","70","62880","51360"
"In post","2021","Birmingham","Inspector of Education and Training","Male","40","40","[c]","[c]"
"In post","2021","Birmingham","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Knowledge and Information Management","Female","40","40","[c]","[c]"
"In post","2021","Birmingham","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Legal","Female","220","200","47640","49080"
"In post","2021","Birmingham","Legal","Male","160","160","45660","48080"
"In post","2021","Birmingham","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Operational Delivery","Female","3200","2880","26390","22720"
"In post","2021","Birmingham","Operational Delivery","Male","2290","2220","28520","25080"
"In post","2021","Birmingham","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Other","Female","100","90","27010","21580"
"In post","2021","Birmingham","Other","Male","40","40","[c]","[c]"
"In post","2021","Birmingham","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Policy","Female","140","140","37870","30780"
"In post","2021","Birmingham","Policy","Male","120","120","40760","36340"
"In post","2021","Birmingham","Project Delivery","Female","140","130","40400","38630"
"In post","2021","Birmingham","Project Delivery","Male","120","120","44400","41450"
"In post","2021","Birmingham","Property","Female","90","80","32070","28650"
"In post","2021","Birmingham","Property","Male","120","110","36810","32100"
"In post","2021","Birmingham","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Science and Engineering","Female","130","120","37420","36330"
"In post","2021","Birmingham","Science and Engineering","Male","60","60","40570","37390"
"In post","2021","Birmingham","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Security","Male","40","40","[c]","[c]"
"In post","2021","Birmingham","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Tax","Female","560","520","32430","31810"
"In post","2021","Birmingham","Tax","Male","650","630","35350","31810"
"In post","2021","Birmingham","Unknown","Female","1510","1300","27420","27570"
"In post","2021","Birmingham","Unknown","Male","960","920","28130","27570"
"In post","2021","Birmingham","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Operational Delivery","Female","80","70","25720","22920"
"In post","2021","Blackburn with Darwen","Operational Delivery","Male","50","50","[c]","[c]"
"In post","2021","Blackburn with Darwen","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","Female","210","180","26650","27570"
"In post","2021","Blackburn with Darwen","Unknown","Male","150","140","26670","27570"
"In post","2021","Blackpool","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Operational Delivery","Female","110","100","25500","22920"
"In post","2021","Blackpool","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Unknown","Female","3060","2700","28210","27570"
"In post","2021","Blackpool","Unknown","Male","1880","1810","30070","27570"
"In post","2021","Bournemouth and Poole","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
