"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","South West (England)","320","310","34710","34390"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Wales","1310","1200","26250","23320"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","West Midlands (England)","420","390","28680","24570"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Delivery","Yorkshire and The Humber","150","150","29490","26380"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","London","3610","3530","49840","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Scotland","80","80","51860","53050"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","South West (England)","70","70","47230","49080"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Wales","140","130","41530","39310"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","West Midlands (England)","60","60","42110","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","London","80","80","47810","41550"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","South West (England)","220","210","40920","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Wales","50","50","46770","44900"
"In post","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Scotland","50","50","36360","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","South East (England)","70","60","40650","39430"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","South West (England)","700","660","40900","39750"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Wales","380","360","48080","42740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","London","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","London","40","40","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","London","80","70","53810","59730"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","London","60","60","56670","55260"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","60","60","49050","37670"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","London","90","90","40850","34330"
