"Status","Year","Sexual_orientation","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","Tees Valley and Durham","Unknown","60","50","26350","25400"
"In post","2021","Heterosexual / straight","Tees Valley and Durham","White","6060","5500","28190","26490"
"In post","2021","Heterosexual / straight","Unknown","Asian","130","120","30270","27570"
"In post","2021","Heterosexual / straight","Unknown","Black","50","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Unknown","White","780","740","34040","27570"
"In post","2021","Heterosexual / straight","West Central Scotland","Asian","190","180","29090","25560"
"In post","2021","Heterosexual / straight","West Central Scotland","Black","90","80","28430","27570"
"In post","2021","Heterosexual / straight","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Central Scotland","Mixed","80","80","30860","27000"
"In post","2021","Heterosexual / straight","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Central Scotland","Undeclared","110","100","31520","30930"
"In post","2021","Heterosexual / straight","West Central Scotland","Unknown","100","90","29600","26160"
"In post","2021","Heterosexual / straight","West Central Scotland","White","10610","9820","31220","27570"
"In post","2021","Heterosexual / straight","West Midlands","Asian","2830","2660","27570","25710"
"In post","2021","Heterosexual / straight","West Midlands","Black","820","780","28650","27370"
"In post","2021","Heterosexual / straight","West Midlands","Chinese","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","West Midlands","Mixed","280","260","27980","26560"
"In post","2021","Heterosexual / straight","West Midlands","Other ethnicity","100","90","29110","26120"
"In post","2021","Heterosexual / straight","West Midlands","Undeclared","150","140","27330","26560"
"In post","2021","Heterosexual / straight","West Midlands","Unknown","150","130","31360","27570"
"In post","2021","Heterosexual / straight","West Midlands","White","7350","6770","33060","27570"
"In post","2021","Heterosexual / straight","West Wales and The Valleys","Asian","80","80","28430","21590"
"In post","2021","Heterosexual / straight","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Wales and The Valleys","Mixed","80","70","27500","24470"
"In post","2021","Heterosexual / straight","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Wales and The Valleys","Undeclared","110","100","26520","25650"
"In post","2021","Heterosexual / straight","West Wales and The Valleys","Unknown","120","110","29010","21590"
"In post","2021","Heterosexual / straight","West Wales and The Valleys","White","10070","9210","29480","26780"
"In post","2021","Heterosexual / straight","West Yorkshire","Asian","1390","1290","28210","27570"
"In post","2021","Heterosexual / straight","West Yorkshire","Black","280","260","28810","27570"
"In post","2021","Heterosexual / straight","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","West Yorkshire","Mixed","210","190","31650","27570"
"In post","2021","Heterosexual / straight","West Yorkshire","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","West Yorkshire","Undeclared","100","90","28840","26300"
"In post","2021","Heterosexual / straight","West Yorkshire","Unknown","130","120","29870","27570"
"In post","2021","Heterosexual / straight","West Yorkshire","White","8500","7850","32750","28130"
"In post","2021","LGBO","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Bedfordshire and Hertfordshire","White","130","120","31890","29920"
"In post","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","White","300","290","30790","29290"
"In post","2021","LGBO","Cheshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cheshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cheshire","White","170","170","30760","27570"
"In post","2021","LGBO","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cornwall and Isles of Scilly","White","40","40","[c]","[c]"
"In post","2021","LGBO","Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Cumbria","White","70","60","28140","25790"
"In post","2021","LGBO","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Derbyshire and Nottinghamshire","White","420","410","31080","27570"
"In post","2021","LGBO","Devon","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Devon","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Devon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Devon","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Devon","White","240","230","27170","26440"
"In post","2021","LGBO","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Dorset and Somerset","White","150","150","28310","27570"
"In post","2021","LGBO","East Anglia","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Anglia","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Anglia","White","360","350","28380","27150"
"In post","2021","LGBO","East Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Wales","White","810","790","31940","27570"
"In post","2021","LGBO","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","East Yorkshire and Northern Lincolnshire","White","150","150","26950","26300"
"In post","2021","LGBO","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Eastern Scotland","White","700","690","34330","30500"
"In post","2021","LGBO","Essex","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Essex","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Essex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Essex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Essex","White","170","160","30610","29290"
"In post","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","30","30","[c]","[c]"
"In post","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","White","920","890","32880","28840"
"In post","2021","LGBO","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
