"Status","Year","Sex","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Education","East Midlands (England)","120","120","44400","39450"
"In post","2021","Male","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Education","London","1020","1010","51630","53420"
"In post","2021","Male","Department for Education","North East (England)","300","300","40230","37100"
"In post","2021","Male","Department for Education","North West (England)","520","510","40370","36780"
"In post","2021","Male","Department for Education","South West (England)","90","90","45310","42290"
"In post","2021","Male","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Education","West Midlands (England)","540","540","41850","37100"
"In post","2021","Male","Department for Education","Yorkshire and The Humber","670","660","41800","36960"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","East Midlands (England)","90","90","32740","29690"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","East of England","440","420","35370","31070"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","London","1190","1180","45280","39910"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","North East (England)","250","250","32910","29230"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","North West (England)","540","520","30180","25190"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","Scotland","60","50","35040","31410"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","South East (England)","610","600","38360","33880"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","South West (England)","760","740","36670","35900"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","Wales","120","120","30590","26520"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","West Midlands (England)","260","250","35030","31160"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","530","520","34950","30320"
"In post","2021","Male","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for International Trade","London","1180","1180","46260","39790"
"In post","2021","Male","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for International Trade","Overseas","110","110","57190","53750"
"In post","2021","Male","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for International Trade","South East (England)","70","70","45680","38540"
"In post","2021","Male","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Transport","East Midlands (England)","420","400","34150","29080"
"In post","2021","Male","Department for Transport","East of England","310","300","30440","27680"
"In post","2021","Male","Department for Transport","London","2020","1980","46710","42890"
"In post","2021","Male","Department for Transport","North East (England)","200","190","29260","26780"
"In post","2021","Male","Department for Transport","North West (England)","340","320","29650","26780"
"In post","2021","Male","Department for Transport","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Male","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Transport","Scotland","340","330","32710","27680"
"In post","2021","Male","Department for Transport","South East (England)","960","920","37920","31680"
"In post","2021","Male","Department for Transport","South West (England)","500","480","32950","28470"
"In post","2021","Male","Department for Transport","Wales","2870","2770","29320","26130"
"In post","2021","Male","Department for Transport","West Midlands (England)","330","320","29450","26780"
"In post","2021","Male","Department for Transport","Yorkshire and The Humber","380","360","30990","26780"
"In post","2021","Male","Department for Work and Pensions","East Midlands (England)","1710","1620","28420","27570"
"In post","2021","Male","Department for Work and Pensions","East of England","1550","1490","29330","27570"
"In post","2021","Male","Department for Work and Pensions","London","3670","3580","35240","31060"
"In post","2021","Male","Department for Work and Pensions","North East (England)","3550","3390","28590","27570"
"In post","2021","Male","Department for Work and Pensions","North West (England)","6800","6550","28830","27570"
"In post","2021","Male","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Work and Pensions","Scotland","2980","2830","27380","27570"
"In post","2021","Male","Department for Work and Pensions","South East (England)","2210","2130","27770","27570"
"In post","2021","Male","Department for Work and Pensions","South West (England)","1930","1830","26950","27570"
"In post","2021","Male","Department for Work and Pensions","Unknown","320","310","31130","27570"
"In post","2021","Male","Department for Work and Pensions","Wales","1910","1830","26560","27570"
"In post","2021","Male","Department for Work and Pensions","West Midlands (England)","2550","2420","26570","27570"
"In post","2021","Male","Department for Work and Pensions","Yorkshire and The Humber","3530","3380","31510","27570"
"In post","2021","Male","Department of Health and Social Care","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Male","Department of Health and Social Care","East of England","270","260","47390","40450"
"In post","2021","Male","Department of Health and Social Care","London","2320","2250","50830","46000"
"In post","2021","Male","Department of Health and Social Care","North East (England)","30","30","[c]","[c]"
"In post","2021","Male","Department of Health and Social Care","North West (England)","190","190","38510","29370"
"In post","2021","Male","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department of Health and Social Care","South East (England)","170","160","50260","42380"
"In post","2021","Male","Department of Health and Social Care","South West (England)","380","360","44330","37960"
"In post","2021","Male","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department of Health and Social Care","West Midlands (England)","110","110","47440","36330"
"In post","2021","Male","Department of Health and Social Care","Yorkshire and The Humber","550","540","45740","40890"
"In post","2021","Male","ESTYN","Wales","50","50","[c]","[c]"
"In post","2021","Male","Food Standards Agency","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Male","Food Standards Agency","East of England","50","50","[c]","[c]"
"In post","2021","Male","Food Standards Agency","London","240","240","41820","40350"
"In post","2021","Male","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Food Standards Agency","North West (England)","40","40","[c]","[c]"
"In post","2021","Male","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Food Standards Agency","South West (England)","40","40","[c]","[c]"
"In post","2021","Male","Food Standards Agency","Wales","80","80","36420","30810"
"In post","2021","Male","Food Standards Agency","West Midlands (England)","80","80","33180","28730"
"In post","2021","Male","Food Standards Agency","Yorkshire and The Humber","170","170","37270","31450"
"In post","2021","Male","Foreign, Commonwealth and Development Office","London","2020","2000","51070","48570"
"In post","2021","Male","Foreign, Commonwealth and Development Office","Overseas","1340","1340","51830","53030"
"In post","2021","Male","Foreign, Commonwealth and Development Office","Scotland","420","410","41510","38500"
"In post","2021","Male","Foreign, Commonwealth and Development Office","South East (England)","640","620","38730","34770"
"In post","2021","Male","HM Land Registry","East Midlands (England)","330","320","31310","27130"
"In post","2021","Male","HM Land Registry","East of England","110","100","32240","33840"
