"Status","Year","Disability","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Legal","North East (England)","340","310","40080","38370"
"In post","2021","Declared non-disabled","Legal","North West (England)","970","900","40650","38000"
"In post","2021","Declared non-disabled","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Scotland","680","640","50410","52490"
"In post","2021","Declared non-disabled","Legal","South East (England)","570","510","44490","45070"
"In post","2021","Declared non-disabled","Legal","South West (England)","380","350","43130","43160"
"In post","2021","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Wales","390","360","42020","40650"
"In post","2021","Declared non-disabled","Legal","West Midlands (England)","520","480","40990","38630"
"In post","2021","Declared non-disabled","Legal","Yorkshire and The Humber","760","680","43210","43460"
"In post","2021","Declared non-disabled","No function","East Midlands (England)","7210","6690","29920","26850"
"In post","2021","Declared non-disabled","No function","East of England","5710","5340","30370","28130"
"In post","2021","Declared non-disabled","No function","London","26300","25370","43590","38250"
"In post","2021","Declared non-disabled","No function","North East (England)","7380","6570","27630","24920"
"In post","2021","Declared non-disabled","No function","North West (England)","12870","11890","29980","26550"
"In post","2021","Declared non-disabled","No function","Northern Ireland","940","870","30930","28130"
"In post","2021","Declared non-disabled","No function","Overseas","1340","1330","52450","53370"
"In post","2021","Declared non-disabled","No function","Scotland","5310","4920","30760","26580"
"In post","2021","Declared non-disabled","No function","South East (England)","9940","9200","31300","29540"
"In post","2021","Declared non-disabled","No function","South West (England)","8680","8060","33360","29660"
"In post","2021","Declared non-disabled","No function","Unknown","120","120","43020","43710"
"In post","2021","Declared non-disabled","No function","Wales","9810","8870","27660","23320"
"In post","2021","Declared non-disabled","No function","West Midlands (England)","8970","8410","30280","26570"
"In post","2021","Declared non-disabled","No function","Yorkshire and The Humber","8810","8150","31420","28130"
"In post","2021","Declared non-disabled","Project Delivery","East Midlands (England)","490","470","38400","35630"
"In post","2021","Declared non-disabled","Project Delivery","East of England","590","570","37860","35030"
"In post","2021","Declared non-disabled","Project Delivery","London","3290","3200","53640","53380"
"In post","2021","Declared non-disabled","Project Delivery","North East (England)","720","680","40530","38630"
"In post","2021","Declared non-disabled","Project Delivery","North West (England)","1340","1280","39570","38630"
"In post","2021","Declared non-disabled","Project Delivery","Northern Ireland","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","390","390","55590","55620"
"In post","2021","Declared non-disabled","Project Delivery","Scotland","1270","1220","37180","33930"
"In post","2021","Declared non-disabled","Project Delivery","South East (England)","1640","1590","38370","36030"
"In post","2021","Declared non-disabled","Project Delivery","South West (England)","8290","8020","38800","37320"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Wales","490","470","36770","32090"
"In post","2021","Declared non-disabled","Project Delivery","West Midlands (England)","680","670","38040","35720"
"In post","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","450","440","39180","36500"
"In post","2021","Declared non-disabled","Property","East Midlands (England)","310","290","34670","33000"
"In post","2021","Declared non-disabled","Property","East of England","350","340","33040","33000"
"In post","2021","Declared non-disabled","Property","London","880","850","44300","37470"
"In post","2021","Declared non-disabled","Property","North East (England)","320","290","31890","26500"
"In post","2021","Declared non-disabled","Property","North West (England)","360","340","35990","32110"
"In post","2021","Declared non-disabled","Property","Northern Ireland","80","80","28330","27420"
"In post","2021","Declared non-disabled","Property","Overseas","160","160","39470","37950"
"In post","2021","Declared non-disabled","Property","Scotland","920","890","31310","29160"
"In post","2021","Declared non-disabled","Property","South East (England)","770","740","35520","33300"
"In post","2021","Declared non-disabled","Property","South West (England)","920","870","33820","33250"
"In post","2021","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Wales","360","340","33410","31040"
"In post","2021","Declared non-disabled","Property","West Midlands (England)","390","360","35790","33250"
"In post","2021","Declared non-disabled","Property","Yorkshire and The Humber","510","470","34270","32110"
"In post","2021","Declared non-disabled","Security","East Midlands (England)","100","100","29780","26710"
"In post","2021","Declared non-disabled","Security","East of England","350","340","32880","27700"
"In post","2021","Declared non-disabled","Security","London","680","670","42050","37940"
"In post","2021","Declared non-disabled","Security","North East (England)","60","60","32550","31810"
"In post","2021","Declared non-disabled","Security","North West (England)","170","160","28190","23540"
"In post","2021","Declared non-disabled","Security","Northern Ireland","250","250","21330","20310"
"In post","2021","Declared non-disabled","Security","Overseas","100","100","40010","34450"
"In post","2021","Declared non-disabled","Security","Scotland","830","800","30170","26120"
"In post","2021","Declared non-disabled","Security","South East (England)","1170","1150","31300","27680"
"In post","2021","Declared non-disabled","Security","South West (England)","690","680","27070","20920"
"In post","2021","Declared non-disabled","Security","Unknown","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Wales","220","210","27420","25390"
"In post","2021","Declared non-disabled","Security","West Midlands (England)","230","220","29270","25560"
"In post","2021","Declared non-disabled","Security","Yorkshire and The Humber","470","460","32020","33000"
"In post","2021","Declared non-disabled","Unknown","East Midlands (England)","4190","3760","26320","27570"
"In post","2021","Declared non-disabled","Unknown","East of England","6370","5790","28210","27570"
"In post","2021","Declared non-disabled","Unknown","London","20250","19110","38240","31520"
"In post","2021","Declared non-disabled","Unknown","North East (England)","8450","7470","26990","26120"
"In post","2021","Declared non-disabled","Unknown","North West (England)","19830","18030","27180","27240"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","670","620","25450","22330"
"In post","2021","Declared non-disabled","Unknown","Overseas","490","480","39130","33230"
"In post","2021","Declared non-disabled","Unknown","Scotland","14760","13590","32630","27570"
"In post","2021","Declared non-disabled","Unknown","South East (England)","10510","9660","28350","27570"
"In post","2021","Declared non-disabled","Unknown","South West (England)","7290","6600","28210","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","770","720","30150","27570"
"In post","2021","Declared non-disabled","Unknown","Wales","10030","9250","33470","27570"
"In post","2021","Declared non-disabled","Unknown","West Midlands (England)","7550","6740","26670","27570"
"In post","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","10900","9870","29130","27570"
"In post","2021","Undeclared","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","London","220","220","45570","42470"
"In post","2021","Undeclared","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","South East (England)","70","70","40470","39830"
"In post","2021","Undeclared","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","London","80","80","51640","46600"
"In post","2021","Undeclared","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","North West (England)","30","30","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","South East (England)","50","40","[c]","[c]"
"In post","2021","Undeclared","Commercial","South West (England)","80","70","43060","40580"
"In post","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","London","120","120","45930","42470"
"In post","2021","Undeclared","Communications","North East (England)","70","70","26760","25560"
