"Status","Year","Sexual_orientation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Heterosexual / straight","Foreign, Commonwealth and Development Office","Female","2880","2780","46940","42190"
"In post","2022","Heterosexual / straight","Foreign, Commonwealth and Development Office","Male","2880","2840","48690","44640"
"In post","2022","Heterosexual / straight","HM Land Registry","Female","2470","2190","31350","27130"
"In post","2022","Heterosexual / straight","HM Land Registry","Male","1500","1420","33690","31740"
"In post","2022","Heterosexual / straight","HM Revenue and Customs","Female","22500","20280","33710","31020"
"In post","2022","Heterosexual / straight","HM Revenue and Customs","Male","19310","18680","35960","33370"
"In post","2022","Heterosexual / straight","HM Treasury","Female","1060","1010","46530","42950"
"In post","2022","Heterosexual / straight","HM Treasury","Male","1030","1020","50080","52500"
"In post","2022","Heterosexual / straight","Home Office","Female","14280","12920","32070","28650"
"In post","2022","Heterosexual / straight","Home Office","Male","12730","12290","33160","28670"
"In post","2022","Heterosexual / straight","Ministry of Defence","Female","16830","15870","32580","29000"
"In post","2022","Heterosexual / straight","Ministry of Defence","Male","23480","23070","35230","33200"
"In post","2022","Heterosexual / straight","Ministry of Justice","Female","35170","32340","29840","26400"
"In post","2022","Heterosexual / straight","Ministry of Justice","Male","25560","24650","31780","29430"
"In post","2022","Heterosexual / straight","National Crime Agency","Female","1940","1860","38190","36410"
"In post","2022","Heterosexual / straight","National Crime Agency","Male","2320","2300","42890","40190"
"In post","2022","Heterosexual / straight","Northern Ireland Office","Female","60","60","46640","41750"
"In post","2022","Heterosexual / straight","Northern Ireland Office","Male","40","40","[c]","[c]"
"In post","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","Female","1050","1000","50260","51360"
"In post","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","Male","460","450","53260","51360"
"In post","2022","Heterosexual / straight","Office of Gas and Electricity Markets","Female","350","340","41510","35500"
"In post","2022","Heterosexual / straight","Office of Gas and Electricity Markets","Male","360","350","41940","35000"
"In post","2022","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Female","130","120","41380","38000"
"In post","2022","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Male","70","70","48830","46660"
"In post","2022","Heterosexual / straight","Office of Rail and Road","Female","100","90","50790","50810"
"In post","2022","Heterosexual / straight","Office of Rail and Road","Male","120","120","54660","52870"
"In post","2022","Heterosexual / straight","Office of the Secretary of State for Scotland","Female","40","30","[c]","[c]"
"In post","2022","Heterosexual / straight","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Scottish Government","Female","7770","7320","39130","34600"
"In post","2022","Heterosexual / straight","Scottish Government","Male","5990","5830","40130","35040"
"In post","2022","Heterosexual / straight","The National Archives","Female","130","120","36210","34260"
"In post","2022","Heterosexual / straight","The National Archives","Male","120","120","38450","34990"
"In post","2022","Heterosexual / straight","UK Export Finance","Female","180","180","47270","41880"
"In post","2022","Heterosexual / straight","UK Export Finance","Male","230","230","56090","51250"
"In post","2022","Heterosexual / straight","UK Statistics Authority","Female","2330","2040","33220","30710"
"In post","2022","Heterosexual / straight","UK Statistics Authority","Male","1620","1480","35150","30810"
"In post","2022","Heterosexual / straight","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Heterosexual / straight","Water Services Regulation Authority","Female","100","90","53860","45370"
"In post","2022","Heterosexual / straight","Water Services Regulation Authority","Male","70","70","57020","52800"
"In post","2022","Heterosexual / straight","Welsh Government","Female","2930","2710","40760","38160"
"In post","2022","Heterosexual / straight","Welsh Government","Male","1870","1820","43340","38160"
"In post","2022","LGBO","Attorney General's Departments","Female","230","220","40880","32810"
"In post","2022","LGBO","Attorney General's Departments","Male","250","240","47340","50500"
"In post","2022","LGBO","Cabinet Office","Female","240","240","42080","38990"
"In post","2022","LGBO","Cabinet Office","Male","330","320","45700","40600"
"In post","2022","LGBO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Competition and Markets Authority","Male","50","40","[c]","[c]"
"In post","2022","LGBO","Department for Business, Energy and Industrial Strategy","Female","410","400","39750","36740"
"In post","2022","LGBO","Department for Business, Energy and Industrial Strategy","Male","450","440","43550","40050"
"In post","2022","LGBO","Department for Digital, Culture, Media and Sport","Female","100","100","45070","46200"
"In post","2022","LGBO","Department for Digital, Culture, Media and Sport","Male","120","120","46600","51730"
"In post","2022","LGBO","Department for Education","Female","280","270","42300","38500"
"In post","2022","LGBO","Department for Education","Male","250","240","43650","36960"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Female","340","330","35520","32560"
"In post","2022","LGBO","Department for Environment, Food and Rural Affairs","Male","350","350","36880","32560"
"In post","2022","LGBO","Department for International Trade","Female","70","70","43640","39420"
"In post","2022","LGBO","Department for International Trade","Male","130","130","46950","41730"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Female","160","150","40760","36340"
"In post","2022","LGBO","Department for Levelling Up, Housing and Communities","Male","180","180","46390","48200"
"In post","2022","LGBO","Department for Transport","Female","300","280","32150","26700"
"In post","2022","LGBO","Department for Transport","Male","360","360","38340","32760"
"In post","2022","LGBO","Department for Work and Pensions","Female","1900","1790","28080","27570"
"In post","2022","LGBO","Department for Work and Pensions","Male","2130","2070","28820","27570"
"In post","2022","LGBO","Department of Health and Social Care","Female","330","320","40310","36330"
"In post","2022","LGBO","Department of Health and Social Care","Male","280","270","45440","40650"
"In post","2022","LGBO","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Female","40","40","[c]","[c]"
"In post","2022","LGBO","Food Standards Agency","Male","30","30","[c]","[c]"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Female","150","150","42870","38500"
"In post","2022","LGBO","Foreign, Commonwealth and Development Office","Male","260","260","50740","52430"
"In post","2022","LGBO","HM Land Registry","Female","80","80","28190","26300"
"In post","2022","LGBO","HM Land Registry","Male","90","90","32090","27130"
"In post","2022","LGBO","HM Revenue and Customs","Female","1210","1150","33320","33080"
"In post","2022","LGBO","HM Revenue and Customs","Male","1610","1570","34300","31040"
"In post","2022","LGBO","HM Treasury","Female","100","90","44900","37900"
"In post","2022","LGBO","HM Treasury","Male","110","110","47330","47400"
"In post","2022","LGBO","Home Office","Female","500","480","32440","26850"
"In post","2022","LGBO","Home Office","Male","680","660","34820","30820"
"In post","2022","LGBO","Ministry of Defence","Female","690","670","31810","29000"
"In post","2022","LGBO","Ministry of Defence","Male","770","760","35150","33200"
"In post","2022","LGBO","Ministry of Justice","Female","2750","2680","29880","27120"
"In post","2022","LGBO","Ministry of Justice","Male","1500","1460","32740","29060"
"In post","2022","LGBO","National Crime Agency","Female","120","120","36960","36200"
"In post","2022","LGBO","National Crime Agency","Male","100","100","38980","36410"
"In post","2022","LGBO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Female","50","50","52610","51360"
"In post","2022","LGBO","Office for Standards in Education, Children's Services and Skills","Male","70","70","47620","32390"
"In post","2022","LGBO","Office of Gas and Electricity Markets","Female","40","40","[c]","[c]"
"In post","2022","LGBO","Office of Gas and Electricity Markets","Male","60","60","38600","33400"
"In post","2022","LGBO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Scottish Government","Female","600","580","34930","31540"
"In post","2022","LGBO","Scottish Government","Male","530","520","38120","33070"
"In post","2022","LGBO","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
