"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Corporate Finance","100","100","45950","45740"
"In post","2021","Declared non-disabled","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Finance","5190","4930","40630","36820"
"In post","2021","Declared non-disabled","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Operational Delivery","540","500","29150","25560"
"In post","2021","Declared non-disabled","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Other","100","100","47250","37660"
"In post","2021","Declared non-disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Project Delivery","60","60","42470","39890"
"In post","2021","Declared non-disabled","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Finance","Unknown","210","200","44300","38630"
"In post","2021","Declared non-disabled","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Grants Management","Operational Delivery","1680","1540","25350","21050"
"In post","2021","Declared non-disabled","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Human Resources","4610","4370","38930","33930"
"In post","2021","Declared non-disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Operational Delivery","610","560","30170","25650"
"In post","2021","Declared non-disabled","Human Resources","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Policy","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Human Resources","Tax","100","90","36430","31810"
"In post","2021","Declared non-disabled","Human Resources","Unknown","900","870","39900","35590"
"In post","2021","Declared non-disabled","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Internal Audit","560","530","46160","43250"
"In post","2021","Declared non-disabled","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Legal","6030","5570","55280","54580"
"In post","2021","Declared non-disabled","Legal","Operational Delivery","2440","2240","28430","26970"
"In post","2021","Declared non-disabled","Legal","Other","260","250","31190","27580"
"In post","2021","Declared non-disabled","Legal","Policy","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Tax","230","210","39700","35000"
"In post","2021","Declared non-disabled","Legal","Unknown","120","120","62870","60180"
"In post","2021","Declared non-disabled","No function","Commercial","220","220","44590","39200"
"In post","2021","Declared non-disabled","No function","Communications","80","80","42320","40220"
"In post","2021","Declared non-disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Counter Fraud","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Digital, Data and Technology","170","170","39960","36370"
"In post","2021","Declared non-disabled","No function","Economics","360","350","47690","48240"
"In post","2021","Declared non-disabled","No function","Finance","310","300","43870","37580"
"In post","2021","Declared non-disabled","No function","Human Resources","50","50","41640","36650"
"In post","2021","Declared non-disabled","No function","Inspector of Education and Training","720","700","67650","74730"
"In post","2021","Declared non-disabled","No function","Intelligence Analysis","340","330","31640","28330"
"In post","2021","Declared non-disabled","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","International Trade","780","760","47850","44990"
"In post","2021","Declared non-disabled","No function","Knowledge and Information Management","640","610","38280","35570"
"In post","2021","Declared non-disabled","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Medicine","250","210","95760","96510"
"In post","2021","Declared non-disabled","No function","Operational Delivery","77550","71380","29020","26470"
"In post","2021","Declared non-disabled","No function","Operational Research","210","200","44590","46080"
"In post","2021","Declared non-disabled","No function","Other","1380","1340","42260","34710"
"In post","2021","Declared non-disabled","No function","Planning","110","100","47930","42620"
"In post","2021","Declared non-disabled","No function","Planning Inspectors","250","220","58270","58810"
"In post","2021","Declared non-disabled","No function","Policy","13660","13300","47820","44230"
"In post","2021","Declared non-disabled","No function","Project Delivery","160","160","41400","36740"
"In post","2021","Declared non-disabled","No function","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Psychology","990","950","35840","30450"
"In post","2021","Declared non-disabled","No function","Science and Engineering","4590","4350","39810","37360"
"In post","2021","Declared non-disabled","No function","Security","140","130","47150","44030"
"In post","2021","Declared non-disabled","No function","Social Research","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Tax","6760","6330","36490","31810"
"In post","2021","Declared non-disabled","No function","Unknown","3200","3120","39220","33250"
"In post","2021","Declared non-disabled","No function","Veterinarian","320","310","45320","44660"
"In post","2021","Declared non-disabled","Project Delivery","Commercial","570","550","37700","34410"
"In post","2021","Declared non-disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Digital, Data and Technology","300","290","43730","43460"
"In post","2021","Declared non-disabled","Project Delivery","Economics","50","50","54320","55620"
"In post","2021","Declared non-disabled","Project Delivery","Finance","300","290","43020","39860"
"In post","2021","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Knowledge and Information Management","130","120","37130","36500"
"In post","2021","Declared non-disabled","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Medicine","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Operational Delivery","1230","1160","36330","32470"
"In post","2021","Declared non-disabled","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Other","2410","2310","34370","30000"
"In post","2021","Declared non-disabled","Project Delivery","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Policy","1500","1440","52700","53240"
"In post","2021","Declared non-disabled","Project Delivery","Project Delivery","9930","9640","42440","39100"
"In post","2021","Declared non-disabled","Project Delivery","Property","220","220","51000","53420"
"In post","2021","Declared non-disabled","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Science and Engineering","2400","2350","37660","36030"
"In post","2021","Declared non-disabled","Project Delivery","Security","40","30","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Tax","90","80","42790","38630"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","450","430","50480","38450"
"In post","2021","Declared non-disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Operational Delivery","890","820","30540","25500"
"In post","2021","Declared non-disabled","Property","Other","70","60","39460","37300"
"In post","2021","Declared non-disabled","Property","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Project Delivery","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Property","4450","4260","36440","33300"
"In post","2021","Declared non-disabled","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Unknown","770","740","32520","30160"
"In post","2021","Declared non-disabled","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Intelligence Analysis","150","140","45110","38860"
