"Status","Year","Sexual_orientation","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","LGBO","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Legal","London","310","300","51880","51250"
"In post","2021","LGBO","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Legal","North West (England)","50","50","[c]","[c]"
"In post","2021","LGBO","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Legal","Scotland","30","30","[c]","[c]"
"In post","2021","LGBO","Legal","South East (England)","40","30","[c]","[c]"
"In post","2021","LGBO","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Legal","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","LGBO","No function","East Midlands (England)","430","420","29420","26460"
"In post","2021","LGBO","No function","East of England","320","310","29080","27380"
"In post","2021","LGBO","No function","London","2440","2400","44330","39470"
"In post","2021","LGBO","No function","North East (England)","360","340","28140","24920"
"In post","2021","LGBO","No function","North West (England)","900","870","28860","25790"
"In post","2021","LGBO","No function","Northern Ireland","60","60","26840","25560"
"In post","2021","LGBO","No function","Overseas","100","100","51440","53350"
"In post","2021","LGBO","No function","Scotland","400","380","29650","26570"
"In post","2021","LGBO","No function","South East (England)","750","730","30410","28970"
"In post","2021","LGBO","No function","South West (England)","510","500","30470","28220"
"In post","2021","LGBO","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","No function","Wales","570","550","26610","22720"
"In post","2021","LGBO","No function","West Midlands (England)","540","520","29220","25350"
"In post","2021","LGBO","No function","Yorkshire and The Humber","570","550","30520","27680"
"In post","2021","LGBO","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Project Delivery","London","270","260","52090","52850"
"In post","2021","LGBO","Project Delivery","North East (England)","30","30","[c]","[c]"
"In post","2021","LGBO","Project Delivery","North West (England)","70","70","38120","35000"
"In post","2021","LGBO","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Project Delivery","Overseas","40","40","[c]","[c]"
"In post","2021","LGBO","Project Delivery","Scotland","40","40","[c]","[c]"
"In post","2021","LGBO","Project Delivery","South East (England)","50","50","[c]","[c]"
"In post","2021","LGBO","Project Delivery","South West (England)","320","310","34680","32290"
"In post","2021","LGBO","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Project Delivery","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","LGBO","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Property","London","60","50","46010","36900"
"In post","2021","LGBO","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Property","South West (England)","40","40","[c]","[c]"
"In post","2021","LGBO","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Security","London","60","60","41510","37170"
"In post","2021","LGBO","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Security","South East (England)","60","60","29040","26920"
"In post","2021","LGBO","Security","South West (England)","40","40","[c]","[c]"
"In post","2021","LGBO","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Security","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","LGBO","Unknown","East Midlands (England)","210","200","26140","27570"
"In post","2021","LGBO","Unknown","East of England","290","280","28220","27570"
"In post","2021","LGBO","Unknown","London","970","940","40560","35050"
"In post","2021","LGBO","Unknown","North East (England)","390","370","26080","21430"
"In post","2021","LGBO","Unknown","North West (England)","950","920","27140","27570"
"In post","2021","LGBO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Scotland","940","920","33530","27570"
"In post","2021","LGBO","Unknown","South East (England)","570","550","27460","27570"
"In post","2021","LGBO","Unknown","South West (England)","360","340","27880","27570"
"In post","2021","LGBO","Unknown","Unknown","50","40","[c]","[c]"
"In post","2021","LGBO","Unknown","Wales","480","460","33000","27570"
"In post","2021","LGBO","Unknown","West Midlands (England)","300","280","26520","27570"
"In post","2021","LGBO","Unknown","Yorkshire and The Humber","570","550","28560","27570"
"In post","2021","Undeclared","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","London","270","250","50330","47080"
"In post","2021","Undeclared","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","North West (England)","30","30","[c]","[c]"
"In post","2021","Undeclared","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","South East (England)","50","50","39510","37320"
"In post","2021","Undeclared","Analysis","South West (England)","40","40","[c]","[c]"
"In post","2021","Undeclared","Analysis","Wales","50","50","34520","31180"
"In post","2021","Undeclared","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","East of England","40","30","[c]","[c]"
"In post","2021","Undeclared","Commercial","London","110","110","50130","42160"
"In post","2021","Undeclared","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","North West (England)","40","30","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Scotland","40","30","[c]","[c]"
"In post","2021","Undeclared","Commercial","South East (England)","70","70","35400","33300"
"In post","2021","Undeclared","Commercial","South West (England)","140","130","42150","39720"
"In post","2021","Undeclared","Commercial","Wales","70","60","32560","28750"
"In post","2021","Undeclared","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","London","150","150","42580","40600"
"In post","2021","Undeclared","Communications","North East (England)","80","80","27260","25560"
"In post","2021","Undeclared","Communications","North West (England)","40","30","[c]","[c]"
"In post","2021","Undeclared","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","South East (England)","30","30","[c]","[c]"
"In post","2021","Undeclared","Communications","South West (England)","40","40","[c]","[c]"
"In post","2021","Undeclared","Communications","Wales","60","50","28560","25560"
"In post","2021","Undeclared","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Midlands (England)","50","50","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East of England","40","40","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","London","240","230","39930","36160"
"In post","2021","Undeclared","Counter Fraud","North East (England)","50","40","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","North West (England)","150","140","35150","31810"
"In post","2021","Undeclared","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Scotland","70","60","32620","31810"
"In post","2021","Undeclared","Counter Fraud","South East (England)","50","50","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","South West (England)","50","40","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Wales","60","50","29610","26780"
"In post","2021","Undeclared","Counter Fraud","West Midlands (England)","70","60","33430","28130"
"In post","2021","Undeclared","Counter Fraud","Yorkshire and The Humber","80","80","35080","32100"
"In post","2021","Undeclared","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","East of England","30","30","[c]","[c]"
"In post","2021","Undeclared","Debt","London","60","50","28260","25630"
"In post","2021","Undeclared","Debt","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Scotland","80","70","22130","21400"
"In post","2021","Undeclared","Debt","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","South West (England)","[c]","[c]","[c]","[c]"
