"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Heterosexual / straight","170","160","40420","35070"
"Leaver Dept.","2022","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Unknown","100","100","[c]","[c]"
"Leaver Dept.","2022","Darlington","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Heterosexual / straight","80","70","35470","30470"
"Leaver Dept.","2022","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Heterosexual / straight","70","70","27680","23450"
"Leaver Dept.","2022","Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2022","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","Heterosexual / straight","270","260","28580","27570"
"Leaver Dept.","2022","Glasgow City","LGBO","30","30","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","Unknown","120","110","32630","28700"
"Leaver Dept.","2022","Gloucestershire CC","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Heterosexual / straight","80","80","29680","27390"
"Leaver Dept.","2022","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Unknown","100","100","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Heterosexual / straight","60","50","32160","31060"
"Leaver Dept.","2022","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Heterosexual / straight","70","60","38240","31060"
"Leaver Dept.","2022","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","Heterosexual / straight","1130","1040","45630","40070"
"Leaver Dept.","2022","Lambeth","LGBO","110","100","44030","40070"
"Leaver Dept.","2022","Lambeth","Undeclared","200","180","47590","40560"
"Leaver Dept.","2022","Lambeth","Unknown","220","200","55490","52610"
"Leaver Dept.","2022","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Heterosexual / straight","480","400","36630","31370"
"Leaver Dept.","2022","Leeds","LGBO","40","30","[c]","[c]"
"Leaver Dept.","2022","Leeds","Undeclared","310","50","38290","32230"
"Leaver Dept.","2022","Leeds","Unknown","170","170","36580","32000"
"Leaver Dept.","2022","Leicester","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Leicester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Heterosexual / straight","150","140","45110","40070"
"Leaver Dept.","2022","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","Unknown","50","50","55230","54540"
"Leaver Dept.","2022","Lincolnshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Heterosexual / straight","280","260","30150","25310"
"Leaver Dept.","2022","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","Unknown","110","100","[c]","[c]"
"Leaver Dept.","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","Heterosexual / straight","450","430","34250","27610"
"Leaver Dept.","2022","Manchester","LGBO","50","50","[c]","[c]"
"Leaver Dept.","2022","Manchester","Undeclared","50","50","33470","27900"
"Leaver Dept.","2022","Manchester","Unknown","140","140","33130","28000"
"Leaver Dept.","2022","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Heterosexual / straight","50","40","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
