"Status","Year","Parent_department","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Herefordshire, Worcestershire and Warwickshire","260","240","31650","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Inner London - West","1360","1300","44960","39420"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Kent","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Lancashire","70","60","32150","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","North Yorkshire","470","440","34620","30430"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Northumberland and Tyne and Wear","290","260","31390","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Outer London - West and North West","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Shropshire and Staffordshire","90","80","30340","26410"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Southern Scotland","40","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Surrey, East and West Sussex","510","470","34050","29560"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","West Wales and The Valleys","150","130","27020","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","Female","West Yorkshire","80","70","35920","36520"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Berkshire, Buckinghamshire and Oxfordshire","200","200","37190","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Cheshire","130","130","38010","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Cornwall and Isles of Scilly","50","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Cumbria","360","350","26720","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Derbyshire and Nottinghamshire","60","60","32120","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Devon","220","220","31260","26520"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Dorset and Somerset","100","100","35770","30220"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","East Anglia","400","380","35890","31430"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","East Wales","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Gloucestershire, Wiltshire and Bath/Bristol area","390","380","40400","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Herefordshire, Worcestershire and Warwickshire","180","180","34640","30730"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Inner London - West","1150","1130","45700","40160"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Lancashire","30","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","North Yorkshire","450","440","35220","30280"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Northumberland and Tyne and Wear","250","240","32760","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Outer London - West and North West","50","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Shropshire and Staffordshire","60","60","33400","30430"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Surrey, East and West Sussex","370","360","39770","34330"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","West Wales and The Valleys","80","80","28820","25540"
"In post","2021","Department for Environment, Food and Rural Affairs","Male","West Yorkshire","60","60","33080","31050"
"In post","2021","Department for International Trade","Female","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"In post","2021","Department for International Trade","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","Inner London - West","1130","1120","44160","38540"
"In post","2021","Department for International Trade","Female","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","Overseas","40","40","[c]","[c]"
"In post","2021","Department for International Trade","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","Berkshire, Buckinghamshire and Oxfordshire","70","70","46270","51710"
"In post","2021","Department for International Trade","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","Inner London - West","1180","1180","46260","39790"
"In post","2021","Department for International Trade","Male","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","Overseas","110","110","57190","53750"
"In post","2021","Department for International Trade","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Female","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Department for Transport","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Female","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Female","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Female","Derbyshire and Nottinghamshire","180","170","34190","32180"
"In post","2021","Department for Transport","Female","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Female","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Female","East Wales","40","40","[c]","[c]"
"In post","2021","Department for Transport","Female","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"In post","2021","Department for Transport","Female","Eastern Scotland","40","30","[c]","[c]"
