"Status","Year","Age","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Home Office","Black","190","190","31030","28760"
"In post","2021","20-29","Home Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Mixed","140","140","31060","28650"
"In post","2021","20-29","Home Office","Other ethnicity","40","40","[c]","[c]"
"In post","2021","20-29","Home Office","Undeclared","110","100","29900","25310"
"In post","2021","20-29","Home Office","Unknown","760","750","28990","25630"
"In post","2021","20-29","Home Office","White","3410","3330","27800","24890"
"In post","2021","20-29","Ministry of Defence","Asian","230","230","30790","30200"
"In post","2021","20-29","Ministry of Defence","Black","70","70","28170","27540"
"In post","2021","20-29","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Mixed","140","130","29070","28650"
"In post","2021","20-29","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Undeclared","240","230","31230","30200"
"In post","2021","20-29","Ministry of Defence","Unknown","1480","1470","28210","26750"
"In post","2021","20-29","Ministry of Defence","White","5400","5360","28370","27200"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Asian","70","70","33700","33210"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Mixed","30","30","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Unknown","110","100","35440","33210"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","White","460","460","37180","33210"
"In post","2021","20-29","Ministry of Justice","Asian","680","670","24600","22850"
"In post","2021","20-29","Ministry of Justice","Black","440","440","27120","26410"
"In post","2021","20-29","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Mixed","370","360","26700","25850"
"In post","2021","20-29","Ministry of Justice","Other ethnicity","60","50","27150","25080"
"In post","2021","20-29","Ministry of Justice","Undeclared","210","210","26960","25830"
"In post","2021","20-29","Ministry of Justice","Unknown","3660","3610","25410","24020"
"In post","2021","20-29","Ministry of Justice","White","8610","8500","25960","24920"
"In post","2021","20-29","National Crime Agency","Asian","50","50","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Undeclared","50","50","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Unknown","100","100","33680","32770"
"In post","2021","20-29","National Crime Agency","White","700","700","31930","32770"
"In post","2021","20-29","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","White","130","130","28870","25880"
"In post","2021","20-29","Office of Gas and Electricity Markets","Asian","40","40","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","Undeclared","30","30","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","White","240","240","30610","27120"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Unknown","40","40","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","White","100","100","30610","27770"
"In post","2021","20-29","Scotland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","White","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Asian","30","30","[c]","[c]"
"In post","2021","20-29","Scottish Government","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Undeclared","40","40","[c]","[c]"
"In post","2021","20-29","Scottish Government","Unknown","1340","1310","26270","24910"
"In post","2021","20-29","Scottish Government","White","2010","1980","28260","26570"
"In post","2021","20-29","The National Archives","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","White","50","50","[c]","[c]"
"In post","2021","20-29","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","White","40","40","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","Asian","50","50","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","Unknown","350","340","28160","29540"
"In post","2021","20-29","United Kingdom Statistics Authority","White","770","750","30610","29540"
"In post","2021","20-29","Wales Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","White","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","Unknown","50","50","25280","23000"
"In post","2021","20-29","Welsh Government","White","480","470","27220","23830"
"In post","2021","30-39","Attorney General's Departments","Asian","240","220","42970","48080"
"In post","2021","30-39","Attorney General's Departments","Black","90","90","38870","34070"
"In post","2021","30-39","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Mixed","70","60","44810","50580"
"In post","2021","30-39","Attorney General's Departments","Other ethnicity","30","30","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Undeclared","40","40","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Unknown","260","250","46790","50520"
"In post","2021","30-39","Attorney General's Departments","White","1430","1340","45150","50500"
"In post","2021","30-39","Cabinet Office","Asian","170","170","47460","54700"
"In post","2021","30-39","Cabinet Office","Black","60","60","45340","40600"
"In post","2021","30-39","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Mixed","60","60","49370","54700"
"In post","2021","30-39","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Undeclared","70","60","49040","54700"
