"Status","Year","Responsibility_level","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","AA/AO","Undeclared","Northern Ireland","90","80","21710","21250"
"In post","2022","AA/AO","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Undeclared","Scotland","990","880","22770","21260"
"In post","2022","AA/AO","Undeclared","South East (England)","1130","1020","24810","21860"
"In post","2022","AA/AO","Undeclared","South West (England)","790","710","22880","21260"
"In post","2022","AA/AO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Undeclared","Wales","1640","1360","21350","21840"
"In post","2022","AA/AO","Undeclared","West Midlands (England)","810","720","22170","21260"
"In post","2022","AA/AO","Undeclared","Yorkshire and The Humber","910","810","23260","21260"
"In post","2022","AA/AO","Unknown","East Midlands (England)","1720","1540","22600","21260"
"In post","2022","AA/AO","Unknown","East of England","1380","1240","24110","22080"
"In post","2022","AA/AO","Unknown","London","2900","2680","26490","25140"
"In post","2022","AA/AO","Unknown","North East (England)","3750","3170","22080","21260"
"In post","2022","AA/AO","Unknown","North West (England)","5570","4920","22100","21260"
"In post","2022","AA/AO","Unknown","Northern Ireland","440","410","21310","21250"
"In post","2022","AA/AO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Unknown","Scotland","6230","5690","23110","21740"
"In post","2022","AA/AO","Unknown","South East (England)","2600","2330","24590","22080"
"In post","2022","AA/AO","Unknown","South West (England)","1870","1690","22390","21260"
"In post","2022","AA/AO","Unknown","Unknown","40","30","[c]","[c]"
"In post","2022","AA/AO","Unknown","Wales","2650","2330","21530","21260"
"In post","2022","AA/AO","Unknown","West Midlands (England)","2420","2160","22200","21250"
"In post","2022","AA/AO","Unknown","Yorkshire and The Humber","2660","2410","22580","21260"
"In post","2022","EO","Heterosexual / straight","East Midlands (England)","4190","3890","27410","27570"
"In post","2022","EO","Heterosexual / straight","East of England","4920","4550","28330","27570"
"In post","2022","EO","Heterosexual / straight","London","14140","13480","30190","30460"
"In post","2022","EO","Heterosexual / straight","North East (England)","5770","5240","27160","27570"
"In post","2022","EO","Heterosexual / straight","North West (England)","12820","11890","27110","27570"
"In post","2022","EO","Heterosexual / straight","Northern Ireland","720","690","27130","26820"
"In post","2022","EO","Heterosexual / straight","Overseas","200","200","27660","26930"
"In post","2022","EO","Heterosexual / straight","Scotland","8650","8030","28270","27570"
"In post","2022","EO","Heterosexual / straight","South East (England)","8810","8180","28120","27570"
"In post","2022","EO","Heterosexual / straight","South West (England)","7070","6570","26750","27130"
"In post","2022","EO","Heterosexual / straight","Unknown","290","270","28500","27570"
"In post","2022","EO","Heterosexual / straight","Wales","6630","6170","27270","27570"
"In post","2022","EO","Heterosexual / straight","West Midlands (England)","6760","6280","27320","27570"
"In post","2022","EO","Heterosexual / straight","Yorkshire and The Humber","7360","6770","27320","27570"
"In post","2022","EO","LGBO","East Midlands (England)","280","270","27280","27570"
"In post","2022","EO","LGBO","East of England","270","260","28140","27570"
"In post","2022","EO","LGBO","London","920","900","29880","30110"
"In post","2022","EO","LGBO","North East (England)","320","310","27130","27570"
"In post","2022","EO","LGBO","North West (England)","850","820","27080","27570"
"In post","2022","EO","LGBO","Northern Ireland","40","40","[c]","[c]"
"In post","2022","EO","LGBO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","EO","LGBO","Scotland","610","590","27880","27570"
"In post","2022","EO","LGBO","South East (England)","530","500","28250","27570"
"In post","2022","EO","LGBO","South West (England)","450","430","26980","27570"
"In post","2022","EO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","EO","LGBO","Wales","430","410","26990","27570"
"In post","2022","EO","LGBO","West Midlands (England)","330","320","27150","27570"
"In post","2022","EO","LGBO","Yorkshire and The Humber","490","470","27260","27570"
"In post","2022","EO","Undeclared","East Midlands (England)","550","500","27570","27380"
"In post","2022","EO","Undeclared","East of England","660","600","28500","27570"
"In post","2022","EO","Undeclared","London","2000","1870","30130","30330"
"In post","2022","EO","Undeclared","North East (England)","570","510","27230","27570"
"In post","2022","EO","Undeclared","North West (England)","1470","1340","27300","27570"
"In post","2022","EO","Undeclared","Northern Ireland","50","50","27030","26820"
"In post","2022","EO","Undeclared","Overseas","50","50","[c]","[c]"
"In post","2022","EO","Undeclared","Scotland","830","760","27930","27570"
"In post","2022","EO","Undeclared","South East (England)","1280","1170","28510","27570"
"In post","2022","EO","Undeclared","South West (England)","960","880","27130","27360"
"In post","2022","EO","Undeclared","Unknown","40","40","[c]","[c]"
"In post","2022","EO","Undeclared","Wales","1010","930","27890","27570"
"In post","2022","EO","Undeclared","West Midlands (England)","820","750","27540","27570"
"In post","2022","EO","Undeclared","Yorkshire and The Humber","970","880","27400","27380"
"In post","2022","EO","Unknown","East Midlands (England)","1260","1150","27240","27130"
"In post","2022","EO","Unknown","East of England","1110","1000","28290","27570"
"In post","2022","EO","Unknown","London","4070","3850","30300","30750"
"In post","2022","EO","Unknown","North East (England)","1780","1630","26980","26820"
"In post","2022","EO","Unknown","North West (England)","3950","3630","27120","27570"
"In post","2022","EO","Unknown","Northern Ireland","290","280","26440","26590"
"In post","2022","EO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","EO","Unknown","Scotland","4290","3980","29850","28920"
"In post","2022","EO","Unknown","South East (England)","1830","1670","28400","27570"
"In post","2022","EO","Unknown","South West (England)","1680","1510","26640","27130"
"In post","2022","EO","Unknown","Unknown","80","80","27890","27570"
"In post","2022","EO","Unknown","Wales","1670","1540","26830","26820"
"In post","2022","EO","Unknown","West Midlands (England)","1940","1780","27260","27570"
"In post","2022","EO","Unknown","Yorkshire and The Humber","2180","1990","27190","27370"
"In post","2022","G6/G7","Heterosexual / straight","East Midlands (England)","1270","1220","58090","55210"
"In post","2022","G6/G7","Heterosexual / straight","East of England","1010","970","59490","56310"
"In post","2022","G6/G7","Heterosexual / straight","London","19360","18700","60600","58600"
"In post","2022","G6/G7","Heterosexual / straight","North East (England)","1980","1930","56230","55210"
"In post","2022","G6/G7","Heterosexual / straight","North West (England)","4050","3920","57040","55210"
"In post","2022","G6/G7","Heterosexual / straight","Northern Ireland","240","230","57840","55210"
"In post","2022","G6/G7","Heterosexual / straight","Overseas","840","840","60130","58030"
"In post","2022","G6/G7","Heterosexual / straight","Scotland","3650","3520","61870","62170"
"In post","2022","G6/G7","Heterosexual / straight","South East (England)","2290","2190","58890","55210"
"In post","2022","G6/G7","Heterosexual / straight","South West (England)","4410","4250","56480","54540"
"In post","2022","G6/G7","Heterosexual / straight","Unknown","100","90","56160","54030"
"In post","2022","G6/G7","Heterosexual / straight","Wales","2660","2560","58990","59270"
"In post","2022","G6/G7","Heterosexual / straight","West Midlands (England)","2000","1940","57100","55210"
"In post","2022","G6/G7","Heterosexual / straight","Yorkshire and The Humber","3150","3020","56470","54450"
"In post","2022","G6/G7","LGBO","East Midlands (England)","60","60","58380","55210"
"In post","2022","G6/G7","LGBO","East of England","40","40","[c]","[c]"
"In post","2022","G6/G7","LGBO","London","1840","1820","59410","57430"
"In post","2022","G6/G7","LGBO","North East (England)","110","110","54610","54160"
"In post","2022","G6/G7","LGBO","North West (England)","240","230","56760","55210"
"In post","2022","G6/G7","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","LGBO","Overseas","90","90","57010","54470"
"In post","2022","G6/G7","LGBO","Scotland","240","230","59770","57860"
"In post","2022","G6/G7","LGBO","South East (England)","100","90","61350","57480"
"In post","2022","G6/G7","LGBO","South West (England)","180","170","54780","53530"
"In post","2022","G6/G7","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","LGBO","Wales","140","140","57930","55210"
"In post","2022","G6/G7","LGBO","West Midlands (England)","110","110","56450","53780"
"In post","2022","G6/G7","LGBO","Yorkshire and The Humber","170","170","55620","52220"
"In post","2022","G6/G7","Undeclared","East Midlands (England)","150","140","58810","55210"
"In post","2022","G6/G7","Undeclared","East of England","130","120","57730","54950"
"In post","2022","G6/G7","Undeclared","London","2830","2740","61010","59420"
"In post","2022","G6/G7","Undeclared","North East (England)","210","200","57050","55210"
"In post","2022","G6/G7","Undeclared","North West (England)","410","390","57100","55210"
"In post","2022","G6/G7","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Overseas","110","110","60140","57880"
"In post","2022","G6/G7","Undeclared","Scotland","310","290","62620","62170"
"In post","2022","G6/G7","Undeclared","South East (England)","310","300","59830","55800"
"In post","2022","G6/G7","Undeclared","South West (England)","670","640","56580","54540"
"In post","2022","G6/G7","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Undeclared","Wales","340","330","60720","61440"
"In post","2022","G6/G7","Undeclared","West Midlands (England)","230","220","58220","55210"
"In post","2022","G6/G7","Undeclared","Yorkshire and The Humber","370","350","55780","53360"
"In post","2022","G6/G7","Unknown","East Midlands (England)","220","210","57740","55210"
"In post","2022","G6/G7","Unknown","East of England","300","280","59010","56370"
"In post","2022","G6/G7","Unknown","London","5290","5130","61300","60130"
"In post","2022","G6/G7","Unknown","North East (England)","410","400","57360","55210"
"In post","2022","G6/G7","Unknown","North West (England)","890","860","57950","55210"
"In post","2022","G6/G7","Unknown","Northern Ireland","40","40","[c]","[c]"
"In post","2022","G6/G7","Unknown","Overseas","280","270","58680","56710"
"In post","2022","G6/G7","Unknown","Scotland","1210","1170","60820","60670"
"In post","2022","G6/G7","Unknown","South East (England)","1060","1000","55930","54540"
"In post","2022","G6/G7","Unknown","South West (England)","1390","1330","55140","53500"
"In post","2022","G6/G7","Unknown","Unknown","40","40","[c]","[c]"
"In post","2022","G6/G7","Unknown","Wales","540","520","58230","57000"
"In post","2022","G6/G7","Unknown","West Midlands (England)","530","500","57890","55210"
"In post","2022","G6/G7","Unknown","Yorkshire and The Humber","820","790","57270","55210"
"In post","2022","SCS","Heterosexual / straight","East Midlands (England)","80","70","88960","84560"
"In post","2022","SCS","Heterosexual / straight","East of England","100","100","95600","95140"
"In post","2022","SCS","Heterosexual / straight","London","3120","3010","90240","81920"
"In post","2022","SCS","Heterosexual / straight","North East (England)","100","100","86280","77990"
"In post","2022","SCS","Heterosexual / straight","North West (England)","210","210","87070","79810"
"In post","2022","SCS","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Heterosexual / straight","Overseas","220","220","86460","77460"
"In post","2022","SCS","Heterosexual / straight","Scotland","250","250","87390","83230"
"In post","2022","SCS","Heterosexual / straight","South East (England)","160","150","93100","90000"
"In post","2022","SCS","Heterosexual / straight","South West (England)","250","250","95260","89430"
"In post","2022","SCS","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Heterosexual / straight","Wales","250","240","86380","78470"
"In post","2022","SCS","Heterosexual / straight","West Midlands (England)","160","150","95430","87120"
"In post","2022","SCS","Heterosexual / straight","Yorkshire and The Humber","200","200","85000","77830"
"In post","2022","SCS","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","East of England","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","London","260","250","88100","79750"
"In post","2022","SCS","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Undeclared","East of England","[c]","[c]","[c]","[c]"
