"Status","Year","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Department for Levelling Up, Housing and Communities","100","100","41370","36340"
"In post","2022","Mixed","Department for Transport","250","240","36100","34140"
"In post","2022","Mixed","Department for Work and Pensions","1690","1580","28640","27570"
"In post","2022","Mixed","Department of Health and Social Care","300","280","41800","37880"
"In post","2022","Mixed","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Food Standards Agency","30","30","[c]","[c]"
"In post","2022","Mixed","Foreign, Commonwealth and Development Office","270","270","46660","41590"
"In post","2022","Mixed","HM Land Registry","80","70","30400","27130"
"In post","2022","Mixed","HM Revenue and Customs","940","900","35400","33080"
"In post","2022","Mixed","HM Treasury","110","110","46480","43150"
"In post","2022","Mixed","Home Office","690","640","34430","29080"
"In post","2022","Mixed","Ministry of Defence","640","620","35890","33000"
"In post","2022","Mixed","Ministry of Justice","1910","1820","31630","28550"
"In post","2022","Mixed","National Crime Agency","110","100","40430","37560"
"In post","2022","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Gas and Electricity Markets","50","50","38970","36500"
"In post","2022","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Scottish Government","160","150","40190","35540"
"In post","2022","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","90","80","34260","30730"
"In post","2022","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","60","60","41650","38160"
"In post","2022","Other ethnicity","Attorney General's Departments","90","90","46020","48830"
"In post","2022","Other ethnicity","Cabinet Office","70","70","46510","41010"
"In post","2022","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","120","120","44110","40050"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","70","70","45000","41240"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","70","70","39000","35900"
"In post","2022","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","50","50","42500","37210"
"In post","2022","Other ethnicity","Department for Transport","70","70","36070","31850"
"In post","2022","Other ethnicity","Department for Work and Pensions","490","460","29590","27570"
"In post","2022","Other ethnicity","Department of Health and Social Care","130","130","47640","41010"
"In post","2022","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","100","100","45790","39770"
"In post","2022","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","270","250","36890","33370"
"In post","2022","Other ethnicity","HM Treasury","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","210","200","32940","28670"
"In post","2022","Other ethnicity","Ministry of Defence","80","80","37550","34330"
"In post","2022","Other ethnicity","Ministry of Justice","500","470","31490","28690"
"In post","2022","Other ethnicity","National Crime Agency","40","40","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","50","50","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","220","200","47110","50500"
"In post","2022","Undeclared","Cabinet Office","270","270","46090","40600"
"In post","2022","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","610","590","44410","40220"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","50","50","46390","51730"
"In post","2022","Undeclared","Department for Education","290","280","43720","40300"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","490","470","36030","32560"
"In post","2022","Undeclared","Department for International Trade","70","70","53550","52400"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","110","100","44190","40780"
"In post","2022","Undeclared","Department for Transport","1030","990","34080","30470"
"In post","2022","Undeclared","Department for Work and Pensions","4410","3920","28800","27570"
"In post","2022","Undeclared","Department of Health and Social Care","450","420","45980","40560"
"In post","2022","Undeclared","Food Standards Agency","30","30","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","330","320","48420","43840"
"In post","2022","Undeclared","HM Land Registry","240","210","33960","33840"
"In post","2022","Undeclared","HM Revenue and Customs","2870","2630","36300","33370"
"In post","2022","Undeclared","HM Treasury","100","90","48120","49500"
"In post","2022","Undeclared","Home Office","1970","1830","33620","29370"
"In post","2022","Undeclared","Ministry of Defence","3080","2990","37110","35740"
"In post","2022","Undeclared","Ministry of Justice","2250","2100","31460","28550"
"In post","2022","Undeclared","National Crime Agency","210","210","39450","37560"
"In post","2022","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","680","630","38910","35000"
"In post","2022","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","80","70","35590","32260"
"In post","2022","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","240","230","43870","38160"
"In post","2022","Unknown","Attorney General's Departments","1080","1000","47910","50500"
"In post","2022","Unknown","Cabinet Office","4270","4230","46490","34550"
"In post","2022","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","130","120","33280","29160"
"In post","2022","Unknown","Competition and Markets Authority","50","50","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","1830","1770","36580","33570"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","130","130","45970","41970"
"In post","2022","Unknown","Department for Education","870","840","42100","36780"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","2080","1970","32480","27960"
"In post","2022","Unknown","Department for International Trade","780","780","44680","39110"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","540","520","44640","40600"
"In post","2022","Unknown","Department for Transport","2390","2270","31500","26700"
"In post","2022","Unknown","Department for Work and Pensions","5870","5420","29350","27570"
"In post","2022","Unknown","Department of Health and Social Care","2360","2300","46900","40650"
"In post","2022","Unknown","Food Standards Agency","100","90","39710","37350"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","1120","1100","47470","49470"
"In post","2022","Unknown","HM Land Registry","1040","990","28130","22600"
"In post","2022","Unknown","HM Revenue and Customs","15400","14450","29860","26820"
"In post","2022","Unknown","HM Treasury","60","50","46200","50700"
"In post","2022","Unknown","Home Office","4230","4090","32440","27370"
"In post","2022","Unknown","Ministry of Defence","6560","6420","34760","32700"
"In post","2022","Unknown","Ministry of Justice","12140","11480","28330","25700"
"In post","2022","Unknown","National Crime Agency","570","540","41260","39820"
"In post","2022","Unknown","Northern Ireland Office","60","60","46530","41750"
"In post","2022","Unknown","Office for Standards in Education, Children's Services and Skills","60","50","46990","46360"
"In post","2022","Unknown","Office of Gas and Electricity Markets","120","110","45130","37930"
"In post","2022","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","50","50","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","7330","6930","32780","30390"
"In post","2022","Unknown","The National Archives","120","120","34610","31300"
"In post","2022","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","960","850","31710","30210"
"In post","2022","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","200","190","40620","33190"
"In post","2022","White","Attorney General's Departments","6880","6420","45220","48080"
"In post","2022","White","Cabinet Office","5330","5190","47540","40600"
