"Status","Year","Region_ITL2","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","Unknown","60","60","101860","93900"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","9020","8650","36010","35660"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","400","390","34150","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","1370","1290","37070","37000"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","1330","1270","35520","35550"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","1470","1420","39190","36490"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","60","60","32660","31340"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","220","210","42890","39970"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","150","150","36680","32710"
"In post","2021","Greater Manchester","AA/AO","Heterosexual / straight","3250","2950","21290","21010"
"In post","2021","Greater Manchester","AA/AO","LGBO","270","260","21140","21010"
"In post","2021","Greater Manchester","AA/AO","Undeclared","470","410","21430","21010"
"In post","2021","Greater Manchester","AA/AO","Unknown","1730","1540","21280","20600"
"In post","2021","Greater Manchester","EO","Heterosexual / straight","3670","3460","26580","27370"
"In post","2021","Greater Manchester","EO","LGBO","290","280","26630","27390"
"In post","2021","Greater Manchester","EO","Undeclared","480","450","26680","27370"
"In post","2021","Greater Manchester","EO","Unknown","1360","1270","26460","26120"
"In post","2021","Greater Manchester","G6/G7","Heterosexual / straight","1450","1410","56820","52580"
"In post","2021","Greater Manchester","G6/G7","LGBO","110","100","56810","53140"
"In post","2021","Greater Manchester","G6/G7","Undeclared","170","160","56990","54000"
"In post","2021","Greater Manchester","G6/G7","Unknown","370","350","55990","52580"
"In post","2021","Greater Manchester","SCS","Heterosexual / straight","90","80","89430","86200"
"In post","2021","Greater Manchester","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","SCS","Unknown","40","40","[c]","[c]"
"In post","2021","Greater Manchester","SEO/HEO","Heterosexual / straight","3460","3310","34950","33280"
"In post","2021","Greater Manchester","SEO/HEO","LGBO","260","250","34470","32470"
"In post","2021","Greater Manchester","SEO/HEO","Undeclared","410","400","35140","33640"
"In post","2021","Greater Manchester","SEO/HEO","Unknown","1090","1050","34000","31870"
"In post","2021","Greater Manchester","Unknown","Heterosexual / straight","580","540","30180","30210"
"In post","2021","Greater Manchester","Unknown","LGBO","50","50","29070","26500"
"In post","2021","Greater Manchester","Unknown","Undeclared","60","60","29570","28200"
"In post","2021","Greater Manchester","Unknown","Unknown","60","60","27180","23840"
"In post","2021","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","3140","2700","21870","20920"
"In post","2021","Hampshire and Isle of Wight","AA/AO","LGBO","150","140","22660","21010"
"In post","2021","Hampshire and Isle of Wight","AA/AO","Undeclared","420","370","22690","21010"
"In post","2021","Hampshire and Isle of Wight","AA/AO","Unknown","950","780","22510","20600"
"In post","2021","Hampshire and Isle of Wight","EO","Heterosexual / straight","2700","2540","26980","26670"
"In post","2021","Hampshire and Isle of Wight","EO","LGBO","140","140","26750","27370"
"In post","2021","Hampshire and Isle of Wight","EO","Undeclared","370","350","27280","26780"
"In post","2021","Hampshire and Isle of Wight","EO","Unknown","530","480","26870","27160"
"In post","2021","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","1310","1250","55780","54540"
"In post","2021","Hampshire and Isle of Wight","G6/G7","LGBO","40","40","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","G6/G7","Undeclared","180","180","57000","54540"
"In post","2021","Hampshire and Isle of Wight","G6/G7","Unknown","330","320","56000","53500"
"In post","2021","Hampshire and Isle of Wight","SCS","Heterosexual / straight","50","50","89450","87230"
"In post","2021","Hampshire and Isle of Wight","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","SCS","Unknown","30","30","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","3390","3260","35700","34490"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","LGBO","150","150","34030","33300"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","Undeclared","510","490","36590","35200"
"In post","2021","Hampshire and Isle of Wight","SEO/HEO","Unknown","580","560","35050","35000"
"In post","2021","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","280","260","33000","31420"
"In post","2021","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","1220","1140","23030","21050"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","70","70","23150","22850"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","160","150","23180","21010"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","370","340","23530","21050"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","780","730","27090","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","30","30","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","100","90","27700","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","180","160","27070","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","80","80","58770","54900"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","480","460","36480","35160"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","70","70","37220","35900"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","90","80","36190","34290"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","250","230","29540","28200"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","AA/AO","Heterosexual / straight","460","430","21650","21010"
"In post","2021","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","AA/AO","Undeclared","100","80","21720","21010"
"In post","2021","Highlands and Islands","AA/AO","Unknown","270","260","23780","22920"
"In post","2021","Highlands and Islands","EO","Heterosexual / straight","420","390","28470","27570"
"In post","2021","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","EO","Undeclared","70","70","28880","27570"
"In post","2021","Highlands and Islands","EO","Unknown","180","170","29770","29140"
"In post","2021","Highlands and Islands","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SEO/HEO","Heterosexual / straight","210","210","37790","36610"
"In post","2021","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","SEO/HEO","Undeclared","40","30","[c]","[c]"
"In post","2021","Highlands and Islands","SEO/HEO","Unknown","120","110","38460","37530"
"In post","2021","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","AA/AO","Heterosexual / straight","1500","1400","25770","25110"
"In post","2021","Inner London - East","AA/AO","LGBO","100","90","26250","25110"
"In post","2021","Inner London - East","AA/AO","Undeclared","220","200","25010","24670"
"In post","2021","Inner London - East","AA/AO","Unknown","900","810","26340","25110"
"In post","2021","Inner London - East","EO","Heterosexual / straight","2870","2730","30840","31060"
"In post","2021","Inner London - East","EO","LGBO","220","210","30550","31060"
"In post","2021","Inner London - East","EO","Undeclared","400","380","30340","31060"
"In post","2021","Inner London - East","EO","Unknown","990","930","30910","31060"
"In post","2021","Inner London - East","G6/G7","Heterosexual / straight","2400","2310","61420","59160"
"In post","2021","Inner London - East","G6/G7","LGBO","190","180","61310","59160"
"In post","2021","Inner London - East","G6/G7","Undeclared","360","340","62310","59910"
"In post","2021","Inner London - East","G6/G7","Unknown","820","780","62560","59260"
"In post","2021","Inner London - East","SCS","Heterosexual / straight","420","390","98540","96250"
"In post","2021","Inner London - East","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","SCS","Undeclared","60","50","92400","90500"
"In post","2021","Inner London - East","SCS","Unknown","170","160","101670","92330"
"In post","2021","Inner London - East","SEO/HEO","Heterosexual / straight","3150","3040","39700","40000"
"In post","2021","Inner London - East","SEO/HEO","LGBO","220","220","39050","37860"
"In post","2021","Inner London - East","SEO/HEO","Undeclared","420","400","39730","39970"
"In post","2021","Inner London - East","SEO/HEO","Unknown","1090","1060","39190","38950"
"In post","2021","Inner London - East","Unknown","Heterosexual / straight","530","510","33310","32090"
"In post","2021","Inner London - East","Unknown","LGBO","40","40","[c]","[c]"
"In post","2021","Inner London - East","Unknown","Undeclared","70","60","37100","35310"
"In post","2021","Inner London - East","Unknown","Unknown","60","50","29470","26810"
"In post","2021","Inner London - West","AA/AO","Heterosexual / straight","2870","2730","25540","24490"
"In post","2021","Inner London - West","AA/AO","LGBO","160","160","26130","24590"
"In post","2021","Inner London - West","AA/AO","Undeclared","370","350","25330","24490"
"In post","2021","Inner London - West","AA/AO","Unknown","1090","1030","25610","24370"
"In post","2021","Inner London - West","EO","Heterosexual / straight","5130","4990","29320","29270"
"In post","2021","Inner London - West","EO","LGBO","420","410","28890","28500"
"In post","2021","Inner London - West","EO","Undeclared","640","620","29530","29500"
"In post","2021","Inner London - West","EO","Unknown","1690","1630","29200","29230"
"In post","2021","Inner London - West","G6/G7","Heterosexual / straight","14160","13680","60080","58030"
"In post","2021","Inner London - West","G6/G7","LGBO","1380","1360","58970","57430"
"In post","2021","Inner London - West","G6/G7","Undeclared","1830","1780","60760","59050"
"In post","2021","Inner London - West","G6/G7","Unknown","4330","4180","60300","58130"
"In post","2021","Inner London - West","SCS","Heterosexual / straight","2610","2530","88990","79710"
"In post","2021","Inner London - West","SCS","LGBO","220","210","86140","78000"
"In post","2021","Inner London - West","SCS","Undeclared","250","240","86720","79460"
"In post","2021","Inner London - West","SCS","Unknown","810","790","91580","80000"
"In post","2021","Inner London - West","SEO/HEO","Heterosexual / straight","14230","13970","38400","37660"
"In post","2021","Inner London - West","SEO/HEO","LGBO","1430","1420","37600","36800"
"In post","2021","Inner London - West","SEO/HEO","Undeclared","1890","1850","38690","38160"
"In post","2021","Inner London - West","SEO/HEO","Unknown","5410","5330","36330","35590"
"In post","2021","Inner London - West","Unknown","Heterosexual / straight","170","160","37740","35040"
"In post","2021","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Kent","AA/AO","Heterosexual / straight","2000","1880","24960","24180"
"In post","2021","Kent","AA/AO","LGBO","110","110","25470","24180"
"In post","2021","Kent","AA/AO","Undeclared","230","210","24660","23240"
"In post","2021","Kent","AA/AO","Unknown","650","610","25360","24570"
"In post","2021","Kent","EO","Heterosexual / straight","2580","2380","28130","27370"
"In post","2021","Kent","EO","LGBO","140","140","29040","29290"
"In post","2021","Kent","EO","Undeclared","440","400","28080","27370"
"In post","2021","Kent","EO","Unknown","420","380","29660","29290"
"In post","2021","Kent","G6/G7","Heterosexual / straight","190","180","55420","52580"
"In post","2021","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Kent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Kent","G6/G7","Unknown","60","50","56300","55700"
"In post","2021","Kent","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Kent","SCS","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Kent","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Kent","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Kent","SEO/HEO","Heterosexual / straight","980","950","36810","35850"
"In post","2021","Kent","SEO/HEO","LGBO","60","60","36440","35760"
"In post","2021","Kent","SEO/HEO","Undeclared","180","170","36740","33900"
"In post","2021","Kent","SEO/HEO","Unknown","150","150","37290","37320"
"In post","2021","Kent","Unknown","Heterosexual / straight","220","200","30050","30880"
"In post","2021","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Lancashire","AA/AO","Heterosexual / straight","3720","3330","21770","21010"
"In post","2021","Lancashire","AA/AO","LGBO","220","200","21910","21010"
"In post","2021","Lancashire","AA/AO","Undeclared","440","390","21810","21010"
"In post","2021","Lancashire","AA/AO","Unknown","1720","1500","22100","21010"
"In post","2021","Lancashire","EO","Heterosexual / straight","2810","2550","27440","27570"
