"Status","Year","Disability","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North West (England)","Undeclared","160","150","32300","30120"
"In post","2021","Unknown","North West (England)","Unknown","5410","5150","27880","25560"
"In post","2021","Unknown","North West (England)","White","2750","2580","31750","28840"
"In post","2021","Unknown","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Unknown","610","580","25650","21440"
"In post","2021","Unknown","Northern Ireland","White","340","320","27930","24880"
"In post","2021","Unknown","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Unknown","510","510","51790","51500"
"In post","2021","Unknown","Overseas","White","250","240","54740","53500"
"In post","2021","Unknown","Scotland","Asian","70","70","33660","31230"
"In post","2021","Unknown","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Mixed","30","30","[c]","[c]"
"In post","2021","Unknown","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland","Undeclared","470","440","34530","33650"
"In post","2021","Unknown","Scotland","Unknown","9160","8610","30070","26160"
"In post","2021","Unknown","Scotland","White","4940","4620","35690","33650"
"In post","2021","Unknown","South East (England)","Asian","120","110","30160","27570"
"In post","2021","Unknown","South East (England)","Black","50","50","28610","27050"
"In post","2021","Unknown","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Mixed","40","40","[c]","[c]"
"In post","2021","Unknown","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","Undeclared","230","210","38860","37320"
"In post","2021","Unknown","South East (England)","Unknown","3250","3060","29980","27570"
"In post","2021","Unknown","South East (England)","White","2180","2010","33360","29540"
"In post","2021","Unknown","South West (England)","Asian","60","50","36350","32680"
"In post","2021","Unknown","South West (England)","Black","40","30","[c]","[c]"
"In post","2021","Unknown","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Mixed","30","30","[c]","[c]"
"In post","2021","Unknown","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South West (England)","Undeclared","270","260","40810","37320"
"In post","2021","Unknown","South West (England)","Unknown","2970","2840","31840","27570"
"In post","2021","Unknown","South West (England)","White","2540","2420","36560","33700"
"In post","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","2400","2390","37080","32700"
"In post","2021","Unknown","Unknown","White","50","50","43360","43480"
"In post","2021","Unknown","Wales","Asian","40","40","[c]","[c]"
"In post","2021","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Mixed","40","40","[c]","[c]"
"In post","2021","Unknown","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","Undeclared","160","150","34690","31780"
"In post","2021","Unknown","Wales","Unknown","3640","3450","27720","23970"
"In post","2021","Unknown","Wales","White","1720","1590","30610","27130"
"In post","2021","Unknown","West Midlands (England)","Asian","250","240","33310","28840"
"In post","2021","Unknown","West Midlands (England)","Black","70","70","34380","26630"
"In post","2021","Unknown","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Mixed","50","50","30440","28490"
"In post","2021","Unknown","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Undeclared","80","80","38180","32290"
"In post","2021","Unknown","West Midlands (England)","Unknown","2600","2490","28320","25560"
"In post","2021","Unknown","West Midlands (England)","White","1060","1010","35090","31810"
"In post","2021","Unknown","Yorkshire and The Humber","Asian","160","140","30550","25560"
"In post","2021","Unknown","Yorkshire and The Humber","Black","40","40","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Mixed","30","30","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","Undeclared","70","70","32550","29790"
"In post","2021","Unknown","Yorkshire and The Humber","Unknown","3890","3750","29560","25560"
"In post","2021","Unknown","Yorkshire and The Humber","White","1150","1090","34000","30080"
"In post","2022","Declared disabled","East Midlands (England)","Asian","210","190","27100","26820"
"In post","2022","Declared disabled","East Midlands (England)","Black","80","70","27760","27570"
"In post","2022","Declared disabled","East Midlands (England)","Mixed","80","70","28010","27350"
"In post","2022","Declared disabled","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Midlands (England)","Undeclared","110","100","28620","27470"
"In post","2022","Declared disabled","East Midlands (England)","Unknown","60","50","28740","27380"
"In post","2022","Declared disabled","East Midlands (England)","White","2400","2200","29460","27570"
"In post","2022","Declared disabled","East of England","Asian","130","120","30660","27570"
"In post","2022","Declared disabled","East of England","Black","90","80","30600","29290"
"In post","2022","Declared disabled","East of England","Mixed","70","70","31300","29270"
"In post","2022","Declared disabled","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East of England","Undeclared","110","100","30130","29170"
"In post","2022","Declared disabled","East of England","Unknown","50","40","[c]","[c]"
"In post","2022","Declared disabled","East of England","White","2240","2050","30280","27570"
"In post","2022","Declared disabled","London","Asian","1400","1300","36830","31880"
"In post","2022","Declared disabled","London","Black","1350","1290","34590","31060"
"In post","2022","Declared disabled","London","Mixed","490","470","39810","34550"
"In post","2022","Declared disabled","London","Other ethnicity","170","170","40030","34260"
"In post","2022","Declared disabled","London","Undeclared","410","390","39210","33020"
"In post","2022","Declared disabled","London","Unknown","260","250","40300","36250"
"In post","2022","Declared disabled","London","White","5860","5610","44240","39000"
"In post","2022","Declared disabled","North East (England)","Asian","50","50","28340","27570"
"In post","2022","Declared disabled","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Mixed","40","40","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","North East (England)","Undeclared","120","100","30140","27570"
"In post","2022","Declared disabled","North East (England)","Unknown","90","70","26370","22200"
"In post","2022","Declared disabled","North East (England)","White","3510","3100","28200","26820"
"In post","2022","Declared disabled","North West (England)","Asian","310","280","28150","27570"
"In post","2022","Declared disabled","North West (England)","Black","80","70","30850","27570"
"In post","2022","Declared disabled","North West (England)","Mixed","170","160","29270","27570"
"In post","2022","Declared disabled","North West (England)","Other ethnicity","40","30","[c]","[c]"
"In post","2022","Declared disabled","North West (England)","Undeclared","280","250","29050","27570"
"In post","2022","Declared disabled","North West (England)","Unknown","150","130","29480","26870"
"In post","2022","Declared disabled","North West (England)","White","6670","6030","29340","27570"
"In post","2022","Declared disabled","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland","White","320","300","29240","26820"
"In post","2022","Declared disabled","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Overseas","White","180","180","48400","51500"
"In post","2022","Declared disabled","Scotland","Asian","60","50","30100","27230"
"In post","2022","Declared disabled","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Mixed","40","40","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scotland","Undeclared","140","130","31810","27570"
"In post","2022","Declared disabled","Scotland","Unknown","270","240","32920","33070"
"In post","2022","Declared disabled","Scotland","White","4300","3930","31350","27570"
"In post","2022","Declared disabled","South East (England)","Asian","120","110","30180","28650"
"In post","2022","Declared disabled","South East (England)","Black","90","80","31320","27870"
"In post","2022","Declared disabled","South East (England)","Mixed","120","120","32540","29290"
"In post","2022","Declared disabled","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South East (England)","Undeclared","220","200","30970","28470"
"In post","2022","Declared disabled","South East (England)","Unknown","110","90","31230","27570"
"In post","2022","Declared disabled","South East (England)","White","4050","3710","30690","27570"
"In post","2022","Declared disabled","South West (England)","Asian","70","60","32390","27570"
"In post","2022","Declared disabled","South West (England)","Black","50","50","31280","28200"
"In post","2022","Declared disabled","South West (England)","Mixed","90","90","33380","30070"
"In post","2022","Declared disabled","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","Undeclared","260","240","33670","31410"
"In post","2022","Declared disabled","South West (England)","Unknown","110","100","34120","29080"
