"Status","Year","Sexual_orientation","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","Gwent Valleys","Declared non-disabled","610","560","29880","27570"
"In post","2021","Heterosexual / straight","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Gwynedd","Declared disabled","70","70","24000","21010"
"In post","2021","Heterosexual / straight","Gwynedd","Declared non-disabled","390","360","26020","23830"
"In post","2021","Heterosexual / straight","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Hackney and Newham","Declared disabled","310","280","33390","31060"
"In post","2021","Heterosexual / straight","Hackney and Newham","Declared non-disabled","1360","1270","35700","31060"
"In post","2021","Heterosexual / straight","Hackney and Newham","Undeclared","50","50","32990","31060"
"In post","2021","Heterosexual / straight","Hackney and Newham","Unknown","60","60","37180","32520"
"In post","2021","Heterosexual / straight","Haringey and Islington","Declared disabled","130","120","32220","31060"
"In post","2021","Heterosexual / straight","Haringey and Islington","Declared non-disabled","680","650","31780","31060"
"In post","2021","Heterosexual / straight","Haringey and Islington","Undeclared","50","50","32440","31060"
"In post","2021","Heterosexual / straight","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Harrow and Hillingdon","Declared disabled","270","240","31410","30350"
"In post","2021","Heterosexual / straight","Harrow and Hillingdon","Declared non-disabled","2150","1950","31050","29080"
"In post","2021","Heterosexual / straight","Harrow and Hillingdon","Undeclared","80","70","30640","29080"
"In post","2021","Heterosexual / straight","Harrow and Hillingdon","Unknown","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Hartlepool and Stockton-on-Tees","Declared disabled","180","160","27330","27570"
"In post","2021","Heterosexual / straight","Hartlepool and Stockton-on-Tees","Declared non-disabled","790","730","27280","27570"
"In post","2021","Heterosexual / straight","Hartlepool and Stockton-on-Tees","Undeclared","80","70","29060","27570"
"In post","2021","Heterosexual / straight","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Heart of Essex","Declared disabled","100","90","32240","29290"
"In post","2021","Heterosexual / straight","Heart of Essex","Declared non-disabled","600","560","32200","29520"
"In post","2021","Heterosexual / straight","Heart of Essex","Undeclared","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Heart of Essex","Unknown","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Herefordshire, County of","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Herefordshire, County of","Declared non-disabled","250","240","27360","26670"
"In post","2021","Heterosexual / straight","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Herefordshire, County of","Unknown","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Hertfordshire","Declared disabled","220","200","33350","30070"
"In post","2021","Heterosexual / straight","Hertfordshire","Declared non-disabled","1430","1350","34620","30750"
"In post","2021","Heterosexual / straight","Hertfordshire","Undeclared","70","60","34170","30330"
"In post","2021","Heterosexual / straight","Hertfordshire","Unknown","180","180","38190","34140"
"In post","2021","Heterosexual / straight","Hounslow and Richmond upon Thames","Declared disabled","190","170","31880","31060"
"In post","2021","Heterosexual / straight","Hounslow and Richmond upon Thames","Declared non-disabled","1530","1460","32410","31060"
"In post","2021","Heterosexual / straight","Hounslow and Richmond upon Thames","Undeclared","80","80","32150","31060"
"In post","2021","Heterosexual / straight","Hounslow and Richmond upon Thames","Unknown","70","60","33710","31060"
"In post","2021","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","Declared disabled","70","60","29230","27570"
"In post","2021","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","Declared non-disabled","430","400","29780","27570"
"In post","2021","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","110","100","33510","33650"
"In post","2021","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared disabled","70","70","28240","27570"
"In post","2021","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared non-disabled","510","480","28350","26670"
"In post","2021","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","80","80","30860","29190"
"In post","2021","Heterosexual / straight","Isle of Anglesey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Isle of Anglesey","Declared non-disabled","140","130","28080","26670"
"In post","2021","Heterosexual / straight","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Isle of Wight","Declared disabled","100","90","27970","26580"
"In post","2021","Heterosexual / straight","Isle of Wight","Declared non-disabled","430","400","26600","25790"
"In post","2021","Heterosexual / straight","Isle of Wight","Undeclared","100","90","29040","27570"
"In post","2021","Heterosexual / straight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","50","50","31530","31060"
"In post","2021","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","450","440","32380","31060"
"In post","2021","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Kent Thames Gateway","Declared disabled","140","130","29520","29290"
"In post","2021","Heterosexual / straight","Kent Thames Gateway","Declared non-disabled","810","780","30400","30400"
"In post","2021","Heterosexual / straight","Kent Thames Gateway","Undeclared","110","100","31010","31650"
"In post","2021","Heterosexual / straight","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Kingston upon Hull, City of","Declared disabled","190","160","26960","27130"
"In post","2021","Heterosexual / straight","Kingston upon Hull, City of","Declared non-disabled","1040","940","28240","27130"
"In post","2021","Heterosexual / straight","Kingston upon Hull, City of","Undeclared","70","60","30290","31650"
"In post","2021","Heterosexual / straight","Kingston upon Hull, City of","Unknown","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Lambeth","Declared disabled","190","180","36890","32330"
"In post","2021","Heterosexual / straight","Lambeth","Declared non-disabled","1950","1840","44080","39840"
"In post","2021","Heterosexual / straight","Lambeth","Undeclared","100","90","42000","39480"
"In post","2021","Heterosexual / straight","Lambeth","Unknown","760","740","43650","40170"
"In post","2021","Heterosexual / straight","Lancaster and Wyre","Declared disabled","90","80","28400","26930"
"In post","2021","Heterosexual / straight","Lancaster and Wyre","Declared non-disabled","580","540","29110","26670"
"In post","2021","Heterosexual / straight","Lancaster and Wyre","Undeclared","50","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Lancaster and Wyre","Unknown","50","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Leeds","Declared disabled","840","780","32170","28120"
"In post","2021","Heterosexual / straight","Leeds","Declared non-disabled","5600","5250","33530","28970"
"In post","2021","Heterosexual / straight","Leeds","Undeclared","220","210","31630","30210"
"In post","2021","Heterosexual / straight","Leeds","Unknown","370","350","38440","34520"
"In post","2021","Heterosexual / straight","Leicester","Declared disabled","220","200","25400","22350"
"In post","2021","Heterosexual / straight","Leicester","Declared non-disabled","1290","1170","27750","26780"
"In post","2021","Heterosexual / straight","Leicester","Undeclared","50","50","24370","22350"
"In post","2021","Heterosexual / straight","Leicester","Unknown","60","60","28020","22350"
"In post","2021","Heterosexual / straight","Leicestershire CC and Rutland","Declared disabled","150","140","28520","26720"
"In post","2021","Heterosexual / straight","Leicestershire CC and Rutland","Declared non-disabled","1150","1070","29250","26680"
"In post","2021","Heterosexual / straight","Leicestershire CC and Rutland","Undeclared","90","80","28880","30280"
"In post","2021","Heterosexual / straight","Leicestershire CC and Rutland","Unknown","60","60","31920","28840"
"In post","2021","Heterosexual / straight","Lewisham and Southwark","Declared disabled","120","110","32830","31060"
"In post","2021","Heterosexual / straight","Lewisham and Southwark","Declared non-disabled","780","750","33110","31060"
"In post","2021","Heterosexual / straight","Lewisham and Southwark","Undeclared","50","50","[c]","[c]"
"In post","2021","Heterosexual / straight","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lincolnshire","Declared disabled","300","280","28090","27570"
"In post","2021","Heterosexual / straight","Lincolnshire","Declared non-disabled","1620","1540","27970","26670"
"In post","2021","Heterosexual / straight","Lincolnshire","Undeclared","120","110","28180","27570"
"In post","2021","Heterosexual / straight","Lincolnshire","Unknown","80","80","27350","21580"
"In post","2021","Heterosexual / straight","Lisburn and Castlereagh","Declared disabled","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Lisburn and Castlereagh","Declared non-disabled","260","250","27790","24890"
"In post","2021","Heterosexual / straight","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lisburn and Castlereagh","Unknown","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Liverpool","Declared disabled","840","750","28810","25560"
"In post","2021","Heterosexual / straight","Liverpool","Declared non-disabled","6070","5630","28710","25040"
"In post","2021","Heterosexual / straight","Liverpool","Undeclared","220","200","27800","25560"
"In post","2021","Heterosexual / straight","Liverpool","Unknown","370","350","35220","31810"
"In post","2021","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared non-disabled","110","100","28840","27570"
"In post","2021","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Luton","Declared disabled","60","60","25780","27370"
"In post","2021","Heterosexual / straight","Luton","Declared non-disabled","330","290","26500","27190"
"In post","2021","Heterosexual / straight","Luton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Manchester","Declared disabled","690","640","32390","28210"
"In post","2021","Heterosexual / straight","Manchester","Declared non-disabled","4740","4510","34720","30810"
"In post","2021","Heterosexual / straight","Manchester","Undeclared","200","190","31330","28030"
