"Status","Year","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire","550","530","39250","36520"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","70","70","41580","37930"
"In post","2021","Department for International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","London","Inner London - West","2320","2290","45240","38950"
"In post","2021","Department for International Trade","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","Overseas","160","160","56610","54470"
"In post","2021","Department for International Trade","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","120","110","47060","51860"
"In post","2021","Department for International Trade","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","London","Inner London - East","90","70","33020","32740"
"In post","2021","Department for Transport (excl. agencies)","London","Inner London - West","2980","2930","48780","44030"
"In post","2021","Department for Transport (excl. agencies)","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","South East (England)","Hampshire and Isle of Wight","120","110","60520","75640"
"In post","2021","Department for Transport (excl. agencies)","South East (England)","Surrey, East and West Sussex","130","120","35540","32180"
"In post","2021","Department for Transport (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Wales","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","West Midlands (England)","West Midlands","60","60","34990","30730"
"In post","2021","Department for Transport (excl. agencies)","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Yorkshire and The Humber","West Yorkshire","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","2290","2030","26060","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","1640","1460","25540","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Lincolnshire","550","480","26440","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East of England","Bedfordshire and Hertfordshire","1110","1020","28790","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","East of England","East Anglia","1840","1610","26920","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","East of England","Essex","1620","1460","29030","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Inner London - East","2840","2650","29890","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Inner London - West","2690","2580","42590","36650"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Outer London - East and North East","1940","1780","30190","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Outer London - South","840","790","30800","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","London","Outer London - West and North West","1710","1590","30890","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland and Tyne and Wear","7210","6410","27770","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North East (England)","Tees Valley and Durham","2340","2050","25060","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire","940","850","25480","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Cumbria","270","230","26610","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","5140","4700","27390","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","7670","6950","27270","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","3690","3210","25770","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","3240","2890","25080","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","Highlands and Islands","470","420","25880","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","North Eastern Scotland","260","230","26500","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","Southern Scotland","880","770","26310","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","3970","3470","24920","26120"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","1150","1050","28280","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Hampshire and Isle of Wight","1340","1170","26230","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Kent","1750","1640","28910","29290"
"In post","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","2420","2170","26530","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","830","740","25490","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","2040","1730","25570","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset and Somerset","910","800","26650","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1960","1720","26770","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","900","840","30410","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Wales","East Wales","2240","2030","26210","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","3400","3020","25460","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","920","800","25490","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","1520","1330","26540","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","5160","4540","25950","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","1210","1030","25920","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire","390","350","27700","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","3300","2900","30290","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","4350","3930","30000","27570"
"In post","2021","Department of Health and Social Care (excl. agencies)","London","Inner London - West","2440","2390","48400","41890"
"In post","2021","Department of Health and Social Care (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","1040","1010","42980","37630"
"In post","2021","Disclosure Scotland","Scotland","West Central Scotland","310","290","28110","23170"
"In post","2021","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","6230","5490","26100","21590"
"In post","2021","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","410","390","33490","31040"
