"Status","Year","Region_ITL3","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Brighton and Hove","Department for Work and Pensions","Male","110","100","27750","27570"
"In post","2021","Brighton and Hove","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Ministry of Justice","Female","160","140","28950","23310"
"In post","2021","Brighton and Hove","Ministry of Justice","Male","80","80","28460","21490"
"In post","2021","Bristol, City of","Attorney General's Departments","Female","100","90","39350","33310"
"In post","2021","Bristol, City of","Attorney General's Departments","Male","60","60","45430","50220"
"In post","2021","Bristol, City of","Cabinet Office","Female","30","30","[c]","[c]"
"In post","2021","Bristol, City of","Cabinet Office","Male","30","30","[c]","[c]"
"In post","2021","Bristol, City of","Department for Business, Energy and Industrial Strategy","Female","60","60","34920","34390"
"In post","2021","Bristol, City of","Department for Business, Energy and Industrial Strategy","Male","60","60","36030","34450"
"In post","2021","Bristol, City of","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Department for Education","Female","130","120","42620","37100"
"In post","2021","Bristol, City of","Department for Education","Male","90","90","45310","42290"
"In post","2021","Bristol, City of","Department for Environment, Food and Rural Affairs","Female","500","460","38110","36030"
"In post","2021","Bristol, City of","Department for Environment, Food and Rural Affairs","Male","360","360","40900","37240"
"In post","2021","Bristol, City of","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Department for Transport","Female","200","180","34350","31040"
"In post","2021","Bristol, City of","Department for Transport","Male","230","220","35480","32180"
"In post","2021","Bristol, City of","Department for Work and Pensions","Female","550","460","26630","27570"
"In post","2021","Bristol, City of","Department for Work and Pensions","Male","350","330","28260","27570"
"In post","2021","Bristol, City of","Department of Health and Social Care","Female","250","220","36230","30730"
"In post","2021","Bristol, City of","Department of Health and Social Care","Male","110","100","49500","42100"
"In post","2021","Bristol, City of","HM Revenue and Customs","Female","620","560","34050","31810"
"In post","2021","Bristol, City of","HM Revenue and Customs","Male","780","750","36180","31810"
"In post","2021","Bristol, City of","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Ministry of Housing, Communities and Local Government","Female","410","370","40120","34860"
"In post","2021","Bristol, City of","Ministry of Housing, Communities and Local Government","Male","470","440","46080","47660"
"In post","2021","Bristol, City of","Ministry of Justice","Female","450","410","26110","22920"
"In post","2021","Bristol, City of","Ministry of Justice","Male","380","370","27740","24920"
"In post","2021","Bristol, City of","Office for Standards in Education","Female","180","170","43000","39850"
"In post","2021","Bristol, City of","Office for Standards in Education","Male","100","100","43020","32010"
"In post","2021","Bristol, City of","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Department for Work and Pensions","Female","200","180","31070","31060"
"In post","2021","Bromley","Department for Work and Pensions","Male","80","80","31340","31060"
"In post","2021","Bromley","Ministry of Justice","Female","120","110","26610","22560"
"In post","2021","Bromley","Ministry of Justice","Male","40","40","[c]","[c]"
"In post","2021","Bromley","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Department for Work and Pensions","Female","150","130","27930","27570"
"In post","2021","Buckinghamshire CC","Department for Work and Pensions","Male","60","60","27360","27570"
"In post","2021","Buckinghamshire CC","Ministry of Defence","Female","450","430","32450","28670"
"In post","2021","Buckinghamshire CC","Ministry of Defence","Male","280","270","36940","35300"
"In post","2021","Buckinghamshire CC","Ministry of Justice","Female","380","350","30070","28200"
"In post","2021","Buckinghamshire CC","Ministry of Justice","Male","350","340","31910","31810"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Department for Work and Pensions","Female","40","40","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scottish Government","Female","60","50","26300","25140"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scottish Government","Male","70","70","30990","29190"
"In post","2021","Calderdale and Kirklees","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Department for Work and Pensions","Female","470","390","27110","27570"
"In post","2021","Calderdale and Kirklees","Department for Work and Pensions","Male","270","260","27020","27570"
"In post","2021","Calderdale and Kirklees","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","HM Revenue and Customs","Female","90","70","24800","21100"
"In post","2021","Calderdale and Kirklees","HM Revenue and Customs","Male","40","30","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Ministry of Justice","Female","140","120","27020","23840"
"In post","2021","Calderdale and Kirklees","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Environment, Food and Rural Affairs","Female","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Environment, Food and Rural Affairs","Male","60","60","30900","29180"
"In post","2021","Cambridgeshire CC","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Work and Pensions","Female","150","130","28230","27570"
"In post","2021","Cambridgeshire CC","Department for Work and Pensions","Male","90","80","28460","27570"
"In post","2021","Cambridgeshire CC","Department of Health and Social Care","Female","210","180","39340","31970"
"In post","2021","Cambridgeshire CC","Department of Health and Social Care","Male","110","100","48920","38200"
"In post","2021","Cambridgeshire CC","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Ministry of Defence","Female","480","450","32540","33300"
"In post","2021","Cambridgeshire CC","Ministry of Defence","Male","640","630","36030","33300"
"In post","2021","Cambridgeshire CC","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Ministry of Justice","Female","570","530","27990","26850"
"In post","2021","Cambridgeshire CC","Ministry of Justice","Male","730","690","30960","31220"
"In post","2021","Cambridgeshire CC","Office for Standards in Education","Female","70","70","58660","51360"
"In post","2021","Cambridgeshire CC","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Cabinet Office","Female","40","40","[c]","[c]"
"In post","2021","Camden and City of London","Cabinet Office","Male","60","60","56290","56340"
"In post","2021","Camden and City of London","Chancellor's other departments","Female","80","70","60350","60780"
"In post","2021","Camden and City of London","Chancellor's other departments","Male","130","120","67730","57250"
"In post","2021","Camden and City of London","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Department for Work and Pensions","Female","50","40","[c]","[c]"
"In post","2021","Camden and City of London","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","HM Revenue and Customs","Female","640","600","36610","36160"
"In post","2021","Camden and City of London","HM Revenue and Customs","Male","860","840","39850","36160"
