"Status","Year","Age","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Unknown","South West (England)","230","160","33810","27570"
"In post","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Wales","150","100","28070","22490"
"In post","2021","65+","Unknown","West Midlands (England)","180","130","28070","26120"
"In post","2021","65+","Unknown","Yorkshire and The Humber","140","90","29790","27570"
"In post","2021","Unknown","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heterosexual / straight","East Midlands (England)","30","30","[c]","[c]"
"In post","2022","16-19","Heterosexual / straight","East of England","30","30","[c]","[c]"
"In post","2022","16-19","Heterosexual / straight","London","80","80","25230","25110"
"In post","2022","16-19","Heterosexual / straight","North East (England)","40","40","[c]","[c]"
"In post","2022","16-19","Heterosexual / straight","North West (England)","90","90","22220","21260"
"In post","2022","16-19","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heterosexual / straight","Scotland","60","60","21600","21050"
"In post","2022","16-19","Heterosexual / straight","South East (England)","80","70","21980","21640"
"In post","2022","16-19","Heterosexual / straight","South West (England)","90","90","19870","19460"
"In post","2022","16-19","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heterosexual / straight","Wales","70","60","20500","19820"
"In post","2022","16-19","Heterosexual / straight","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","16-19","Heterosexual / straight","Yorkshire and The Humber","60","60","22280","21260"
"In post","2022","16-19","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","London","50","50","[c]","[c]"
"In post","2022","16-19","Unknown","North East (England)","40","30","[c]","[c]"
"In post","2022","16-19","Unknown","North West (England)","50","50","21990","21250"
"In post","2022","16-19","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scotland","70","70","21540","21250"
"In post","2022","16-19","Unknown","South East (England)","50","50","[c]","[c]"
"In post","2022","16-19","Unknown","South West (England)","70","70","18860","17140"
"In post","2022","16-19","Unknown","Unknown","30","30","[c]","[c]"
"In post","2022","16-19","Unknown","Wales","60","50","19710","18310"
"In post","2022","16-19","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","20-29","Heterosexual / straight","East Midlands (England)","2260","2220","26330","25700"
"In post","2022","20-29","Heterosexual / straight","East of England","2020","1990","27140","26680"
"In post","2022","20-29","Heterosexual / straight","London","14100","14010","36850","34020"
"In post","2022","20-29","Heterosexual / straight","North East (England)","2760","2700","26490","25550"
"In post","2022","20-29","Heterosexual / straight","North West (England)","6010","5920","26890","25520"
"In post","2022","20-29","Heterosexual / straight","Northern Ireland","270","260","26530","26590"
"In post","2022","20-29","Heterosexual / straight","Overseas","210","210","34300","32800"
"In post","2022","20-29","Heterosexual / straight","Scotland","4020","3960","28150","27230"
"In post","2022","20-29","Heterosexual / straight","South East (England)","3690","3640","27740","27240"
"In post","2022","20-29","Heterosexual / straight","South West (England)","4760","4700","27760","27000"
"In post","2022","20-29","Heterosexual / straight","Unknown","160","150","30150","28000"
"In post","2022","20-29","Heterosexual / straight","Wales","3430","3350","26530","25120"
"In post","2022","20-29","Heterosexual / straight","West Midlands (England)","3290","3230","26670","25610"
"In post","2022","20-29","Heterosexual / straight","Yorkshire and The Humber","3970","3900","27490","26590"
"In post","2022","20-29","LGBO","East Midlands (England)","250","240","25920","24620"
"In post","2022","20-29","LGBO","East of England","220","220","26250","25110"
"In post","2022","20-29","LGBO","London","1990","1980","38300","34710"
"In post","2022","20-29","LGBO","North East (England)","380","380","26040","24340"
"In post","2022","20-29","LGBO","North West (England)","760","750","26690","26050"
"In post","2022","20-29","LGBO","Northern Ireland","30","30","[c]","[c]"
"In post","2022","20-29","LGBO","Overseas","30","30","[c]","[c]"
"In post","2022","20-29","LGBO","Scotland","650","640","27630","27120"
"In post","2022","20-29","LGBO","South East (England)","490","480","27380","27570"
"In post","2022","20-29","LGBO","South West (England)","580","570","27540","27110"
"In post","2022","20-29","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","LGBO","Wales","440","440","26370","24620"
"In post","2022","20-29","LGBO","West Midlands (England)","330","330","26640","25210"
"In post","2022","20-29","LGBO","Yorkshire and The Humber","480","480","28330","26610"
"In post","2022","20-29","Undeclared","East Midlands (England)","150","150","26900","26590"
"In post","2022","20-29","Undeclared","East of England","150","140","26530","26350"
"In post","2022","20-29","Undeclared","London","1750","1730","37790","34260"
"In post","2022","20-29","Undeclared","North East (England)","160","160","28290","26610"
"In post","2022","20-29","Undeclared","North West (England)","400","390","26910","25210"
"In post","2022","20-29","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Scotland","250","250","28350","27230"
"In post","2022","20-29","Undeclared","South East (England)","310","310","28070","27570"
"In post","2022","20-29","Undeclared","South West (England)","410","410","28270","27540"
"In post","2022","20-29","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Wales","230","230","27710","26590"
"In post","2022","20-29","Undeclared","West Midlands (England)","200","200","27380","26590"
"In post","2022","20-29","Undeclared","Yorkshire and The Humber","350","340","28740","27120"
"In post","2022","20-29","Unknown","East Midlands (England)","840","820","25470","24730"
"In post","2022","20-29","Unknown","East of England","670","660","25810","24880"
"In post","2022","20-29","Unknown","London","6120","6090","35300","32390"
"In post","2022","20-29","Unknown","North East (England)","1300","1270","25760","24880"
"In post","2022","20-29","Unknown","North West (England)","2600","2560","25980","24880"
"In post","2022","20-29","Unknown","Northern Ireland","240","230","24100","21250"
"In post","2022","20-29","Unknown","Overseas","70","70","38710","38300"
"In post","2022","20-29","Unknown","Scotland","2630","2570","26480","24880"
"In post","2022","20-29","Unknown","South East (England)","1400","1380","27450","26670"
"In post","2022","20-29","Unknown","South West (England)","1600","1580","27660","26820"
"In post","2022","20-29","Unknown","Unknown","600","600","29060","28980"
"In post","2022","20-29","Unknown","Wales","1400","1370","25780","24030"
"In post","2022","20-29","Unknown","West Midlands (England)","1260","1240","25780","24880"
"In post","2022","20-29","Unknown","Yorkshire and The Humber","1840","1810","26090","24880"
"In post","2022","30-39","Heterosexual / straight","East Midlands (England)","3180","2990","30350","27570"
"In post","2022","30-39","Heterosexual / straight","East of England","2970","2790","30880","29290"
"In post","2022","30-39","Heterosexual / straight","London","16930","16410","46040","42450"
"In post","2022","30-39","Heterosexual / straight","North East (England)","4640","4360","30260","27570"
"In post","2022","30-39","Heterosexual / straight","North West (England)","9210","8760","30840","27570"
"In post","2022","30-39","Heterosexual / straight","Northern Ireland","620","590","31270","28840"
"In post","2022","30-39","Heterosexual / straight","Overseas","670","660","45930","45710"
"In post","2022","30-39","Heterosexual / straight","Scotland","6890","6590","34280","31540"
"In post","2022","30-39","Heterosexual / straight","South East (England)","5400","5090","31910","29290"
