"Status","Year","Age","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","National Records of Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Budget Responsibility","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Budget Responsibility","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Budget Responsibility","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Budget Responsibility","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Budget Responsibility","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Budget Responsibility","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office for Standards in Education, Children's Services and Skills","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of the Public Guardian","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of the Public Guardian","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of the Public Guardian","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of the Public Guardian","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of the Public Guardian","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Office of the Public Guardian","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Public Health England","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Registers of Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","Unknown","40","40","[c]","[c]"
"In post","2021","16-19","Royal Fleet Auxiliary","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Rural Payments Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Rural Payments Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Rural Payments Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Rural Payments Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Rural Payments Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Rural Payments Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Courts and Tribunals Service","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Government (excl. agencies)","White","30","30","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Prison Service","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Social Security Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Student Awards Agency for Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Student Awards Agency for Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Student Awards Agency for Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Student Awards Agency for Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Student Awards Agency for Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Student Awards Agency for Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Submarine Delivery Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","The National Archives","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","The National Archives","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","The National Archives","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","The National Archives","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Transport Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Hydrographic Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Hydrographic Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Hydrographic Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Hydrographic Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Hydrographic Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Hydrographic Office","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Intellectual Property Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Intellectual Property Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Intellectual Property Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Intellectual Property Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Intellectual Property Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","UK Intellectual Property Office","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","United Kingdom Statistics Authority","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Valuation Office Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Vehicle Certification Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Vehicle Certification Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Vehicle Certification Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Vehicle Certification Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Vehicle Certification Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Vehicle Certification Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Welsh Government (excl. agencies)","White","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Accountant in Bankruptcy","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Accountant in Bankruptcy","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Accountant in Bankruptcy","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Accountant in Bankruptcy","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Accountant in Bankruptcy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Accountant in Bankruptcy","White","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","Unknown","60","60","26260","24250"
"In post","2021","20-29","Advisory, Conciliation and Arbitration Service","White","40","40","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Animal and Plant Health Agency","Mixed","[c]","[c]","[c]","[c]"
