"Status","Year","Organisation","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Transport (excl. agencies)","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Female","West Midlands (England)","40","30","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Male","London","1730","1700","49080","44480"
"In post","2021","Department for Transport (excl. agencies)","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Male","South East (England)","140","130","56160","49360"
"In post","2021","Department for Transport (excl. agencies)","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport (excl. agencies)","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","East Midlands (England)","2990","2550","25870","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","East of England","3080","2660","27950","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","London","6430","5870","32900","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","North East (England)","6040","5110","26370","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","North West (England)","11320","9780","26330","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","Scotland","5980","5090","25170","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","South East (England)","4500","3930","27390","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","South West (England)","3850","3210","25990","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","Unknown","570","520","30000","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","Wales","3780","3260","25610","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","West Midlands (England)","5090","4290","25910","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Female","Yorkshire and The Humber","5880","5000","28610","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","East Midlands (England)","1500","1420","26010","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","East of England","1490","1430","28480","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","London","3590","3510","34860","31060"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","North East (England)","3510","3350","28370","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","North West (England)","6390","6150","27870","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","Scotland","2840","2690","25320","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","South East (England)","2160","2090","27410","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","South West (England)","1890","1780","26440","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","Unknown","320","310","31130","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","Wales","1860","1780","26060","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","West Midlands (England)","2510","2380","26210","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Male","Yorkshire and The Humber","3370","3220","30970","27570"
"In post","2021","Department of Health and Social Care (excl. agencies)","Female","London","1460","1420","47020","40650"
"In post","2021","Department of Health and Social Care (excl. agencies)","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Female","Yorkshire and The Humber","620","590","41930","36820"
"In post","2021","Department of Health and Social Care (excl. agencies)","Male","London","980","970","50450","53360"
"In post","2021","Department of Health and Social Care (excl. agencies)","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Male","Yorkshire and The Humber","420","420","44520","41570"
"In post","2021","Disclosure Scotland","Female","Scotland","160","140","28010","24110"
"In post","2021","Disclosure Scotland","Male","Scotland","160","150","28210","22230"
"In post","2021","Driver and Vehicle Licensing Agency","Female","Wales","3770","3110","24230","21590"
"In post","2021","Driver and Vehicle Licensing Agency","Male","Wales","2460","2380","28950","21590"
"In post","2021","Driver and Vehicle Standards Agency","Female","East Midlands (England)","200","190","33130","31040"
"In post","2021","Driver and Vehicle Standards Agency","Female","East of England","80","70","27800","26780"
"In post","2021","Driver and Vehicle Standards Agency","Female","London","80","80","31650","30780"
"In post","2021","Driver and Vehicle Standards Agency","Female","North East (England)","160","140","25640","21590"
"In post","2021","Driver and Vehicle Standards Agency","Female","North West (England)","110","100","27220","26700"
"In post","2021","Driver and Vehicle Standards Agency","Female","Scotland","60","60","27250","26780"
"In post","2021","Driver and Vehicle Standards Agency","Female","South East (England)","100","100","28330","26780"
"In post","2021","Driver and Vehicle Standards Agency","Female","South West (England)","200","190","34230","30730"
"In post","2021","Driver and Vehicle Standards Agency","Female","Wales","200","190","27500","26240"
"In post","2021","Driver and Vehicle Standards Agency","Female","West Midlands (England)","100","90","26060","26470"
"In post","2021","Driver and Vehicle Standards Agency","Female","Yorkshire and The Humber","140","120","25350","26470"
"In post","2021","Driver and Vehicle Standards Agency","Male","East Midlands (England)","350","330","31630","27680"
"In post","2021","Driver and Vehicle Standards Agency","Male","East of England","300","280","29000","26780"
"In post","2021","Driver and Vehicle Standards Agency","Male","London","280","270","32320","30780"
"In post","2021","Driver and Vehicle Standards Agency","Male","North East (England)","180","170","28210","26780"
"In post","2021","Driver and Vehicle Standards Agency","Male","North West (England)","320","310","28720","26780"
"In post","2021","Driver and Vehicle Standards Agency","Male","Scotland","230","220","29240","26780"
"In post","2021","Driver and Vehicle Standards Agency","Male","South East (England)","410","390","30260","27990"
"In post","2021","Driver and Vehicle Standards Agency","Male","South West (England)","360","350","31010","27680"
"In post","2021","Driver and Vehicle Standards Agency","Male","Wales","320","310","30240","26780"
"In post","2021","Driver and Vehicle Standards Agency","Male","West Midlands (England)","300","290","28930","26780"
"In post","2021","Driver and Vehicle Standards Agency","Male","Yorkshire and The Humber","300","290","28480","26780"
"In post","2021","Education and Skills Funding Agency","Female","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Female","London","170","160","49040","46030"
"In post","2021","Education and Skills Funding Agency","Female","North East (England)","130","120","36910","36500"
"In post","2021","Education and Skills Funding Agency","Female","North West (England)","110","110","38970","36960"
"In post","2021","Education and Skills Funding Agency","Female","South West (England)","40","40","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Female","West Midlands (England)","330","320","41580","37100"
"In post","2021","Education and Skills Funding Agency","Female","Yorkshire and The Humber","200","190","37870","33000"
"In post","2021","Education and Skills Funding Agency","Male","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Male","London","140","140","51720","53760"
"In post","2021","Education and Skills Funding Agency","Male","North East (England)","90","90","37950","36640"
"In post","2021","Education and Skills Funding Agency","Male","North West (England)","90","90","38890","36640"
"In post","2021","Education and Skills Funding Agency","Male","South West (England)","40","40","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Male","West Midlands (England)","250","240","42560","37100"
