"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","160","150","43350","40050"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","LGBO","40","40","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Undeclared","210","210","46500","44750"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Heterosexual / straight","220","210","43600","37100"
"In post","2021","Undeclared","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Undeclared","110","100","45250","42580"
"In post","2021","Undeclared","Department for Education","Unknown","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Heterosexual / straight","190","180","36870","33570"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Undeclared","200","190","37280","33800"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Undeclared","40","40","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Heterosexual / straight","350","330","29410","26590"
"In post","2021","Undeclared","Department for Transport","LGBO","40","40","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Undeclared","450","410","29640","26780"
"In post","2021","Undeclared","Department for Transport","Unknown","710","690","42650","36160"
"In post","2021","Undeclared","Department for Work and Pensions","Heterosexual / straight","2260","2090","27760","27570"
"In post","2021","Undeclared","Department for Work and Pensions","LGBO","190","180","28060","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Undeclared","950","900","29700","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Unknown","800","720","27250","27570"
"In post","2021","Undeclared","Department of Health and Social Care","Heterosexual / straight","200","170","45360","40070"
"In post","2021","Undeclared","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","Undeclared","280","250","46730","40070"
"In post","2021","Undeclared","Department of Health and Social Care","Unknown","60","60","53230","46780"
"In post","2021","Undeclared","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Heterosexual / straight","340","330","38470","37350"
"In post","2021","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Undeclared","70","70","39750","37910"
"In post","2021","Undeclared","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Heterosexual / straight","120","120","47490","41600"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Undeclared","210","200","49310","44170"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Heterosexual / straight","50","50","29700","27130"
"In post","2021","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Undeclared","170","150","33230","33840"
"In post","2021","Undeclared","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","Heterosexual / straight","910","850","31420","28130"
"In post","2021","Undeclared","HM Revenue and Customs","LGBO","120","110","30350","25600"
"In post","2021","Undeclared","HM Revenue and Customs","Undeclared","1880","1720","34850","31810"
"In post","2021","Undeclared","HM Revenue and Customs","Unknown","370","330","32560","28130"
"In post","2021","Undeclared","HM Treasury","Heterosexual / straight","190","190","45260","39260"
"In post","2021","Undeclared","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Undeclared","160","160","43740","39260"
"In post","2021","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","Heterosexual / straight","570","530","31080","28650"
"In post","2021","Undeclared","Home Office","LGBO","40","40","[c]","[c]"
"In post","2021","Undeclared","Home Office","Undeclared","1190","1110","33390","29370"
"In post","2021","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Heterosexual / straight","1690","1640","32490","29200"
"In post","2021","Undeclared","Ministry of Defence","LGBO","110","110","32570","30130"
"In post","2021","Undeclared","Ministry of Defence","Undeclared","2140","2080","35410","33300"
"In post","2021","Undeclared","Ministry of Defence","Unknown","260","250","38670","37800"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Heterosexual / straight","70","70","43640","39790"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Undeclared","80","80","47000","48200"
"In post","2021","Undeclared","Ministry of Justice","Heterosexual / straight","3960","3670","30770","30810"
"In post","2021","Undeclared","Ministry of Justice","LGBO","290","280","31240","30880"
"In post","2021","Undeclared","Ministry of Justice","Undeclared","2320","2180","30800","30110"
"In post","2021","Undeclared","Ministry of Justice","Unknown","2520","2240","30990","31650"
"In post","2021","Undeclared","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Heterosexual / straight","190","180","38120","33650"
"In post","2021","Undeclared","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Undeclared","90","90","42520","37200"
"In post","2021","Undeclared","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Heterosexual / straight","80","60","26750","23050"
"In post","2021","Undeclared","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","Undeclared","120","120","44630","47000"
"In post","2021","Undeclared","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Heterosexual / straight","920","890","36810","38000"
"In post","2021","Unknown","Attorney General's Departments","LGBO","60","50","30900","26950"
"In post","2021","Unknown","Attorney General's Departments","Undeclared","80","80","36760","31560"
"In post","2021","Unknown","Attorney General's Departments","Unknown","950","880","47680","51470"
"In post","2021","Unknown","Cabinet Office","Heterosexual / straight","60","60","48480","49700"
"In post","2021","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Unknown","3890","3840","44550","32000"
