"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Mixed","Other","200","190","34260","29310"
"In post","2021","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Policy","660","650","45660","41970"
"In post","2021","Declared non-disabled","Mixed","Project Delivery","200","190","42120","38630"
"In post","2021","Declared non-disabled","Mixed","Property","70","70","34820","32520"
"In post","2021","Declared non-disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Science and Engineering","150","150","36680","33540"
"In post","2021","Declared non-disabled","Mixed","Security","60","60","35890","35130"
"In post","2021","Declared non-disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Tax","160","150","35670","31810"
"In post","2021","Declared non-disabled","Mixed","Unknown","1520","1440","31220","27570"
"In post","2021","Declared non-disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Digital, Data and Technology","60","60","41460","38900"
"In post","2021","Declared non-disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Finance","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Human Resources","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Legal","80","70","57840","57170"
"In post","2021","Declared non-disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Operational Delivery","550","510","29580","26490"
"In post","2021","Declared non-disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Other","90","80","32310","27690"
"In post","2021","Declared non-disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Policy","190","190","45690","40050"
"In post","2021","Declared non-disabled","Other ethnicity","Project Delivery","60","60","41280","38860"
"In post","2021","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Science and Engineering","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Tax","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","440","400","32090","29290"
"In post","2021","Declared non-disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Commercial","80","70","39000","37920"
"In post","2021","Declared non-disabled","Undeclared","Communications","50","50","41180","39850"
"In post","2021","Declared non-disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data and Technology","260","260","42960","40860"
"In post","2021","Declared non-disabled","Undeclared","Economics","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Finance","150","140","42850","39300"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","80","80","34550","33150"
"In post","2021","Declared non-disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Intelligence Analysis","80","70","34660","30500"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Knowledge and Information Management","50","50","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Legal","160","150","49640","50520"
"In post","2021","Declared non-disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Operational Delivery","2630","2430","29570","27370"
"In post","2021","Declared non-disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Other","370","350","32970","27770"
"In post","2021","Declared non-disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Policy","460","450","48210","45200"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","280","280","43850","40690"
"In post","2021","Declared non-disabled","Undeclared","Property","130","120","38150","33300"
"In post","2021","Declared non-disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Science and Engineering","330","310","39960","39040"
"In post","2021","Declared non-disabled","Undeclared","Security","140","140","32630","31120"
"In post","2021","Declared non-disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Tax","160","150","38470","32520"
"In post","2021","Declared non-disabled","Undeclared","Unknown","3340","2940","28820","27570"
"In post","2021","Declared non-disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Commercial","90","90","39340","37400"
"In post","2021","Declared non-disabled","Unknown","Communications","70","70","40660","37690"
"In post","2021","Declared non-disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Counter Fraud","50","40","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Digital, Data and Technology","250","240","38020","35730"
"In post","2021","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Finance","110","100","38180","36430"
"In post","2021","Declared non-disabled","Unknown","Human Resources","70","70","39300","33350"
"In post","2021","Declared non-disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","International Trade","50","50","47490","43060"
"In post","2021","Declared non-disabled","Unknown","Knowledge and Information Management","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Legal","270","250","54410","55610"
"In post","2021","Declared non-disabled","Unknown","Medicine","50","40","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Operational Delivery","3540","3240","28650","25630"
"In post","2021","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Other","220","210","32370","26670"
"In post","2021","Declared non-disabled","Unknown","Policy","380","360","46870","45140"
"In post","2021","Declared non-disabled","Unknown","Project Delivery","250","240","40460","38320"
"In post","2021","Declared non-disabled","Unknown","Property","200","180","37410","33250"
"In post","2021","Declared non-disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Science and Engineering","360","340","40560","39650"
"In post","2021","Declared non-disabled","Unknown","Security","120","110","31350","28080"
"In post","2021","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Tax","110","100","36990","32520"
"In post","2021","Declared non-disabled","Unknown","Unknown","3250","2900","29160","27570"
"In post","2021","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Commercial","2950","2840","41280","38200"
"In post","2021","Declared non-disabled","White","Communications","2110","2030","42110","38630"
"In post","2021","Declared non-disabled","White","Corporate Finance","100","90","47070","46080"
"In post","2021","Declared non-disabled","White","Counter Fraud","470","450","37990","35070"
"In post","2021","Declared non-disabled","White","Digital, Data and Technology","6640","6440","42720","38900"
"In post","2021","Declared non-disabled","White","Economics","1070","1040","50020","51970"
"In post","2021","Declared non-disabled","White","Finance","5090","4820","41320","37410"
"In post","2021","Declared non-disabled","White","Human Resources","4470","4230","39500","35000"
"In post","2021","Declared non-disabled","White","Inspector of Education and Training","660","640","68060","74730"
"In post","2021","Declared non-disabled","White","Intelligence Analysis","2010","1930","33970","30830"
"In post","2021","Declared non-disabled","White","Internal Audit","450","430","46440","43440"
"In post","2021","Declared non-disabled","White","International Trade","550","540","48670","50940"
"In post","2021","Declared non-disabled","White","Knowledge and Information Management","1330","1270","36820","33380"
"In post","2021","Declared non-disabled","White","Legal","6410","5950","49380","51250"
"In post","2021","Declared non-disabled","White","Medicine","1270","1140","52990","39240"
"In post","2021","Declared non-disabled","White","Operational Delivery","91630","84120","29080","26160"
"In post","2021","Declared non-disabled","White","Operational Research","690","660","45090","46080"
"In post","2021","Declared non-disabled","White","Other","12110","11600","31350","26670"
"In post","2021","Declared non-disabled","White","Planning","140","130","48240","42980"
"In post","2021","Declared non-disabled","White","Planning Inspectors","240","210","58030","58810"
"In post","2021","Declared non-disabled","White","Policy","15610","15120","49290","48370"
"In post","2021","Declared non-disabled","White","Project Delivery","9610","9300","43040","39650"
"In post","2021","Declared non-disabled","White","Property","4100","3930","37240","33300"
"In post","2021","Declared non-disabled","White","Psychology","900","860","36120","31180"
"In post","2021","Declared non-disabled","White","Science and Engineering","8020","7700","38810","37320"
"In post","2021","Declared non-disabled","White","Security","4560","4460","31120","26670"
"In post","2021","Declared non-disabled","White","Social Research","650","620","45280","46930"
"In post","2021","Declared non-disabled","White","Statistics","1100","1060","45010","41760"
"In post","2021","Declared non-disabled","White","Tax","7840","7360","36250","31810"
"In post","2021","Declared non-disabled","White","Unknown","65390","59270","30640","27570"
"In post","2021","Declared non-disabled","White","Veterinarian","290","280","46040","45640"
"In post","2021","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Finance","40","40","[c]","[c]"
"In post","2021","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
