"Status","Year","Parent_department","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Education","London","60-64","100","100","49760","53470"
"In post","2021","Department for Education","London","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","North East (England)","20-29","90","90","31170","29550"
"In post","2021","Department for Education","North East (England)","30-39","150","140","37630","36500"
"In post","2021","Department for Education","North East (England)","40-49","230","220","40540","37100"
"In post","2021","Department for Education","North East (England)","50-59","280","270","39340","36960"
"In post","2021","Department for Education","North East (England)","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","North East (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","North West (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","North West (England)","20-29","270","260","32810","29730"
"In post","2021","Department for Education","North West (England)","30-39","360","350","40810","36870"
"In post","2021","Department for Education","North West (England)","40-49","270","260","43010","37600"
"In post","2021","Department for Education","North West (England)","50-59","210","200","45810","49730"
"In post","2021","Department for Education","North West (England)","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","North West (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","South West (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","South West (England)","20-29","50","50","[c]","[c]"
"In post","2021","Department for Education","South West (England)","30-39","70","60","42050","40420"
"In post","2021","Department for Education","South West (England)","40-49","60","50","47920","50050"
"In post","2021","Department for Education","South West (England)","50-59","40","40","[c]","[c]"
"In post","2021","Department for Education","South West (England)","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","South West (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","West Midlands (England)","20-29","250","250","31220","29730"
"In post","2021","Department for Education","West Midlands (England)","30-39","290","280","37990","36570"
"In post","2021","Department for Education","West Midlands (England)","40-49","390","380","45440","49860"
"In post","2021","Department for Education","West Midlands (England)","50-59","270","270","44860","40300"
"In post","2021","Department for Education","West Midlands (England)","60-64","60","50","45580","40300"
"In post","2021","Department for Education","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Yorkshire and The Humber","20-29","260","260","33670","30090"
"In post","2021","Department for Education","Yorkshire and The Humber","30-39","410","390","39960","36780"
"In post","2021","Department for Education","Yorkshire and The Humber","40-49","420","390","43540","40300"
"In post","2021","Department for Education","Yorkshire and The Humber","50-59","340","330","43530","37430"
"In post","2021","Department for Education","Yorkshire and The Humber","60-64","40","40","[c]","[c]"
"In post","2021","Department for Education","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","30-39","50","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","40-49","80","70","32940","30670"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","50-59","70","70","35650","30890"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","20-29","130","130","26340","25100"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","30-39","200","190","33050","30100"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","40-49","220","210","35100","35540"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","50-59","230","220","37690","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","60-64","60","50","37310","32000"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","London","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","London","20-29","780","770","36330","33120"
"In post","2021","Department for Environment, Food and Rural Affairs","London","30-39","640","620","47460","52290"
"In post","2021","Department for Environment, Food and Rural Affairs","London","40-49","570","540","52350","53620"
"In post","2021","Department for Environment, Food and Rural Affairs","London","50-59","470","460","47900","42620"
"In post","2021","Department for Environment, Food and Rural Affairs","London","60-64","90","80","44570","40370"
"In post","2021","Department for Environment, Food and Rural Affairs","London","65+","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","20-29","80","80","25690","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","30-39","120","110","30140","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","40-49","160","150","33560","30130"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","50-59","140","130","36210","31690"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","60-64","30","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","20-29","190","190","24160","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","30-39","280","260","28070","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","40-49","460","410","30160","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","50-59","380","350","30560","25200"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","60-64","100","90","27140","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","30-39","30","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","40-49","50","50","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","50-59","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","20-29","190","180","28000","25130"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","30-39","240","230","34180","32560"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","40-49","380","350","37560","34080"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","50-59","410","400","38600","33880"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","60-64","120","110","36080","29280"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","65+","50","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","20-29","250","240","29320","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","30-39","430","400","36050","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","40-49","570","520","37110","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","50-59","410","390","35950","31930"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","60-64","100","90","31010","26440"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","65+","40","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","20-29","60","60","22010","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","30-39","100","90","27930","25150"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","40-49","110","100","32170","29730"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","50-59","70","60","29480","25560"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","65+","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","20-29","70","70","24190","21740"
