"Status","Year","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Heterosexual / straight","3910","3640","32010","27570"
"Leaver Dept.","2022","Operational Delivery","Female","LGBO","240","230","31410","27570"
"Leaver Dept.","2022","Operational Delivery","Female","Undeclared","470","410","34490","29290"
"Leaver Dept.","2022","Operational Delivery","Female","Unknown","820","760","34200","27570"
"Leaver Dept.","2022","Operational Delivery","Male","Heterosexual / straight","2090","2030","32950","27570"
"Leaver Dept.","2022","Operational Delivery","Male","LGBO","240","230","33080","27570"
"Leaver Dept.","2022","Operational Delivery","Male","Undeclared","270","250","33730","27940"
"Leaver Dept.","2022","Operational Delivery","Male","Unknown","490","480","35800","27710"
"Leaver Dept.","2022","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Heterosexual / straight","320","310","29720","27570"
"Leaver Dept.","2022","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Unknown","80","80","32230","27570"
"Leaver Dept.","2022","Other","Male","Heterosexual / straight","220","210","32310","27570"
"Leaver Dept.","2022","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Heterosexual / straight","780","700","44560","40050"
"Leaver Dept.","2022","Policy","Female","LGBO","100","80","43710","40050"
"Leaver Dept.","2022","Policy","Female","Undeclared","250","80","45010","41970"
"Leaver Dept.","2022","Policy","Female","Unknown","160","150","44670","40050"
"Leaver Dept.","2022","Policy","Male","Heterosexual / straight","630","580","46340","40510"
"Leaver Dept.","2022","Policy","Male","LGBO","110","100","43850","40050"
"Leaver Dept.","2022","Policy","Male","Undeclared","230","80","46830","44500"
"Leaver Dept.","2022","Policy","Male","Unknown","160","160","45340","40600"
"Leaver Dept.","2022","Project Delivery","Female","Heterosexual / straight","200","190","39200","36740"
"Leaver Dept.","2022","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Heterosexual / straight","180","180","41700","38710"
"Leaver Dept.","2022","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Male","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2022","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Female","Heterosexual / straight","1020","930","38200","36330"
"Leaver Dept.","2022","Science and Engineering","Female","LGBO","50","50","34830","32560"
"Leaver Dept.","2022","Science and Engineering","Female","Undeclared","170","140","39690","39720"
"Leaver Dept.","2022","Science and Engineering","Female","Unknown","260","240","43370","40560"
"Leaver Dept.","2022","Science and Engineering","Male","Heterosexual / straight","480","470","38770","35260"
"Leaver Dept.","2022","Science and Engineering","Male","LGBO","60","50","39700","32570"
"Leaver Dept.","2022","Science and Engineering","Male","Undeclared","70","70","42980","40060"
"Leaver Dept.","2022","Science and Engineering","Male","Unknown","170","160","47880","45590"
"Leaver Dept.","2022","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Male","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Female","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Male","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Heterosexual / straight","730","700","44380","38410"
"Leaver Dept.","2022","Unknown","Female","LGBO","60","60","38970","34880"
"Leaver Dept.","2022","Unknown","Female","Undeclared","150","60","42010","35070"
"Leaver Dept.","2022","Unknown","Female","Unknown","1450","1250","37500","32000"
"Leaver Dept.","2022","Unknown","Male","Heterosexual / straight","530","520","44540","37300"
"Leaver Dept.","2022","Unknown","Male","LGBO","90","80","42720","38160"
"Leaver Dept.","2022","Unknown","Male","Undeclared","160","80","41370","34640"
"Leaver Dept.","2022","Unknown","Male","Unknown","1240","1090","39360","32000"
"Leaver Dept.","2022","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Female","Heterosexual / straight","150","140","34180","33000"
"New entrant CS","2021","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Female","Unknown","90","90","39690","38730"
"New entrant CS","2021","Commercial","Male","Heterosexual / straight","130","130","36000","34000"
"New entrant CS","2021","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Male","Unknown","70","70","39990","36500"
"New entrant CS","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Female","Heterosexual / straight","150","150","35380","32000"
"New entrant CS","2021","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Female","Unknown","120","120","34460","29170"
"New entrant CS","2021","Communications","Male","Heterosexual / straight","70","70","37470","32860"
"New entrant CS","2021","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Male","Unknown","70","70","39690","34850"
"New entrant CS","2021","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Female","Heterosexual / straight","320","310","39650","36940"
"New entrant CS","2021","Digital, Data and Technology","Female","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Female","Unknown","250","240","38700","33250"
"New entrant CS","2021","Digital, Data and Technology","Male","Heterosexual / straight","600","590","41680","38550"
"New entrant CS","2021","Digital, Data and Technology","Male","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Male","Undeclared","60","60","41210","37610"
"New entrant CS","2021","Digital, Data and Technology","Male","Unknown","500","500","41400","38180"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Female","Heterosexual / straight","100","100","31920","31800"
"New entrant CS","2021","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Female","Unknown","60","60","30660","32390"
"New entrant CS","2021","Economics","Male","Heterosexual / straight","170","170","32580","31800"
"New entrant CS","2021","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Male","Unknown","100","100","31510","32390"
"New entrant CS","2021","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Female","Heterosexual / straight","250","240","34770","31810"
"New entrant CS","2021","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Female","Unknown","120","110","35450","32790"
"New entrant CS","2021","Finance","Male","Heterosexual / straight","190","190","37700","34020"
"New entrant CS","2021","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Male","Unknown","100","100","34090","31810"
"New entrant CS","2021","Human Resources","Female","Heterosexual / straight","350","340","32910","29360"
"New entrant CS","2021","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Female","Unknown","120","120","34060","28500"
"New entrant CS","2021","Human Resources","Male","Heterosexual / straight","120","120","35340","28840"
"New entrant CS","2021","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Male","Unknown","50","50","34320","31480"
"New entrant CS","2021","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Female","Heterosexual / straight","50","50","62100","70500"
"New entrant CS","2021","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Male","Unknown","60","50","40280","32790"
"New entrant CS","2021","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Female","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2021","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","International Trade","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Female","Heterosexual / straight","60","50","29350","28200"
"New entrant CS","2021","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Male","Heterosexual / straight","60","60","34440","32000"
"New entrant CS","2021","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Female","Heterosexual / straight","400","380","43240","43920"
"New entrant CS","2021","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Female","Unknown","140","130","38880","30990"
"New entrant CS","2021","Legal","Male","Heterosexual / straight","220","220","44000","48080"
"New entrant CS","2021","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Male","Unknown","80","80","37600","30850"
"New entrant CS","2021","Medicine","Female","Heterosexual / straight","190","150","46540","37890"
"New entrant CS","2021","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Female","Unknown","70","60","47210","37890"
"New entrant CS","2021","Medicine","Male","Heterosexual / straight","70","60","61360","63860"
"New entrant CS","2021","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Female","Heterosexual / straight","5030","4780","25750","22920"
"New entrant CS","2021","Operational Delivery","Female","LGBO","490","480","24860","22920"
"New entrant CS","2021","Operational Delivery","Female","Undeclared","470","430","27130","23140"
"New entrant CS","2021","Operational Delivery","Female","Unknown","3210","3070","23600","22350"
"New entrant CS","2021","Operational Delivery","Male","Heterosexual / straight","3470","3400","27340","24120"
"New entrant CS","2021","Operational Delivery","Male","LGBO","340","340","25550","22850"
"New entrant CS","2021","Operational Delivery","Male","Undeclared","260","240","29330","24880"
"New entrant CS","2021","Operational Delivery","Male","Unknown","2740","2670","24660","22850"
"New entrant CS","2021","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Female","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Male","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Female","Heterosexual / straight","640","610","26280","21030"
"New entrant CS","2021","Other","Female","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Other","Female","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Other","Female","Unknown","220","210","29790","28650"
"New entrant CS","2021","Other","Male","Heterosexual / straight","550","550","29230","26350"
"New entrant CS","2021","Other","Male","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Other","Male","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Other","Male","Unknown","250","250","30590","26250"
"New entrant CS","2021","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Female","Heterosexual / straight","940","920","35970","33570"
"New entrant CS","2021","Policy","Female","LGBO","150","140","34690","32790"
"New entrant CS","2021","Policy","Female","Undeclared","120","120","36050","33210"
"New entrant CS","2021","Policy","Female","Unknown","660","640","37520","32790"
"New entrant CS","2021","Policy","Male","Heterosexual / straight","760","760","37950","33570"
"New entrant CS","2021","Policy","Male","LGBO","120","120","36780","33570"
"New entrant CS","2021","Policy","Male","Undeclared","100","100","37580","33570"
"New entrant CS","2021","Policy","Male","Unknown","480","480","40420","34710"
"New entrant CS","2021","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Heterosexual / straight","370","360","35720","33210"
"New entrant CS","2021","Project Delivery","Female","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Female","Unknown","140","140","36980","34750"
"New entrant CS","2021","Project Delivery","Male","Heterosexual / straight","400","400","39630","36740"
"New entrant CS","2021","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Male","Unknown","150","150","38600","35900"
"New entrant CS","2021","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Heterosexual / straight","120","120","31240","29360"
"New entrant CS","2021","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Property","Male","Heterosexual / straight","220","220","35590","33000"
"New entrant CS","2021","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Male","Unknown","80","80","35700","28730"
"New entrant CS","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Heterosexual / straight","60","60","26350","24620"
"New entrant CS","2021","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Female","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Female","Heterosexual / straight","460","410","32450","30460"
"New entrant CS","2021","Science and Engineering","Female","LGBO","50","50","27920","27540"
"New entrant CS","2021","Science and Engineering","Female","Undeclared","60","60","32420","31370"
"New entrant CS","2021","Science and Engineering","Female","Unknown","70","60","34740","29270"
"New entrant CS","2021","Science and Engineering","Male","Heterosexual / straight","430","420","32530","29350"
"New entrant CS","2021","Science and Engineering","Male","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Male","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Male","Unknown","160","160","27040","24660"
"New entrant CS","2021","Security","Female","Heterosexual / straight","100","90","25530","23540"
"New entrant CS","2021","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Female","Unknown","50","50","28940","24620"
