"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Undeclared","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Science and Engineering","Unknown","1070","1020","41360","39750"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","Heterosexual / straight","60","60","53530","59730"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Heterosexual / straight","50","50","57180","55260"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","Heterosexual / straight","70","60","40990","34330"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Heterosexual / straight","730","720","48940","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","LGBO","120","120","46250","39040"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Undeclared","70","70","47980","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Unknown","150","150","48320","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","Heterosexual / straight","150","150","49280","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Commercial","Heterosexual / straight","290","280","40890","37100"
"In post","2021","Department for Education","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Commercial","Unknown","60","60","40680","37200"
"In post","2021","Department for Education","Communications","Heterosexual / straight","210","200","39970","36960"
"In post","2021","Department for Education","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Communications","Unknown","80","80","38480","36580"
"In post","2021","Department for Education","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Digital, Data and Technology","Heterosexual / straight","570","550","39700","36780"
"In post","2021","Department for Education","Digital, Data and Technology","LGBO","50","50","[c]","[c]"
"In post","2021","Department for Education","Digital, Data and Technology","Undeclared","70","70","40020","36870"
"In post","2021","Department for Education","Digital, Data and Technology","Unknown","210","210","40880","37100"
"In post","2021","Department for Education","Finance","Heterosexual / straight","540","520","42460","38220"
"In post","2021","Department for Education","Finance","LGBO","40","40","[c]","[c]"
"In post","2021","Department for Education","Finance","Undeclared","60","60","42720","40260"
"In post","2021","Department for Education","Finance","Unknown","150","140","43050","40260"
"In post","2021","Department for Education","Human Resources","Heterosexual / straight","120","110","36930","32210"
"In post","2021","Department for Education","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
