"Status","Year","Sex","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Midlands (England)","Digital, Data and Technology","180","170","36300","32300"
"In post","2021","Male","East Midlands (England)","Finance","80","80","38080","33300"
"In post","2021","Male","East Midlands (England)","Human Resources","110","100","37720","33350"
"In post","2021","Male","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Midlands (England)","Intelligence Analysis","70","70","30960","31810"
"In post","2021","Male","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Midlands (England)","Knowledge and Information Management","40","40","[c]","[c]"
"In post","2021","Male","East Midlands (England)","Legal","240","230","41520","38630"
"In post","2021","Male","East Midlands (England)","Medicine","50","50","[c]","[c]"
"In post","2021","Male","East Midlands (England)","Operational Delivery","4560","4380","28280","26630"
"In post","2021","Male","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Midlands (England)","Other","360","360","27660","20970"
"In post","2021","Male","East Midlands (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Midlands (England)","Policy","80","80","43510","38700"
"In post","2021","Male","East Midlands (England)","Project Delivery","170","160","40630","38930"
"In post","2021","Male","East Midlands (England)","Property","250","240","35620","33300"
"In post","2021","Male","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Midlands (England)","Science and Engineering","370","350","39750","37310"
"In post","2021","Male","East Midlands (England)","Security","120","120","29760","26750"
"In post","2021","Male","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Male","East Midlands (England)","Tax","760","740","33230","31810"
"In post","2021","Male","East Midlands (England)","Unknown","1690","1610","26900","27570"
"In post","2021","Male","East Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Male","East of England","Commercial","110","110","41660","37320"
"In post","2021","Male","East of England","Communications","50","40","[c]","[c]"
"In post","2021","Male","East of England","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Male","East of England","Digital, Data and Technology","350","340","36660","34620"
"In post","2021","Male","East of England","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Male","East of England","Finance","150","150","39830","36970"
"In post","2021","Male","East of England","Human Resources","60","50","36860","33300"
"In post","2021","Male","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Male","East of England","Intelligence Analysis","260","260","32860","33300"
"In post","2021","Male","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Male","East of England","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","East of England","Knowledge and Information Management","70","60","37440","37000"
"In post","2021","Male","East of England","Legal","270","260","39790","33610"
"In post","2021","Male","East of England","Medicine","60","60","75500","79870"
"In post","2021","Male","East of England","Operational Delivery","4950","4730","29680","28130"
"In post","2021","Male","East of England","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Male","East of England","Other","560","530","26060","21580"
"In post","2021","Male","East of England","Policy","90","90","44070","42200"
"In post","2021","Male","East of England","Project Delivery","280","280","40730","38630"
"In post","2021","Male","East of England","Property","290","280","33610","33300"
"In post","2021","Male","East of England","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Male","East of England","Science and Engineering","540","530","36310","33020"
"In post","2021","Male","East of England","Security","400","400","34720","33300"
"In post","2021","Male","East of England","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Male","East of England","Tax","110","110","36850","33120"
"In post","2021","Male","East of England","Unknown","1710","1650","29750","27570"
"In post","2021","Male","East of England","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Male","London","Commercial","420","410","49660","45810"
"In post","2021","Male","London","Communications","860","850","46940","42700"
"In post","2021","Male","London","Corporate Finance","40","40","[c]","[c]"
"In post","2021","Male","London","Counter Fraud","240","240","45040","40590"
"In post","2021","Male","London","Digital, Data and Technology","2050","2040","50520","46140"
"In post","2021","Male","London","Economics","1130","1120","47900","42470"
"In post","2021","Male","London","Finance","1320","1310","51290","47250"
"In post","2021","Male","London","Human Resources","780","770","47410","42620"
"In post","2021","Male","London","Inspector of Education and Training","60","60","74370","75500"
"In post","2021","Male","London","Intelligence Analysis","820","800","41500","37640"
"In post","2021","Male","London","Internal Audit","120","110","56020","53690"
"In post","2021","Male","London","International Trade","580","570","48140","44030"
"In post","2021","Male","London","Knowledge and Information Management","340","330","42320","37920"
"In post","2021","Male","London","Legal","1990","1940","53810","52100"
"In post","2021","Male","London","Medicine","140","130","81820","82100"
"In post","2021","Male","London","Operational Delivery","11200","10880","36020","32520"
"In post","2021","Male","London","Operational Research","230","230","49680","47070"
"In post","2021","Male","London","Other","1920","1850","42240","34630"
"In post","2021","Male","London","Planning","60","60","47600","40290"
"In post","2021","Male","London","Policy","9240","9150","50540","52430"
"In post","2021","Male","London","Project Delivery","1740","1720","51900","45990"
"In post","2021","Male","London","Property","650","640","46250","42170"
"In post","2021","Male","London","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Male","London","Science and Engineering","580","560","48380","43790"
"In post","2021","Male","London","Security","790","790","38280","35200"
"In post","2021","Male","London","Social Research","130","120","49090","46970"
"In post","2021","Male","London","Statistics","510","500","46790","42470"
"In post","2021","Male","London","Tax","1270","1220","44810","39800"
"In post","2021","Male","London","Unknown","7430","7320","43890","34550"
"In post","2021","Male","London","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Commercial","60","60","45420","42630"
"In post","2021","Male","North East (England)","Communications","40","40","[c]","[c]"
"In post","2021","Male","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Digital, Data and Technology","430","410","39130","38630"
"In post","2021","Male","North East (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Finance","170","170","41900","38630"
"In post","2021","Male","North East (England)","Human Resources","40","40","[c]","[c]"
"In post","2021","Male","North East (England)","Intelligence Analysis","40","30","[c]","[c]"
"In post","2021","Male","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Legal","180","180","40010","37780"
"In post","2021","Male","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Operational Delivery","5520","5190","26880","25310"
"In post","2021","Male","North East (England)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Other","110","100","27910","21430"
"In post","2021","Male","North East (England)","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Policy","130","130","42770","37330"
"In post","2021","Male","North East (England)","Project Delivery","420","410","41370","38630"
"In post","2021","Male","North East (England)","Property","170","160","36540","32700"
"In post","2021","Male","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Science and Engineering","30","30","[c]","[c]"
"In post","2021","Male","North East (England)","Security","60","60","33430","31920"
"In post","2021","Male","North East (England)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Male","North East (England)","Tax","1070","1040","29930","25560"
"In post","2021","Male","North East (England)","Unknown","4010","3840","28380","27570"
"In post","2021","Male","North East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Male","North West (England)","Commercial","230","220","39190","36500"
"In post","2021","Male","North West (England)","Communications","80","80","36330","35110"
"In post","2021","Male","North West (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Male","North West (England)","Counter Fraud","50","50","38550","36060"
"In post","2021","Male","North West (England)","Digital, Data and Technology","690","680","39740","37460"
"In post","2021","Male","North West (England)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Male","North West (England)","Finance","320","320","39530","36870"
"In post","2021","Male","North West (England)","Human Resources","320","310","33840","30830"
"In post","2021","Male","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Male","North West (England)","Intelligence Analysis","180","170","29240","26910"
"In post","2021","Male","North West (England)","Internal Audit","30","30","[c]","[c]"
