"Status","Year","Ethnicity","Function_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","G6/G7","90","80","61120","61030"
"In post","2021","Other ethnicity","Legal","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","AA/AO","280","260","24400","22680"
"In post","2021","Other ethnicity","No function","EO","170","160","28460","27500"
"In post","2021","Other ethnicity","No function","G6/G7","160","150","58990","55490"
"In post","2021","Other ethnicity","No function","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","SEO/HEO","300","280","38040","36360"
"In post","2021","Other ethnicity","No function","Unknown","60","60","30120","28690"
"In post","2021","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","G6/G7","50","50","58550","57870"
"In post","2021","Other ethnicity","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","SEO/HEO","70","60","36940","36720"
"In post","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","AA/AO","210","180","22080","21010"
"In post","2021","Other ethnicity","Unknown","EO","420","400","28770","28670"
"In post","2021","Other ethnicity","Unknown","G6/G7","60","60","61580","57570"
"In post","2021","Other ethnicity","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","SEO/HEO","140","140","38030","37410"
"In post","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","G6/G7","100","90","58210","56350"
"In post","2021","Undeclared","Analysis","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","SEO/HEO","120","110","37230","37320"
"In post","2021","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","EO","40","40","[c]","[c]"
"In post","2021","Undeclared","Commercial","G6/G7","50","40","[c]","[c]"
"In post","2021","Undeclared","Commercial","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","SEO/HEO","150","150","37660","37920"
"In post","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","EO","70","70","25850","25560"
"In post","2021","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","SEO/HEO","90","90","36070","34250"
"In post","2021","Undeclared","Counter Fraud","AA/AO","50","40","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","EO","170","150","27890","28130"
"In post","2021","Undeclared","Counter Fraud","G6/G7","100","90","58250","56400"
"In post","2021","Undeclared","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","SEO/HEO","260","250","35660","36160"
"In post","2021","Undeclared","Debt","AA/AO","100","90","21930","21440"
"In post","2021","Undeclared","Debt","EO","40","30","[c]","[c]"
"In post","2021","Undeclared","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","EO","90","90","28650","27510"
"In post","2021","Undeclared","Digital, Data & Technology","G6/G7","180","170","58430","57050"
"In post","2021","Undeclared","Digital, Data & Technology","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","SEO/HEO","360","350","38010","38450"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","AA/AO","60","50","21340","21440"
"In post","2021","Undeclared","Finance","EO","70","60","27240","26720"
"In post","2021","Undeclared","Finance","G6/G7","90","90","59060","57940"
"In post","2021","Undeclared","Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","SEO/HEO","150","150","37900","36970"
"In post","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","EO","30","30","[c]","[c]"
"In post","2021","Undeclared","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","AA/AO","60","50","21120","21130"
"In post","2021","Undeclared","Human Resources","EO","60","50","27510","26670"
"In post","2021","Undeclared","Human Resources","G6/G7","50","50","59100","58680"
"In post","2021","Undeclared","Human Resources","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","SEO/HEO","100","100","36050","34280"
"In post","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","AA/AO","30","30","[c]","[c]"
"In post","2021","Undeclared","Legal","EO","50","50","[c]","[c]"
"In post","2021","Undeclared","Legal","G6/G7","140","140","60340","57760"
"In post","2021","Undeclared","Legal","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","SEO/HEO","110","110","39450","38630"
"In post","2021","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","AA/AO","2000","1820","23120","21590"
"In post","2021","Undeclared","No function","EO","1490","1390","28910","28130"
"In post","2021","Undeclared","No function","G6/G7","1060","1020","57710","55530"
"In post","2021","Undeclared","No function","SCS","100","90","91990","84640"
"In post","2021","Undeclared","No function","SEO/HEO","1920","1820","37530","36940"
"In post","2021","Undeclared","No function","Unknown","350","330","31070","30880"
"In post","2021","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","EO","170","160","25730","26300"
"In post","2021","Undeclared","Project Delivery","G6/G7","400","390","57050","55260"
"In post","2021","Undeclared","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","SEO/HEO","820","790","37290","37810"
"In post","2021","Undeclared","Project Delivery","Unknown","100","100","45000","43110"
"In post","2021","Undeclared","Property","AA/AO","80","80","21650","21100"
"In post","2021","Undeclared","Property","EO","80","80","27750","26670"
"In post","2021","Undeclared","Property","G6/G7","80","80","57930","57130"
"In post","2021","Undeclared","Property","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","SEO/HEO","220","210","37700","36970"
"In post","2021","Undeclared","Security","AA/AO","250","240","29710","26750"
"In post","2021","Undeclared","Security","EO","60","60","35940","42660"
"In post","2021","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","SEO/HEO","110","110","39100","36360"
"In post","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","AA/AO","2260","1970","21470","21010"
"In post","2021","Undeclared","Unknown","EO","3450","3110","28140","27570"
"In post","2021","Undeclared","Unknown","G6/G7","540","520","61260","59730"
"In post","2021","Undeclared","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO/HEO","1640","1580","37130","36410"
"In post","2021","Undeclared","Unknown","Unknown","50","50","[c]","[c]"
"In post","2021","Unknown","Analysis","AA/AO","40","40","[c]","[c]"
"In post","2021","Unknown","Analysis","EO","120","110","25990","25880"
"In post","2021","Unknown","Analysis","G6/G7","300","290","57160","54760"
"In post","2021","Unknown","Analysis","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","SEO/HEO","500","490","35040","35140"
"In post","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","AA/AO","80","70","21800","20920"
"In post","2021","Unknown","Commercial","EO","90","90","25500","26010"
"In post","2021","Unknown","Commercial","G6/G7","670","660","62480","56200"
"In post","2021","Unknown","Commercial","SCS","400","400","87570","72000"
"In post","2021","Unknown","Commercial","SEO/HEO","350","340","37340","38200"
"In post","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","AA/AO","90","80","21600","21050"
"In post","2021","Unknown","Communications","EO","1110","1080","25820","25560"
"In post","2021","Unknown","Communications","G6/G7","230","230","57850","55080"
"In post","2021","Unknown","Communications","SCS","30","30","[c]","[c]"
"In post","2021","Unknown","Communications","SEO/HEO","710","700","35380","32790"
"In post","2021","Unknown","Counter Fraud","AA/AO","160","140","21130","20140"
"In post","2021","Unknown","Counter Fraud","EO","730","700","26840","25560"
"In post","2021","Unknown","Counter Fraud","G6/G7","120","120","57500","56740"
"In post","2021","Unknown","Counter Fraud","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","SEO/HEO","680","650","35390","35000"
"In post","2021","Unknown","Debt","AA/AO","1340","1250","20570","20140"
"In post","2021","Unknown","Debt","EO","190","180","26440","25560"
"In post","2021","Unknown","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","AA/AO","100","90","21570","21590"
"In post","2021","Unknown","Digital, Data & Technology","EO","450","450","26880","26210"
"In post","2021","Unknown","Digital, Data & Technology","G6/G7","620","600","57680","55550"
"In post","2021","Unknown","Digital, Data & Technology","SCS","40","40","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","SEO/HEO","1270","1250","36710","36160"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","AA/AO","310","260","20710","20140"
"In post","2021","Unknown","Finance","EO","180","170","26130","25810"
"In post","2021","Unknown","Finance","G6/G7","220","220","57560","54990"
"In post","2021","Unknown","Finance","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","SEO/HEO","480","470","36200","35950"
"In post","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","AA/AO","420","400","20990","21050"
"In post","2021","Unknown","Grants Management","EO","180","170","25090","25100"
"In post","2021","Unknown","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","SEO/HEO","80","70","32470","31130"
"In post","2021","Unknown","Human Resources","AA/AO","180","160","21150","20920"
"In post","2021","Unknown","Human Resources","EO","220","210","26680","26670"
"In post","2021","Unknown","Human Resources","G6/G7","150","150","56970","54900"
"In post","2021","Unknown","Human Resources","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","SEO/HEO","390","380","35670","35230"
"In post","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
