"Status","Year","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Male","60","60","52680","53130"
"In post","2021","Finance","Ministry of Justice","Female","440","420","39580","36800"
"In post","2021","Finance","Ministry of Justice","Male","350","350","45620","42070"
"In post","2021","Finance","National Crime Agency","Female","30","30","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Male","40","40","[c]","[c]"
"In post","2021","Finance","Scottish Government","Female","140","130","35090","33650"
"In post","2021","Finance","Scottish Government","Male","50","50","33030","32890"
"In post","2021","Finance","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Female","40","30","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Female","1090","950","25070","21050"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Male","800","780","26120","24920"
"In post","2021","Grants Management","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","Female","160","150","40560","34400"
"In post","2021","Human Resources","Attorney General's Departments","Male","60","60","37900","31710"
"In post","2021","Human Resources","Cabinet Office","Female","740","690","39170","35590"
"In post","2021","Human Resources","Cabinet Office","Male","390","380","39200","35320"
"In post","2021","Human Resources","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Female","300","280","39290","36100"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Male","100","100","42230","39820"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Female","40","40","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Female","120","110","35030","30070"
"In post","2021","Human Resources","Department for Education","Male","30","30","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Female","200","190","42870","38600"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Male","70","70","42350","38420"
"In post","2021","Human Resources","Department for International Trade","Female","90","80","43770","38540"
"In post","2021","Human Resources","Department for International Trade","Male","40","40","[c]","[c]"
"In post","2021","Human Resources","Department for Transport","Female","300","270","36590","32730"
"In post","2021","Human Resources","Department for Transport","Male","130","120","36440","32930"
"In post","2021","Human Resources","Department for Work and Pensions","Female","60","60","36990","31710"
"In post","2021","Human Resources","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department of Health and Social Care","Female","220","210","42640","36820"
"In post","2021","Human Resources","Department of Health and Social Care","Male","70","70","43870","38790"
"In post","2021","Human Resources","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office","Female","210","200","41680","37300"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office","Male","80","70","48620","46760"
"In post","2021","Human Resources","HM Land Registry","Female","70","60","38190","33840"
"In post","2021","Human Resources","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Revenue and Customs","Female","1080","990","36060","31810"
"In post","2021","Human Resources","HM Revenue and Customs","Male","580","560","34720","31810"
"In post","2021","Human Resources","HM Treasury","Female","80","80","41050","37900"
"In post","2021","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Defence","Female","1560","1430","31350","26670"
"In post","2021","Human Resources","Ministry of Defence","Male","630","620","34750","30280"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government","Female","70","60","39500","33210"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","Female","680","650","41330","36730"
"In post","2021","Human Resources","Ministry of Justice","Male","300","290","42520","39350"
"In post","2021","Human Resources","National Crime Agency","Female","110","100","40250","40060"
"In post","2021","Human Resources","National Crime Agency","Male","70","70","40030","38730"
"In post","2021","Human Resources","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Female","40","40","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Female","40","40","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","Female","200","190","34280","33650"
"In post","2021","Human Resources","Scottish Government","Male","100","100","33900","34710"
"In post","2021","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Female","160","150","36200","31270"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Male","60","50","39990","36030"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Education","Male","[c]","[c]","[c]","[c]"
