"Status","Year","Responsibility_level","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","EO","Department of Health and Social Care","South West (England)","170","160","24280","23690"
"In post","2021","EO","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2021","EO","Department of Health and Social Care","West Midlands (England)","80","70","24180","23770"
"In post","2021","EO","Department of Health and Social Care","Yorkshire and The Humber","150","150","24550","23690"
"In post","2021","EO","ESTYN","Wales","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","EO","Food Standards Agency","East of England","60","50","27580","26750"
"In post","2021","EO","Food Standards Agency","London","50","50","[c]","[c]"
"In post","2021","EO","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","North West (England)","50","40","[c]","[c]"
"In post","2021","EO","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","Food Standards Agency","South West (England)","50","50","[c]","[c]"
"In post","2021","EO","Food Standards Agency","Wales","40","30","[c]","[c]"
"In post","2021","EO","Food Standards Agency","West Midlands (England)","50","50","26950","26750"
"In post","2021","EO","Food Standards Agency","Yorkshire and The Humber","80","80","27060","26750"
"In post","2021","EO","Foreign, Commonwealth and Development Office","London","500","490","31600","30650"
"In post","2021","EO","Foreign, Commonwealth and Development Office","Overseas","70","70","27540","27460"
"In post","2021","EO","Foreign, Commonwealth and Development Office","Scotland","140","130","25840","26120"
"In post","2021","EO","Foreign, Commonwealth and Development Office","South East (England)","260","250","27920","27130"
"In post","2021","EO","HM Land Registry","East Midlands (England)","320","280","27170","27130"
"In post","2021","EO","HM Land Registry","East of England","90","80","27210","27130"
"In post","2021","EO","HM Land Registry","London","90","80","30790","30600"
"In post","2021","EO","HM Land Registry","North East (England)","260","240","27150","27130"
"In post","2021","EO","HM Land Registry","North West (England)","310","260","27160","27130"
"In post","2021","EO","HM Land Registry","South West (England)","470","410","28040","27130"
"In post","2021","EO","HM Land Registry","Wales","280","250","27130","27130"
"In post","2021","EO","HM Land Registry","West Midlands (England)","200","170","27180","27130"
"In post","2021","EO","HM Land Registry","Yorkshire and The Humber","130","120","27160","27130"
"In post","2021","EO","HM Revenue and Customs","East Midlands (England)","990","920","25930","25560"
"In post","2021","EO","HM Revenue and Customs","East of England","510","460","26750","25560"
"In post","2021","EO","HM Revenue and Customs","London","1840","1740","30460","29570"
"In post","2021","EO","HM Revenue and Customs","North East (England)","2450","2260","25800","25560"
"In post","2021","EO","HM Revenue and Customs","North West (England)","2850","2630","25670","25560"
"In post","2021","EO","HM Revenue and Customs","Northern Ireland","560","510","25960","25560"
"In post","2021","EO","HM Revenue and Customs","Scotland","1630","1460","25890","25560"
"In post","2021","EO","HM Revenue and Customs","South East (England)","740","650","26850","26500"
"In post","2021","EO","HM Revenue and Customs","South West (England)","430","400","26070","25560"
"In post","2021","EO","HM Revenue and Customs","Wales","1280","1190","25700","25560"
"In post","2021","EO","HM Revenue and Customs","West Midlands (England)","970","890","25990","25560"
"In post","2021","EO","HM Revenue and Customs","Yorkshire and The Humber","1410","1310","25860","25560"
"In post","2021","EO","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Treasury","London","210","200","27430","26950"
"In post","2021","EO","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2021","EO","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","EO","Home Office","East Midlands (England)","140","130","25920","25310"
"In post","2021","EO","Home Office","East of England","990","880","26530","25410"
"In post","2021","EO","Home Office","London","4090","3750","29480","29080"
"In post","2021","EO","Home Office","North East (England)","410","380","25530","25260"
"In post","2021","EO","Home Office","North West (England)","2910","2720","25360","25040"
"In post","2021","EO","Home Office","Northern Ireland","240","230","25660","25310"
"In post","2021","EO","Home Office","Overseas","90","90","27370","27370"
"In post","2021","EO","Home Office","Scotland","510","470","25600","25220"
"In post","2021","EO","Home Office","South East (England)","2550","2260","26800","25990"
"In post","2021","EO","Home Office","South West (England)","260","240","26110","25310"
"In post","2021","EO","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Home Office","Wales","300","280","25700","25040"
"In post","2021","EO","Home Office","West Midlands (England)","470","440","25860","25310"
"In post","2021","EO","Home Office","Yorkshire and The Humber","1410","1310","25450","25040"
"In post","2021","EO","Ministry of Defence","East Midlands (England)","310","300","28080","26670"
"In post","2021","EO","Ministry of Defence","East of England","740","720","29080","26670"
"In post","2021","EO","Ministry of Defence","London","670","640","28840","30200"
"In post","2021","EO","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Defence","North West (England)","440","420","26290","26670"
"In post","2021","EO","Ministry of Defence","Northern Ireland","100","90","28870","27680"
"In post","2021","EO","Ministry of Defence","Overseas","110","110","28340","26670"
"In post","2021","EO","Ministry of Defence","Scotland","710","690","27670","26670"
"In post","2021","EO","Ministry of Defence","South East (England)","1920","1870","27860","26670"
"In post","2021","EO","Ministry of Defence","South West (England)","3850","3680","25040","26350"
"In post","2021","EO","Ministry of Defence","Unknown","40","30","[c]","[c]"
"In post","2021","EO","Ministry of Defence","Wales","380","360","27970","27460"
"In post","2021","EO","Ministry of Defence","West Midlands (England)","720","700","26740","26670"
"In post","2021","EO","Ministry of Defence","Yorkshire and The Humber","600","590","28180","26930"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","London","210","210","29200","27850"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","South West (England)","100","90","26760","26050"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","Wales","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Justice","East Midlands (England)","1040","990","26670","26330"
"In post","2021","EO","Ministry of Justice","East of England","790","760","29160","28330"
"In post","2021","EO","Ministry of Justice","London","2020","1960","29300","27460"
"In post","2021","EO","Ministry of Justice","North East (England)","590","550","28270","27380"
"In post","2021","EO","Ministry of Justice","North West (England)","1220","1150","27850","27380"
"In post","2021","EO","Ministry of Justice","Scotland","130","120","23380","22710"
"In post","2021","EO","Ministry of Justice","South East (England)","1300","1240","29950","30380"
"In post","2021","EO","Ministry of Justice","South West (England)","610","580","27970","27380"
"In post","2021","EO","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","Ministry of Justice","Wales","420","390","27210","26850"
"In post","2021","EO","Ministry of Justice","West Midlands (England)","1210","1160","26650","24690"
"In post","2021","EO","Ministry of Justice","Yorkshire and The Humber","1110","1040","28990","28080"
"In post","2021","EO","National Crime Agency","East Midlands (England)","70","70","32630","32770"
"In post","2021","EO","National Crime Agency","East of England","70","60","34290","34140"
"In post","2021","EO","National Crime Agency","London","620","610","35330","36200"
"In post","2021","EO","National Crime Agency","North East (England)","60","60","32680","34140"
"In post","2021","EO","National Crime Agency","North West (England)","680","660","32090","32770"
"In post","2021","EO","National Crime Agency","Northern Ireland","50","50","[c]","[c]"
"In post","2021","EO","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","EO","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","EO","National Crime Agency","South East (England)","240","230","35470","36410"
"In post","2021","EO","National Crime Agency","South West (England)","230","230","31670","32770"
"In post","2021","EO","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","EO","National Crime Agency","Wales","30","30","[c]","[c]"
"In post","2021","EO","National Crime Agency","West Midlands (England)","230","230","33120","32770"
"In post","2021","EO","National Crime Agency","Yorkshire and The Humber","150","140","32670","32870"
"In post","2021","EO","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","EO","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","London","30","30","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","North West (England)","80","80","25780","25880"
"In post","2021","EO","Office for Standards in Education","South West (England)","50","50","25840","25880"
"In post","2021","EO","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office of Gas and Electricity Markets","London","100","100","27970","27000"
"In post","2021","EO","Office of Gas and Electricity Markets","Scotland","170","170","24530","24050"
"In post","2021","EO","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","EO","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
