"Status","Year","Disability","Sexual_orientation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","650","570","31530","27570"
"In post","2021","Declared non-disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","340","300","26220","25560"
"In post","2021","Declared non-disabled","Unknown","Highlands and Islands","420","400","29650","27570"
"In post","2021","Declared non-disabled","Unknown","Inner London - East","1470","1360","40600","31880"
"In post","2021","Declared non-disabled","Unknown","Inner London - West","2430","2290","47250","41180"
"In post","2021","Declared non-disabled","Unknown","Kent","470","420","29950","29290"
"In post","2021","Declared non-disabled","Unknown","Lancashire","1930","1690","27800","27570"
"In post","2021","Declared non-disabled","Unknown","Leicestershire, Rutland and Northamptonshire","490","420","27150","27570"
"In post","2021","Declared non-disabled","Unknown","Lincolnshire","170","150","29450","27570"
"In post","2021","Declared non-disabled","Unknown","Merseyside","1560","1320","27230","27130"
"In post","2021","Declared non-disabled","Unknown","North Eastern Scotland","170","150","34440","31060"
"In post","2021","Declared non-disabled","Unknown","North Yorkshire","330","300","33940","27570"
"In post","2021","Declared non-disabled","Unknown","Northern Ireland","130","120","30150","27970"
"In post","2021","Declared non-disabled","Unknown","Northumberland and Tyne and Wear","2220","1870","26790","21440"
"In post","2021","Declared non-disabled","Unknown","Outer London - East and North East","490","430","30190","31060"
"In post","2021","Declared non-disabled","Unknown","Outer London - South","400","370","35150","31180"
"In post","2021","Declared non-disabled","Unknown","Outer London - West and North West","540","480","33090","31060"
"In post","2021","Declared non-disabled","Unknown","Overseas","120","110","47060","43630"
"In post","2021","Declared non-disabled","Unknown","Shropshire and Staffordshire","570","490","28990","27570"
"In post","2021","Declared non-disabled","Unknown","South Yorkshire","800","690","31780","27570"
"In post","2021","Declared non-disabled","Unknown","Southern Scotland","610","530","27550","26530"
"In post","2021","Declared non-disabled","Unknown","Surrey, East and West Sussex","610","530","29150","27570"
"In post","2021","Declared non-disabled","Unknown","Tees Valley and Durham","790","670","27620","27570"
"In post","2021","Declared non-disabled","Unknown","Unknown","120","110","31830","27570"
"In post","2021","Declared non-disabled","Unknown","West Central Scotland","1450","1280","29470","26450"
"In post","2021","Declared non-disabled","Unknown","West Midlands","2070","1820","29710","27570"
"In post","2021","Declared non-disabled","Unknown","West Wales and The Valleys","990","840","26320","26780"
"In post","2021","Declared non-disabled","Unknown","West Yorkshire","1450","1260","31100","27570"
"In post","2021","Undeclared","Heterosexual / straight","Bedfordshire and Hertfordshire","110","110","31280","29290"
"In post","2021","Undeclared","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","310","290","33080","31810"
"In post","2021","Undeclared","Heterosexual / straight","Cheshire","100","90","29970","27570"
"In post","2021","Undeclared","Heterosexual / straight","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"In post","2021","Undeclared","Heterosexual / straight","Cumbria","40","40","[c]","[c]"
"In post","2021","Undeclared","Heterosexual / straight","Derbyshire and Nottinghamshire","330","300","29770","27570"
"In post","2021","Undeclared","Heterosexual / straight","Devon","200","180","28140","26780"
"In post","2021","Undeclared","Heterosexual / straight","Dorset and Somerset","180","160","29850","27570"
"In post","2021","Undeclared","Heterosexual / straight","East Anglia","480","450","31120","29810"
"In post","2021","Undeclared","Heterosexual / straight","East Wales","370","350","30540","27570"
"In post","2021","Undeclared","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","180","160","29910","29200"
"In post","2021","Undeclared","Heterosexual / straight","Eastern Scotland","260","250","31900","27570"
"In post","2021","Undeclared","Heterosexual / straight","Essex","150","140","30910","29290"
"In post","2021","Undeclared","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","720","680","36720","33300"
"In post","2021","Undeclared","Heterosexual / straight","Greater Manchester","480","450","29260","27570"
"In post","2021","Undeclared","Heterosexual / straight","Hampshire and Isle of Wight","480","440","30390","27570"
"In post","2021","Undeclared","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","180","170","29520","27570"
"In post","2021","Undeclared","Heterosexual / straight","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Heterosexual / straight","Inner London - East","370","350","38190","32960"
"In post","2021","Undeclared","Heterosexual / straight","Inner London - West","1370","1340","44970","40170"
"In post","2021","Undeclared","Heterosexual / straight","Kent","310","290","30150","29290"
"In post","2021","Undeclared","Heterosexual / straight","Lancashire","450","410","28250","27570"
"In post","2021","Undeclared","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","190","180","26870","27130"
"In post","2021","Undeclared","Heterosexual / straight","Lincolnshire","120","110","28180","27570"
"In post","2021","Undeclared","Heterosexual / straight","Merseyside","360","330","29060","26670"
"In post","2021","Undeclared","Heterosexual / straight","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Heterosexual / straight","North Yorkshire","180","170","32810","30810"
"In post","2021","Undeclared","Heterosexual / straight","Northern Ireland","120","110","28850","26750"
"In post","2021","Undeclared","Heterosexual / straight","Northumberland and Tyne and Wear","400","360","28300","25560"
"In post","2021","Undeclared","Heterosexual / straight","Outer London - East and North East","130","120","31870","31060"
"In post","2021","Undeclared","Heterosexual / straight","Outer London - South","210","200","36150","31060"
"In post","2021","Undeclared","Heterosexual / straight","Outer London - West and North West","210","200","32460","31060"
"In post","2021","Undeclared","Heterosexual / straight","Overseas","50","50","[c]","[c]"
"In post","2021","Undeclared","Heterosexual / straight","Shropshire and Staffordshire","310","280","29790","27570"
"In post","2021","Undeclared","Heterosexual / straight","South Yorkshire","290","270","31520","29730"
"In post","2021","Undeclared","Heterosexual / straight","Southern Scotland","70","70","28830","27490"
"In post","2021","Undeclared","Heterosexual / straight","Surrey, East and West Sussex","260","240","29860","27570"
"In post","2021","Undeclared","Heterosexual / straight","Tees Valley and Durham","350","320","29200","27570"
"In post","2021","Undeclared","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Heterosexual / straight","West Central Scotland","290","270","28800","27070"
"In post","2021","Undeclared","Heterosexual / straight","West Midlands","420","390","29240","27570"
"In post","2021","Undeclared","Heterosexual / straight","West Wales and The Valleys","420","380","27470","23830"
"In post","2021","Undeclared","Heterosexual / straight","West Yorkshire","380","350","29910","27570"
"In post","2021","Undeclared","LGBO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","East Wales","30","30","[c]","[c]"
"In post","2021","Undeclared","LGBO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Eastern Scotland","30","30","[c]","[c]"
"In post","2021","Undeclared","LGBO","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","36360","33380"
"In post","2021","Undeclared","LGBO","Greater Manchester","60","50","28520","27570"
"In post","2021","Undeclared","LGBO","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Undeclared","LGBO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Inner London - East","30","30","[c]","[c]"
"In post","2021","Undeclared","LGBO","Inner London - West","170","170","44430","38190"
"In post","2021","Undeclared","LGBO","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Lancashire","30","30","[c]","[c]"
"In post","2021","Undeclared","LGBO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Merseyside","30","30","[c]","[c]"
"In post","2021","Undeclared","LGBO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Northumberland and Tyne and Wear","50","40","[c]","[c]"
"In post","2021","Undeclared","LGBO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","LGBO","West Yorkshire","50","40","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Bedfordshire and Hertfordshire","110","100","33810","31420"
"In post","2021","Undeclared","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","280","270","34110","32520"
"In post","2021","Undeclared","Undeclared","Cheshire","80","70","32130","31650"
"In post","2021","Undeclared","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Cumbria","50","40","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Derbyshire and Nottinghamshire","300","280","31800","31420"
"In post","2021","Undeclared","Undeclared","Devon","160","150","31110","29200"
"In post","2021","Undeclared","Undeclared","Dorset and Somerset","170","160","32140","31650"
"In post","2021","Undeclared","Undeclared","East Anglia","390","360","31180","29810"
