"Status","Year","Profession_of_post","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Medicine","Unknown","Female","50","50","108400","110420"
"Leaver Dept.","2022","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Heterosexual / straight","Female","3910","3640","32010","27570"
"Leaver Dept.","2022","Operational Delivery","Heterosexual / straight","Male","2090","2030","32950","27570"
"Leaver Dept.","2022","Operational Delivery","LGBO","Female","240","230","31410","27570"
"Leaver Dept.","2022","Operational Delivery","LGBO","Male","240","230","33080","27570"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Female","470","410","34490","29290"
"Leaver Dept.","2022","Operational Delivery","Undeclared","Male","270","250","33730","27940"
"Leaver Dept.","2022","Operational Delivery","Unknown","Female","820","760","34200","27570"
"Leaver Dept.","2022","Operational Delivery","Unknown","Male","490","480","35800","27710"
"Leaver Dept.","2022","Operational Research","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Heterosexual / straight","Female","320","310","29720","27570"
"Leaver Dept.","2022","Other","Heterosexual / straight","Male","220","210","32310","27570"
"Leaver Dept.","2022","Other","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Undeclared","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Other","Unknown","Female","80","80","32230","27570"
"Leaver Dept.","2022","Other","Unknown","Male","60","60","[c]","[c]"
"Leaver Dept.","2022","Planning","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Heterosexual / straight","Female","780","700","44560","40050"
"Leaver Dept.","2022","Policy","Heterosexual / straight","Male","630","580","46340","40510"
"Leaver Dept.","2022","Policy","LGBO","Female","100","80","43710","40050"
"Leaver Dept.","2022","Policy","LGBO","Male","110","100","43850","40050"
"Leaver Dept.","2022","Policy","Undeclared","Female","250","80","45010","41970"
"Leaver Dept.","2022","Policy","Undeclared","Male","230","80","46830","44500"
"Leaver Dept.","2022","Policy","Unknown","Female","160","150","44670","40050"
"Leaver Dept.","2022","Policy","Unknown","Male","160","160","45340","40600"
"Leaver Dept.","2022","Project Delivery","Heterosexual / straight","Female","200","190","39200","36740"
"Leaver Dept.","2022","Project Delivery","Heterosexual / straight","Male","180","180","41700","38710"
"Leaver Dept.","2022","Project Delivery","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Property","Heterosexual / straight","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Property","Heterosexual / straight","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Property","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","Heterosexual / straight","Female","1020","930","38200","36330"
"Leaver Dept.","2022","Science and Engineering","Heterosexual / straight","Male","480","470","38770","35260"
"Leaver Dept.","2022","Science and Engineering","LGBO","Female","50","50","34830","32560"
"Leaver Dept.","2022","Science and Engineering","LGBO","Male","60","50","39700","32570"
"Leaver Dept.","2022","Science and Engineering","Undeclared","Female","170","140","39690","39720"
"Leaver Dept.","2022","Science and Engineering","Undeclared","Male","70","70","42980","40060"
"Leaver Dept.","2022","Science and Engineering","Unknown","Female","260","240","43370","40560"
"Leaver Dept.","2022","Science and Engineering","Unknown","Male","170","160","47880","45590"
"Leaver Dept.","2022","Security","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Heterosexual / straight","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Security","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Heterosexual / straight","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Statistics","Heterosexual / straight","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Statistics","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Female","730","700","44380","38410"
"Leaver Dept.","2022","Unknown","Heterosexual / straight","Male","530","520","44540","37300"
"Leaver Dept.","2022","Unknown","LGBO","Female","60","60","38970","34880"
"Leaver Dept.","2022","Unknown","LGBO","Male","90","80","42720","38160"
"Leaver Dept.","2022","Unknown","Undeclared","Female","150","60","42010","35070"
"Leaver Dept.","2022","Unknown","Undeclared","Male","160","80","41370","34640"
"Leaver Dept.","2022","Unknown","Unknown","Female","1450","1250","37500","32000"
"Leaver Dept.","2022","Unknown","Unknown","Male","1240","1090","39360","32000"
"Leaver Dept.","2022","Veterinarian","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Heterosexual / straight","Female","150","140","34180","33000"
"New entrant CS","2021","Commercial","Heterosexual / straight","Male","130","130","36000","34000"
"New entrant CS","2021","Commercial","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Female","90","90","39690","38730"
"New entrant CS","2021","Commercial","Unknown","Male","70","70","39990","36500"
"New entrant CS","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Heterosexual / straight","Female","150","150","35380","32000"
"New entrant CS","2021","Communications","Heterosexual / straight","Male","70","70","37470","32860"
"New entrant CS","2021","Communications","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Female","120","120","34460","29170"
"New entrant CS","2021","Communications","Unknown","Male","70","70","39690","34850"
"New entrant CS","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Heterosexual / straight","Female","320","310","39650","36940"
"New entrant CS","2021","Digital, Data and Technology","Heterosexual / straight","Male","600","590","41680","38550"
"New entrant CS","2021","Digital, Data and Technology","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","LGBO","Male","50","50","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Undeclared","Female","40","40","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Undeclared","Male","60","60","41210","37610"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Female","250","240","38700","33250"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Male","500","500","41400","38180"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Heterosexual / straight","Female","100","100","31920","31800"
"New entrant CS","2021","Economics","Heterosexual / straight","Male","170","170","32580","31800"
"New entrant CS","2021","Economics","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Female","60","60","30660","32390"
"New entrant CS","2021","Economics","Unknown","Male","100","100","31510","32390"
"New entrant CS","2021","Finance","Heterosexual / straight","Female","250","240","34770","31810"
"New entrant CS","2021","Finance","Heterosexual / straight","Male","190","190","37700","34020"
"New entrant CS","2021","Finance","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Female","120","110","35450","32790"
"New entrant CS","2021","Finance","Unknown","Male","100","100","34090","31810"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Female","350","340","32910","29360"
"New entrant CS","2021","Human Resources","Heterosexual / straight","Male","120","120","35340","28840"
"New entrant CS","2021","Human Resources","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Female","120","120","34060","28500"
"New entrant CS","2021","Human Resources","Unknown","Male","50","50","34320","31480"
"New entrant CS","2021","Inspector of Education and Training","Heterosexual / straight","Female","50","50","62100","70500"
"New entrant CS","2021","Inspector of Education and Training","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Heterosexual / straight","Male","40","40","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Unknown","Male","60","50","40280","32790"
"New entrant CS","2021","Internal Audit","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Heterosexual / straight","Female","50","40","[c]","[c]"
"New entrant CS","2021","International Trade","Heterosexual / straight","Male","40","40","[c]","[c]"
"New entrant CS","2021","International Trade","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2021","International Trade","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Heterosexual / straight","Female","60","50","29350","28200"
"New entrant CS","2021","Knowledge and Information Management","Heterosexual / straight","Male","60","60","34440","32000"
"New entrant CS","2021","Knowledge and Information Management","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Heterosexual / straight","Female","400","380","43240","43920"
"New entrant CS","2021","Legal","Heterosexual / straight","Male","220","220","44000","48080"
"New entrant CS","2021","Legal","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Female","140","130","38880","30990"
"New entrant CS","2021","Legal","Unknown","Male","80","80","37600","30850"
"New entrant CS","2021","Medicine","Heterosexual / straight","Female","190","150","46540","37890"
"New entrant CS","2021","Medicine","Heterosexual / straight","Male","70","60","61360","63860"
"New entrant CS","2021","Medicine","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","Female","70","60","47210","37890"
"New entrant CS","2021","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Heterosexual / straight","Female","5030","4780","25750","22920"
"New entrant CS","2021","Operational Delivery","Heterosexual / straight","Male","3470","3400","27340","24120"
"New entrant CS","2021","Operational Delivery","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","LGBO","Female","490","480","24860","22920"
"New entrant CS","2021","Operational Delivery","LGBO","Male","340","340","25550","22850"
"New entrant CS","2021","Operational Delivery","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Undeclared","Female","470","430","27130","23140"
"New entrant CS","2021","Operational Delivery","Undeclared","Male","260","240","29330","24880"
"New entrant CS","2021","Operational Delivery","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Female","3210","3070","23600","22350"
"New entrant CS","2021","Operational Delivery","Unknown","Male","2740","2670","24660","22850"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Heterosexual / straight","Female","30","30","[c]","[c]"
"New entrant CS","2021","Operational Research","Heterosexual / straight","Male","40","40","[c]","[c]"
"New entrant CS","2021","Operational Research","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Heterosexual / straight","Female","640","610","26280","21030"
"New entrant CS","2021","Other","Heterosexual / straight","Male","550","550","29230","26350"
"New entrant CS","2021","Other","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2021","Other","LGBO","Male","40","40","[c]","[c]"
"New entrant CS","2021","Other","Undeclared","Female","40","40","[c]","[c]"
"New entrant CS","2021","Other","Undeclared","Male","40","40","[c]","[c]"
"New entrant CS","2021","Other","Unknown","Female","220","210","29790","28650"
"New entrant CS","2021","Other","Unknown","Male","250","250","30590","26250"
"New entrant CS","2021","Planning","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Heterosexual / straight","Female","940","920","35970","33570"
"New entrant CS","2021","Policy","Heterosexual / straight","Male","760","760","37950","33570"
"New entrant CS","2021","Policy","LGBO","Female","150","140","34690","32790"
"New entrant CS","2021","Policy","LGBO","Male","120","120","36780","33570"
"New entrant CS","2021","Policy","Undeclared","Female","120","120","36050","33210"
"New entrant CS","2021","Policy","Undeclared","Male","100","100","37580","33570"
"New entrant CS","2021","Policy","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Female","660","640","37520","32790"
"New entrant CS","2021","Policy","Unknown","Male","480","480","40420","34710"
"New entrant CS","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Heterosexual / straight","Female","370","360","35720","33210"
"New entrant CS","2021","Project Delivery","Heterosexual / straight","Male","400","400","39630","36740"
"New entrant CS","2021","Project Delivery","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","LGBO","Female","40","40","[c]","[c]"
"New entrant CS","2021","Project Delivery","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","140","140","36980","34750"
"New entrant CS","2021","Project Delivery","Unknown","Male","150","150","38600","35900"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Heterosexual / straight","Female","120","120","31240","29360"
"New entrant CS","2021","Property","Heterosexual / straight","Male","220","220","35590","33000"
"New entrant CS","2021","Property","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Male","80","80","35700","28730"
"New entrant CS","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Heterosexual / straight","Female","60","60","26350","24620"
"New entrant CS","2021","Psychology","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","LGBO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Unknown","Female","40","40","[c]","[c]"
"New entrant CS","2021","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Heterosexual / straight","Female","460","410","32450","30460"
"New entrant CS","2021","Science and Engineering","Heterosexual / straight","Male","430","420","32530","29350"
"New entrant CS","2021","Science and Engineering","LGBO","Female","50","50","27920","27540"
"New entrant CS","2021","Science and Engineering","LGBO","Male","40","40","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Undeclared","Female","60","60","32420","31370"
"New entrant CS","2021","Science and Engineering","Undeclared","Male","40","40","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Female","70","60","34740","29270"
"New entrant CS","2021","Science and Engineering","Unknown","Male","160","160","27040","24660"
"New entrant CS","2021","Security","Heterosexual / straight","Female","100","90","25530","23540"
"New entrant CS","2021","Security","Heterosexual / straight","Male","340","340","26790","23540"
"New entrant CS","2021","Security","LGBO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","LGBO","Male","[c]","[c]","[c]","[c]"
