"Status","Year","Sex","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Home Office (incl. agencies)","South West (England)","160","140","27030","25310"
"In post","2021","Female","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Home Office (incl. agencies)","Wales","360","320","26890","25040"
"In post","2021","Female","Home Office (incl. agencies)","West Midlands (England)","570","510","27750","25310"
"In post","2021","Female","Home Office (incl. agencies)","Yorkshire and The Humber","1860","1650","27590","24890"
"In post","2021","Female","Insolvency Service","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Female","Insolvency Service","East of England","80","80","29740","25840"
"In post","2021","Female","Insolvency Service","London","170","150","38070","35350"
"In post","2021","Female","Insolvency Service","North East (England)","30","30","[c]","[c]"
"In post","2021","Female","Insolvency Service","North West (England)","170","160","32520","30470"
"In post","2021","Female","Insolvency Service","Scotland","40","40","[c]","[c]"
"In post","2021","Female","Insolvency Service","South East (England)","90","80","30020","26290"
"In post","2021","Female","Insolvency Service","South West (England)","80","70","28630","20940"
"In post","2021","Female","Insolvency Service","Wales","40","30","[c]","[c]"
"In post","2021","Female","Insolvency Service","West Midlands (England)","230","220","30340","26290"
"In post","2021","Female","Insolvency Service","Yorkshire and The Humber","70","60","30090","26410"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","London","60","60","51850","53680"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","West Midlands (England)","60","60","42300","37110"
"In post","2021","Female","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal Aid Agency","East Midlands (England)","110","100","22600","19970"
"In post","2021","Female","Legal Aid Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal Aid Agency","London","100","90","41640","37410"
"In post","2021","Female","Legal Aid Agency","North East (England)","160","140","23400","21170"
"In post","2021","Female","Legal Aid Agency","North West (England)","150","140","25020","22570"
"In post","2021","Female","Legal Aid Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal Aid Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal Aid Agency","South West (England)","50","40","[c]","[c]"
"In post","2021","Female","Legal Aid Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal Aid Agency","West Midlands (England)","80","70","24550","21170"
"In post","2021","Female","Legal Aid Agency","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","Scotland","60","50","31710","27160"
"In post","2021","Female","Maritime and Coastguard Agency","South East (England)","310","290","33780","31040"
"In post","2021","Female","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","Wales","40","30","[c]","[c]"
"In post","2021","Female","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Female","Medicines and Healthcare Products Regulatory Agency","East of England","180","170","43800","41010"
"In post","2021","Female","Medicines and Healthcare Products Regulatory Agency","London","610","580","47600","41010"
"In post","2021","Female","Met Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Met Office","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Female","Met Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Female","Met Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Met Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Met Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Met Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Met Office","South East (England)","40","40","[c]","[c]"
"In post","2021","Female","Met Office","South West (England)","660","610","38170","38200"
"In post","2021","Female","Met Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Met Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Met Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ministry of Defence (excl. agencies)","East Midlands (England)","810","760","26190","21130"
"In post","2021","Female","Ministry of Defence (excl. agencies)","East of England","1630","1550","29760","26670"
"In post","2021","Female","Ministry of Defence (excl. agencies)","London","1510","1460","41360","37640"
"In post","2021","Female","Ministry of Defence (excl. agencies)","North East (England)","100","90","23600","21580"
"In post","2021","Female","Ministry of Defence (excl. agencies)","North West (England)","840","760","27040","22080"
"In post","2021","Female","Ministry of Defence (excl. agencies)","Northern Ireland","280","260","26110","22330"
"In post","2021","Female","Ministry of Defence (excl. agencies)","Overseas","320","320","41500","40580"
"In post","2021","Female","Ministry of Defence (excl. agencies)","Scotland","1330","1250","27160","22080"
"In post","2021","Female","Ministry of Defence (excl. agencies)","South East (England)","3830","3640","31370","26930"
"In post","2021","Female","Ministry of Defence (excl. agencies)","South West (England)","3660","3420","31640","26930"
"In post","2021","Female","Ministry of Defence (excl. agencies)","Unknown","70","60","35170","33300"
"In post","2021","Female","Ministry of Defence (excl. agencies)","Wales","280","260","24770","21580"
"In post","2021","Female","Ministry of Defence (excl. agencies)","West Midlands (England)","1130","1070","30370","26670"
"In post","2021","Female","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","750","700","27390","22080"
"In post","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","40","40","[c]","[c]"
"In post","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","London","900","870","48270","53130"
"In post","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","30","30","[c]","[c]"
"In post","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","80","80","34860","31950"
"In post","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","70","70","38780","36340"
"In post","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","70","70","40190","36340"
"In post","2021","Female","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","50","50","42750","38110"
"In post","2021","Female","Ministry of Justice (excl. agencies)","East Midlands (England)","100","90","35400","34090"
"In post","2021","Female","Ministry of Justice (excl. agencies)","East of England","40","40","[c]","[c]"
"In post","2021","Female","Ministry of Justice (excl. agencies)","London","1990","1920","42870","37210"
"In post","2021","Female","Ministry of Justice (excl. agencies)","North East (England)","50","50","37920","32480"
"In post","2021","Female","Ministry of Justice (excl. agencies)","North West (England)","150","150","36580","33790"
"In post","2021","Female","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ministry of Justice (excl. agencies)","South East (England)","80","70","40800","36840"
"In post","2021","Female","Ministry of Justice (excl. agencies)","South West (England)","60","60","39160","38590"
"In post","2021","Female","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ministry of Justice (excl. agencies)","Wales","70","60","36270","30990"
"In post","2021","Female","Ministry of Justice (excl. agencies)","West Midlands (England)","230","220","33340","30160"
"In post","2021","Female","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","270","270","36340","34010"
"In post","2021","Female","National Crime Agency","East Midlands (England)","60","50","34990","36410"
"In post","2021","Female","National Crime Agency","East of England","70","60","34870","34140"
