"Status","Year","Region_ITL3","Disability","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derby","Declared non-disabled","Female","490","410","25260","22260"
"In post","2021","Derby","Declared non-disabled","Male","250","240","29690","27570"
"In post","2021","Derby","Undeclared","Female","30","30","[c]","[c]"
"In post","2021","Derby","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Derby","Unknown","Female","40","30","[c]","[c]"
"In post","2021","Derby","Unknown","Male","40","40","[c]","[c]"
"In post","2021","Derry City and Strabane","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Declared disabled","Female","310","260","27700","26170"
"In post","2021","Devon CC","Declared disabled","Male","270","250","30530","27570"
"In post","2021","Devon CC","Declared non-disabled","Female","2100","1830","30480","27570"
"In post","2021","Devon CC","Declared non-disabled","Male","2260","2180","34770","32060"
"In post","2021","Devon CC","Undeclared","Female","110","100","27040","24170"
"In post","2021","Devon CC","Undeclared","Male","160","150","29120","27570"
"In post","2021","Devon CC","Unknown","Female","190","170","25880","21090"
"In post","2021","Devon CC","Unknown","Male","180","170","26840","22850"
"In post","2021","Dorset CC","Declared disabled","Female","120","110","28140","27130"
"In post","2021","Dorset CC","Declared disabled","Male","110","110","30500","29200"
"In post","2021","Dorset CC","Declared non-disabled","Female","640","580","27790","26670"
"In post","2021","Dorset CC","Declared non-disabled","Male","770","740","30160","28400"
"In post","2021","Dorset CC","Undeclared","Female","50","50","28870","26710"
"In post","2021","Dorset CC","Undeclared","Male","150","140","31340","31650"
"In post","2021","Dorset CC","Unknown","Female","130","120","27550","22600"
"In post","2021","Dorset CC","Unknown","Male","160","160","28850","24920"
"In post","2021","Dudley","Declared disabled","Female","120","100","25260","27170"
"In post","2021","Dudley","Declared disabled","Male","50","40","[c]","[c]"
"In post","2021","Dudley","Declared non-disabled","Female","620","500","24900","25560"
"In post","2021","Dudley","Declared non-disabled","Male","240","230","25700","26780"
"In post","2021","Dudley","Undeclared","Female","30","30","[c]","[c]"
"In post","2021","Dudley","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dudley","Unknown","Female","40","40","[c]","[c]"
"In post","2021","Dudley","Unknown","Male","30","30","[c]","[c]"
"In post","2021","Dumfries and Galloway","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Declared non-disabled","Female","140","120","28170","27570"
"In post","2021","Dumfries and Galloway","Declared non-disabled","Male","180","170","30580","27840"
"In post","2021","Dumfries and Galloway","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dumfries and Galloway","Unknown","Female","90","80","26780","25870"
"In post","2021","Dumfries and Galloway","Unknown","Male","120","110","30740","33650"
"In post","2021","Durham CC","Declared disabled","Female","330","280","26430","25220"
"In post","2021","Durham CC","Declared disabled","Male","220","200","26910","25570"
"In post","2021","Durham CC","Declared non-disabled","Female","2220","1910","26420","24440"
"In post","2021","Durham CC","Declared non-disabled","Male","1570","1470","28720","26810"
"In post","2021","Durham CC","Undeclared","Female","190","160","27490","27130"
"In post","2021","Durham CC","Undeclared","Male","340","300","30220","31650"
"In post","2021","Durham CC","Unknown","Female","430","400","23420","22350"
"In post","2021","Durham CC","Unknown","Male","310","300","24620","22350"
"In post","2021","Ealing","Declared disabled","Female","50","50","31970","31060"
"In post","2021","Ealing","Declared disabled","Male","30","30","[c]","[c]"
"In post","2021","Ealing","Declared non-disabled","Female","230","220","31750","31060"
"In post","2021","Ealing","Declared non-disabled","Male","130","120","30540","31060"
"In post","2021","Ealing","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ealing","Unknown","Female","40","30","[c]","[c]"
"In post","2021","Ealing","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","Female","50","40","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared disabled","Male","30","30","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Female","390","330","26030","27570"
"In post","2021","East Ayrshire and North Ayrshire mainland","Declared non-disabled","Male","320","310","27800","26470"
"In post","2021","East Ayrshire and North Ayrshire mainland","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Ayrshire and North Ayrshire mainland","Unknown","Female","60","50","27020","23230"
"In post","2021","East Ayrshire and North Ayrshire mainland","Unknown","Male","80","70","26070","23230"
"In post","2021","East Cumbria","Declared disabled","Female","60","50","28640","25930"
"In post","2021","East Cumbria","Declared disabled","Male","40","40","[c]","[c]"
"In post","2021","East Cumbria","Declared non-disabled","Female","440","380","26730","24920"
"In post","2021","East Cumbria","Declared non-disabled","Male","300","290","27730","23110"
"In post","2021","East Cumbria","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Cumbria","Unknown","Male","30","30","[c]","[c]"
"In post","2021","East Derbyshire","Declared disabled","Female","70","60","26240","27570"
"In post","2021","East Derbyshire","Declared disabled","Male","30","30","[c]","[c]"
"In post","2021","East Derbyshire","Declared non-disabled","Female","210","170","26380","27570"
"In post","2021","East Derbyshire","Declared non-disabled","Male","80","80","28790","27570"
"In post","2021","East Derbyshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Derbyshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Female","80","70","27710","27570"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","Male","90","80","31090","33200"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Female","530","480","27630","26440"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","Male","870","850","31980","27570"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","Female","40","40","[c]","[c]"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","Male","60","60","36790","39070"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Female","190","180","28790","26680"
"In post","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Male","560","550","31540","33650"
"In post","2021","East Kent","Declared disabled","Female","250","220","28250","27370"
"In post","2021","East Kent","Declared disabled","Male","200","190","28540","27370"
"In post","2021","East Kent","Declared non-disabled","Female","1530","1360","27970","26160"
"In post","2021","East Kent","Declared non-disabled","Male","1580","1500","28220","26880"
"In post","2021","East Kent","Undeclared","Female","110","100","28070","27370"
"In post","2021","East Kent","Undeclared","Male","180","170","29510","27370"
"In post","2021","East Kent","Unknown","Female","170","160","27370","24880"
"In post","2021","East Kent","Unknown","Male","200","200","28700","25160"
"In post","2021","East Lancashire","Declared disabled","Female","60","50","25590","27570"
"In post","2021","East Lancashire","Declared disabled","Male","30","30","[c]","[c]"
"In post","2021","East Lancashire","Declared non-disabled","Female","240","200","25600","27570"
"In post","2021","East Lancashire","Declared non-disabled","Male","110","110","26540","27570"
"In post","2021","East Lancashire","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Declared disabled","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Declared non-disabled","Female","40","40","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Declared non-disabled","Male","30","30","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Lothian and Midlothian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Declared disabled","Female","130","110","27160","27570"
"In post","2021","East Merseyside","Declared disabled","Male","40","40","[c]","[c]"
"In post","2021","East Merseyside","Declared non-disabled","Female","550","470","26630","27570"
"In post","2021","East Merseyside","Declared non-disabled","Male","230","220","29770","27570"
"In post","2021","East Merseyside","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Merseyside","Unknown","Female","40","40","[c]","[c]"
"In post","2021","East Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Riding of Yorkshire","Declared disabled","Female","80","70","27180","27160"
"In post","2021","East Riding of Yorkshire","Declared disabled","Male","90","90","28710","26930"
"In post","2021","East Riding of Yorkshire","Declared non-disabled","Female","500","450","26660","25400"
"In post","2021","East Riding of Yorkshire","Declared non-disabled","Male","820","780","29910","26930"
"In post","2021","East Riding of Yorkshire","Undeclared","Female","50","50","27150","27570"
"In post","2021","East Riding of Yorkshire","Undeclared","Male","160","150","31960","31650"
"In post","2021","East Riding of Yorkshire","Unknown","Female","50","50","23770","23410"
"In post","2021","East Riding of Yorkshire","Unknown","Male","140","140","27600","26630"
"In post","2021","East Surrey","Declared disabled","Female","50","40","[c]","[c]"
"In post","2021","East Surrey","Declared disabled","Male","40","40","[c]","[c]"
"In post","2021","East Surrey","Declared non-disabled","Female","340","320","33980","31930"
"In post","2021","East Surrey","Declared non-disabled","Male","280","280","34750","34600"
"In post","2021","East Surrey","Undeclared","Female","70","60","32120","30950"
"In post","2021","East Surrey","Undeclared","Male","80","80","33320","34750"
"In post","2021","East Surrey","Unknown","Female","60","60","29890","29290"
"In post","2021","East Surrey","Unknown","Male","60","60","31980","33260"
"In post","2021","East Sussex CC","Declared disabled","Female","180","150","25290","26120"
"In post","2021","East Sussex CC","Declared disabled","Male","110","100","26230","26610"
"In post","2021","East Sussex CC","Declared non-disabled","Female","880","750","26370","27370"
"In post","2021","East Sussex CC","Declared non-disabled","Male","590","570","27890","27570"
"In post","2021","East Sussex CC","Undeclared","Female","70","60","25720","23460"
"In post","2021","East Sussex CC","Undeclared","Male","70","70","30110","28400"
"In post","2021","East Sussex CC","Unknown","Female","50","50","24530","22920"
"In post","2021","East Sussex CC","Unknown","Male","50","50","[c]","[c]"
"In post","2021","Enfield","Declared disabled","Female","40","40","[c]","[c]"
"In post","2021","Enfield","Declared disabled","Male","[c]","[c]","[c]","[c]"
"In post","2021","Enfield","Declared non-disabled","Female","180","160","30130","31060"
