"Status","Year","Organisation","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Competition and Markets Authority","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Operational Delivery","Heterosexual / straight","180","170","26020","22570"
"In post","2021","Criminal Injuries Compensation Authority","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Operational Delivery","Unknown","70","60","24300","22570"
"In post","2021","Criminal Injuries Compensation Authority","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Commercial","Heterosexual / straight","250","240","34760","34800"
"In post","2021","Crown Commercial Service","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Commercial","Unknown","90","90","31730","30150"
"In post","2021","Crown Commercial Service","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","Heterosexual / straight","80","80","42190","38600"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Operational Delivery","Heterosexual / straight","130","130","42190","37110"
"In post","2021","Crown Commercial Service","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Operational Delivery","Unknown","40","40","[c]","[c]"
"In post","2021","Crown Commercial Service","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Heterosexual / straight","480","450","54190","52490"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Undeclared","40","40","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Unknown","50","50","60180","59480"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Heterosexual / straight","1120","1030","26430","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","LGBO","50","40","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Undeclared","50","50","25210","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Unknown","50","50","25740","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Heterosexual / straight","100","90","39780","38180"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","Heterosexual / straight","90","80","33050","30370"
"In post","2021","Crown Prosecution Service","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Human Resources","Heterosexual / straight","120","120","40840","34160"
"In post","2021","Crown Prosecution Service","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Legal","Heterosexual / straight","2170","2030","54420","54200"
"In post","2021","Crown Prosecution Service","Legal","LGBO","100","100","57040","55610"
"In post","2021","Crown Prosecution Service","Legal","Undeclared","100","90","54430","54290"
"In post","2021","Crown Prosecution Service","Legal","Unknown","820","740","56260","55610"
"In post","2021","Crown Prosecution Service","Operational Delivery","Heterosexual / straight","2180","2020","27580","25480"
"In post","2021","Crown Prosecution Service","Operational Delivery","LGBO","140","130","28400","25820"
"In post","2021","Crown Prosecution Service","Operational Delivery","Undeclared","80","80","25920","24060"
"In post","2021","Crown Prosecution Service","Operational Delivery","Unknown","660","590","26230","25820"
"In post","2021","Crown Prosecution Service","Policy","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Digital, Data and Technology","Unknown","40","30","[c]","[c]"
"In post","2021","Debt Management Office","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
