"Status","Year","Profession_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Male","200","200","46150","42730"
"In post","2021","Finance","Department for International Trade","Female","40","40","[c]","[c]"
"In post","2021","Finance","Department for International Trade","Male","50","50","[c]","[c]"
"In post","2021","Finance","Department for Transport","Female","230","220","37900","33350"
"In post","2021","Finance","Department for Transport","Male","240","240","44220","42480"
"In post","2021","Finance","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department of Health and Social Care","Female","290","280","38610","33970"
"In post","2021","Finance","Department of Health and Social Care","Male","220","220","43230","38560"
"In post","2021","Finance","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Female","140","130","41180","36520"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Male","120","120","42590","38910"
"In post","2021","Finance","HM Land Registry","Female","40","40","[c]","[c]"
"In post","2021","Finance","HM Land Registry","Male","30","30","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs","Female","950","800","31450","25560"
"In post","2021","Finance","HM Revenue and Customs","Male","610","570","38110","35000"
"In post","2021","Finance","HM Treasury","Female","50","50","46250","44020"
"In post","2021","Finance","HM Treasury","Male","60","50","49810","52840"
"In post","2021","Finance","Home Office","Female","140","130","44050","41570"
"In post","2021","Finance","Home Office","Male","140","140","47290","42170"
"In post","2021","Finance","Ministry of Defence","Female","1300","1230","36680","33300"
"In post","2021","Finance","Ministry of Defence","Male","920","910","40850","37000"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Female","80","80","49610","49040"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Male","60","50","51580","51010"
"In post","2021","Finance","Ministry of Justice","Female","430","410","39090","34530"
"In post","2021","Finance","Ministry of Justice","Male","360","360","45880","42800"
"In post","2021","Finance","National Crime Agency","Female","30","30","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Male","30","30","[c]","[c]"
"In post","2021","Finance","Scottish Government","Female","100","100","34650","30930"
"In post","2021","Finance","Scottish Government","Male","30","30","[c]","[c]"
"In post","2021","Finance","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Female","40","30","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Government","Female","200","180","40490","37410"
"In post","2021","Finance","Welsh Government","Male","140","140","43570","37410"
"In post","2021","Human Resources","Attorney General's Departments","Female","160","150","40910","35000"
"In post","2021","Human Resources","Attorney General's Departments","Male","60","60","38340","31880"
"In post","2021","Human Resources","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Female","300","280","39880","37420"
"In post","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Male","120","110","44080","41230"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Female","40","40","[c]","[c]"
"In post","2021","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department for Education","Female","120","120","35030","30110"
"In post","2021","Human Resources","Department for Education","Male","30","30","[c]","[c]"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Female","200","190","42870","38600"
"In post","2021","Human Resources","Department for Environment, Food and Rural Affairs","Male","70","70","42350","38420"
"In post","2021","Human Resources","Department for International Trade","Female","90","80","43970","38540"
"In post","2021","Human Resources","Department for International Trade","Male","40","40","[c]","[c]"
"In post","2021","Human Resources","Department for Transport","Female","290","270","37440","33350"
"In post","2021","Human Resources","Department for Transport","Male","110","110","36730","33130"
"In post","2021","Human Resources","Department for Work and Pensions","Female","30","30","[c]","[c]"
"In post","2021","Human Resources","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Department of Health and Social Care","Female","220","210","42610","36820"
"In post","2021","Human Resources","Department of Health and Social Care","Male","70","70","43870","38790"
"In post","2021","Human Resources","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office","Female","190","180","43120","37590"
"In post","2021","Human Resources","Foreign, Commonwealth and Development Office","Male","70","70","50290","48580"
"In post","2021","Human Resources","HM Land Registry","Female","70","60","38040","33840"
"In post","2021","Human Resources","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","HM Revenue and Customs","Female","490","460","41580","38630"
"In post","2021","Human Resources","HM Revenue and Customs","Male","260","250","39650","35000"
"In post","2021","Human Resources","HM Treasury","Female","70","70","43810","39590"
"In post","2021","Human Resources","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Home Office","Female","350","330","43190","37450"
"In post","2021","Human Resources","Home Office","Male","220","210","42510","37450"
"In post","2021","Human Resources","Ministry of Defence","Female","1430","1310","31120","26670"
"In post","2021","Human Resources","Ministry of Defence","Male","570","560","33610","29200"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government","Female","70","60","39500","33210"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","Female","630","610","41370","36840"
"In post","2021","Human Resources","Ministry of Justice","Male","300","290","42470","39400"
"In post","2021","Human Resources","National Crime Agency","Female","110","100","40250","40060"
"In post","2021","Human Resources","National Crime Agency","Male","70","70","40030","38730"
"In post","2021","Human Resources","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Female","40","40","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Female","40","40","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","Female","150","140","34400","32890"
"In post","2021","Human Resources","Scottish Government","Male","60","60","36320","34710"
"In post","2021","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
