"Status","Year","Region_ITL1","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Scotland","West Central Scotland","Commercial","180","170","37020","33300"
"In post","2021","Scotland","West Central Scotland","Communications","40","40","[c]","[c]"
"In post","2021","Scotland","West Central Scotland","Counter Fraud","530","480","30520","28130"
"In post","2021","Scotland","West Central Scotland","Debt","520","440","22370","20140"
"In post","2021","Scotland","West Central Scotland","Digital, Data & Technology","130","130","36870","33040"
"In post","2021","Scotland","West Central Scotland","Finance","590","490","24650","21440"
"In post","2021","Scotland","West Central Scotland","Human Resources","640","600","25940","21580"
"In post","2021","Scotland","West Central Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Central Scotland","Legal","650","590","38680","32540"
"In post","2021","Scotland","West Central Scotland","No function","4610","4330","30110","28340"
"In post","2021","Scotland","West Central Scotland","Project Delivery","400","390","36720","33740"
"In post","2021","Scotland","West Central Scotland","Property","180","180","29340","27450"
"In post","2021","Scotland","West Central Scotland","Security","1080","1050","30490","26750"
"In post","2021","Scotland","West Central Scotland","Unknown","8320","7630","31080","27570"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Analysis","30","30","[c]","[c]"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Commercial","210","210","40740","36800"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Communications","100","100","32930","31200"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","90","80","31920","31810"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Debt","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","260","250","41720","39650"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Finance","300","290","38650","35000"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","160","150","28760","25190"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","130","120","39040","35300"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Legal","230","200","45610","47360"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","No function","3750","3540","31670","30400"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","500","480","39500","35300"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Property","360","350","34050","33300"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Security","1080","1060","34000","33300"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","2360","2220","28930","27570"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Analysis","820","780","38740","37320"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Commercial","370","360","37700","33300"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Communications","210","200","32510","30220"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Counter Fraud","130","120","33390","31810"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Debt","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Digital, Data & Technology","360","350","36470","33300"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Finance","390","380","37420","33300"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Human Resources","280","270","35130","31910"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Internal Audit","40","40","[c]","[c]"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Legal","310","290","42540","40000"
"In post","2021","South East (England)","Hampshire and Isle of Wight","No function","5670","4970","30110","26580"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Project Delivery","1610","1570","37490","36030"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Property","450","430","35070","33300"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Security","700","690","28720","25610"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Unknown","4000","3710","29170","27570"
"In post","2021","South East (England)","Kent","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","Communications","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","Counter Fraud","200","180","30050","28130"
"In post","2021","South East (England)","Kent","Debt","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","Finance","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","Human Resources","50","50","36550","33220"
"In post","2021","South East (England)","Kent","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","Legal","150","140","39570","36480"
"In post","2021","South East (England)","Kent","No function","3510","3340","30780","30400"
"In post","2021","South East (England)","Kent","Project Delivery","80","80","35420","32890"
"In post","2021","South East (England)","Kent","Property","80","70","32390","31700"
"In post","2021","South East (England)","Kent","Security","70","70","32070","32440"
"In post","2021","South East (England)","Kent","Unknown","4300","3960","27890","27370"
"In post","2021","South East (England)","Surrey, East and West Sussex","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","Commercial","80","70","37990","32680"
"In post","2021","South East (England)","Surrey, East and West Sussex","Communications","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","Debt","80","60","27770","28130"
"In post","2021","South East (England)","Surrey, East and West Sussex","Digital, Data & Technology","280","260","37050","33370"
"In post","2021","South East (England)","Surrey, East and West Sussex","Finance","290","270","32090","28590"
"In post","2021","South East (England)","Surrey, East and West Sussex","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","Human Resources","130","110","31390","28130"
"In post","2021","South East (England)","Surrey, East and West Sussex","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","Legal","210","190","42260","40000"
"In post","2021","South East (England)","Surrey, East and West Sussex","No function","3330","3120","31330","29890"
"In post","2021","South East (England)","Surrey, East and West Sussex","Project Delivery","100","100","40170","34310"
"In post","2021","South East (England)","Surrey, East and West Sussex","Property","130","130","36450","31180"
"In post","2021","South East (England)","Surrey, East and West Sussex","Security","40","40","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","Unknown","3560","3190","27760","27570"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Communications","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Finance","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Legal","30","30","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","No function","260","230","29180","26700"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Property","60","50","28850","26430"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Security","50","50","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","1170","1060","25420","26670"
"In post","2021","South West (England)","Devon","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon","Commercial","220","220","42850","39830"
"In post","2021","South West (England)","Devon","Communications","60","60","33280","32640"
"In post","2021","South West (England)","Devon","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon","Debt","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon","Digital, Data & Technology","1380","1310","39410","38450"
"In post","2021","South West (England)","Devon","Finance","90","80","42450","39650"
"In post","2021","South West (England)","Devon","Grants Management","180","170","26610","25190"
"In post","2021","South West (England)","Devon","Human Resources","110","100","36610","32940"
"In post","2021","South West (England)","Devon","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon","Legal","130","130","41670","39650"
"In post","2021","South West (England)","Devon","No function","2420","2230","29680","26810"
