"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Black","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Unknown","1450","1360","31370","29290"
"In post","2021","40-49","Chinese","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Debt","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Legal","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","No function","120","120","36290","32000"
"In post","2021","40-49","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","120","110","34530","29530"
"In post","2021","40-49","Mixed","Analysis","40","40","[c]","[c]"
"In post","2021","40-49","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Digital, Data & Technology","60","50","46330","42930"
"In post","2021","40-49","Mixed","Finance","40","40","[c]","[c]"
"In post","2021","40-49","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Legal","100","90","52950","51730"
"In post","2021","40-49","Mixed","No function","640","610","37950","34100"
"In post","2021","40-49","Mixed","Project Delivery","110","100","46780","41920"
"In post","2021","40-49","Mixed","Property","30","30","[c]","[c]"
"In post","2021","40-49","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","620","580","33140","27570"
"In post","2021","40-49","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","40","40","[c]","[c]"
"In post","2021","40-49","Other ethnicity","No function","250","230","37370","33040"
"In post","2021","40-49","Other ethnicity","Project Delivery","40","40","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","200","190","33820","29180"
"In post","2021","40-49","Undeclared","Analysis","50","50","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","70","70","40460","34800"
"In post","2021","40-49","Undeclared","Communications","50","50","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","150","140","36300","31810"
"In post","2021","40-49","Undeclared","Debt","40","40","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","180","180","43440","40160"
"In post","2021","40-49","Undeclared","Finance","120","110","42160","37570"
"In post","2021","40-49","Undeclared","Grants Management","40","30","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","80","70","39450","33630"
"In post","2021","40-49","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","100","90","48680","48830"
"In post","2021","40-49","Undeclared","No function","1650","1580","36520","32300"
"In post","2021","40-49","Undeclared","Project Delivery","370","360","43720","40800"
"In post","2021","40-49","Undeclared","Property","100","100","36270","33300"
"In post","2021","40-49","Undeclared","Security","110","110","35630","39070"
"In post","2021","40-49","Undeclared","Unknown","1910","1760","31280","27570"
"In post","2021","40-49","Unknown","Analysis","130","120","50800","52560"
"In post","2021","40-49","Unknown","Commercial","510","500","64360","62010"
"In post","2021","40-49","Unknown","Communications","390","370","38740","31810"
"In post","2021","40-49","Unknown","Counter Fraud","310","300","32270","31810"
"In post","2021","40-49","Unknown","Debt","220","200","21820","20140"
"In post","2021","40-49","Unknown","Digital, Data & Technology","620","610","44430","40600"
"In post","2021","40-49","Unknown","Finance","260","250","39610","37350"
"In post","2021","40-49","Unknown","Grants Management","160","150","26380","24920"
"In post","2021","40-49","Unknown","Human Resources","230","220","36690","33120"
"In post","2021","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Legal","730","660","40580","31810"
"In post","2021","40-49","Unknown","No function","5070","4740","32960","26780"
"In post","2021","40-49","Unknown","Project Delivery","590","570","48530","47550"
"In post","2021","40-49","Unknown","Property","290","270","31440","26500"
"In post","2021","40-49","Unknown","Security","220","220","33270","33300"
"In post","2021","40-49","Unknown","Unknown","2980","2790","35190","28980"
"In post","2021","40-49","White","Analysis","1060","990","49380","47550"
"In post","2021","40-49","White","Commercial","1140","1100","45800","40580"
"In post","2021","40-49","White","Communications","1200","1140","39120","34260"
"In post","2021","40-49","White","Counter Fraud","1570","1500","34410","31810"
"In post","2021","40-49","White","Debt","470","420","24900","21440"
"In post","2021","40-49","White","Digital, Data & Technology","2570","2500","44920","40790"
"In post","2021","40-49","White","Finance","1710","1630","43270","38630"
"In post","2021","40-49","White","Grants Management","370","330","25960","25100"
"In post","2021","40-49","White","Human Resources","1890","1780","41230","37530"
"In post","2021","40-49","White","Internal Audit","130","120","47070","43320"
"In post","2021","40-49","White","Legal","2490","2260","49890","51470"
"In post","2021","40-49","White","No function","28330","26500","35930","31650"
"In post","2021","40-49","White","Project Delivery","5130","4950","44820","40580"
"In post","2021","40-49","White","Property","1480","1420","36170","33300"
"In post","2021","40-49","White","Security","1320","1300","33840","33300"
"In post","2021","40-49","White","Unknown","29500","27190","32420","27570"
"In post","2021","50-59","Asian","Analysis","40","40","[c]","[c]"
"In post","2021","50-59","Asian","Commercial","60","60","46030","36820"
"In post","2021","50-59","Asian","Communications","50","50","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","150","140","32960","31810"
"In post","2021","50-59","Asian","Debt","90","80","25390","25560"
"In post","2021","50-59","Asian","Digital, Data & Technology","100","90","41130","36800"
"In post","2021","50-59","Asian","Finance","130","120","41020","37630"
"In post","2021","50-59","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","80","80","39220","35590"
"In post","2021","50-59","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Legal","210","190","44730","39740"
"In post","2021","50-59","Asian","No function","1630","1530","35050","30780"
"In post","2021","50-59","Asian","Project Delivery","230","230","45180","40580"
"In post","2021","50-59","Asian","Property","70","70","35150","29450"
"In post","2021","50-59","Asian","Security","70","60","27290","21060"
"In post","2021","50-59","Asian","Unknown","2600","2380","29770","27570"
"In post","2021","50-59","Black","Analysis","30","30","[c]","[c]"
"In post","2021","50-59","Black","Commercial","70","70","42610","39660"
"In post","2021","50-59","Black","Communications","40","40","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","110","100","32250","31810"
"In post","2021","50-59","Black","Debt","60","50","26990","25630"
"In post","2021","50-59","Black","Digital, Data & Technology","110","110","40410","36800"
"In post","2021","50-59","Black","Finance","130","120","42000","38620"
"In post","2021","50-59","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","100","90","40050","35430"
"In post","2021","50-59","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Legal","250","240","44200","39670"
"In post","2021","50-59","Black","No function","1910","1860","33310","30430"
"In post","2021","50-59","Black","Project Delivery","170","170","43110","40000"
"In post","2021","50-59","Black","Property","60","60","36680","35100"
"In post","2021","50-59","Black","Security","40","40","[c]","[c]"
"In post","2021","50-59","Black","Unknown","2150","2050","30580","29370"
"In post","2021","50-59","Chinese","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Debt","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","No function","80","80","39680","33310"
"In post","2021","50-59","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","90","80","31590","27570"
"In post","2021","50-59","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Counter Fraud","40","40","[c]","[c]"
"In post","2021","50-59","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2021","50-59","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Human Resources","30","30","[c]","[c]"
"In post","2021","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Legal","80","80","52180","55610"
"In post","2021","50-59","Mixed","No function","540","510","37160","32090"
"In post","2021","50-59","Mixed","Project Delivery","90","80","47030","42960"
"In post","2021","50-59","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","590","550","30900","27570"
"In post","2021","50-59","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Legal","40","40","[c]","[c]"
"In post","2021","50-59","Other ethnicity","No function","230","220","39800","33520"
"In post","2021","50-59","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","220","210","31610","27570"
"In post","2021","50-59","Undeclared","Analysis","50","50","[c]","[c]"
"In post","2021","50-59","Undeclared","Commercial","100","100","44350","39850"
"In post","2021","50-59","Undeclared","Communications","80","70","33090","28130"
"In post","2021","50-59","Undeclared","Counter Fraud","250","240","36360","32520"
"In post","2021","50-59","Undeclared","Debt","50","40","[c]","[c]"
"In post","2021","50-59","Undeclared","Digital, Data & Technology","240","230","41790","38960"
"In post","2021","50-59","Undeclared","Finance","130","120","38280","34850"
"In post","2021","50-59","Undeclared","Grants Management","30","30","[c]","[c]"
"In post","2021","50-59","Undeclared","Human Resources","110","100","35890","32250"
"In post","2021","50-59","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Legal","120","110","47590","46210"
"In post","2021","50-59","Undeclared","No function","2360","2230","35470","31870"
"In post","2021","50-59","Undeclared","Project Delivery","580","560","43060","40580"
"In post","2021","50-59","Undeclared","Property","220","210","39100","35690"
"In post","2021","50-59","Undeclared","Security","180","180","35480","39070"
"In post","2021","50-59","Undeclared","Unknown","3370","3120","30550","27570"
"In post","2021","50-59","Unknown","Analysis","70","70","46590","42580"
"In post","2021","50-59","Unknown","Commercial","440","430","67330","61380"
"In post","2021","50-59","Unknown","Communications","220","210","33930","29540"
"In post","2021","50-59","Unknown","Counter Fraud","430","410","35970","32520"
"In post","2021","50-59","Unknown","Debt","260","230","22680","20650"
"In post","2021","50-59","Unknown","Digital, Data & Technology","380","370","45390","40450"
"In post","2021","50-59","Unknown","Finance","220","210","38130","32010"
"In post","2021","50-59","Unknown","Grants Management","130","120","25750","21050"
