"Status","Year","Parent_department","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office","Westminster","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","Other","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","Unknown","5380","5310","49440","40600"
"In post","2021","Cabinet Office","Wiltshire","Other","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wiltshire","Unknown","60","60","61950","54010"
"In post","2021","Cabinet Office","York","Unknown","440","420","29190","26670"
"In post","2021","Chancellor's other departments","Blackpool","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Blackpool","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Blackpool","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Blackpool","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Camden and City of London","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Camden and City of London","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Camden and City of London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Camden and City of London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Camden and City of London","Other","180","160","68110","65470"
"In post","2021","Chancellor's other departments","Camden and City of London","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","City of Edinburgh","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","Security","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Glasgow City","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Glasgow City","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Glasgow City","Other","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","Finance","30","30","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","Other","70","70","55900","45330"
"In post","2021","Chancellor's other departments","Westminster","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","Property","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Monmouthshire and Newport","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Monmouthshire and Newport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Operational Delivery","40","40","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Other","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Security","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Unknown","160","150","31070","29160"
"In post","2021","Charity Commission","Somerset","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Other","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Other","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Security","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Unknown","30","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","Belfast","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Project Delivery","30","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Property","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Communications","30","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Digital, Data and Technology","60","60","57200","55860"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Economics","90","90","63040","59890"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Human Resources","40","40","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Intelligence Analysis","30","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Legal","120","110","70510","72430"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Project Delivery","340","330","61130","56630"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Property","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Security","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Policy","80","80","51850","53050"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bedford","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Belfast","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Belfast","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Birmingham","Commercial","[c]","[c]","[c]","[c]"
