"Status","Year","Ethnicity","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Wales","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Chinese","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester","Declared non-disabled","60","60","29610","25560"
"In post","2021","Chinese","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inner London - East","Declared non-disabled","90","80","45610","41330"
"In post","2021","Chinese","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inner London - West","Declared non-disabled","300","300","44800","40800"
"In post","2021","Chinese","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inner London - West","Unknown","30","30","[c]","[c]"
"In post","2021","Chinese","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Merseyside","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Chinese","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - South","Declared non-disabled","60","50","40080","36160"
"In post","2021","Chinese","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Chinese","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","Declared non-disabled","100","90","31200","29290"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","120","120","31620","28700"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","Declared disabled","30","30","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","Declared non-disabled","160","150","30050","27570"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","Declared non-disabled","80","70","32100","27570"
"In post","2021","Mixed","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
