"Status","Year","Sexual_orientation","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","West Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","No function","460","410","29440","22990"
"Leaver CS","2022","Unknown","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Unknown","370","330","24650","26350"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","No function","440","390","28210","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Property","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Unknown","490","420","28090","24880"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","No function","80","80","23640","21170"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","No function","40","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","London","Analysis","140","140","42900","39130"
"Leaver Dept.","2021","Heterosexual / straight","London","Commercial","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","London","Communications","90","90","44820","40890"
"Leaver Dept.","2021","Heterosexual / straight","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","London","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","London","Digital, Data & Technology","80","80","49940","50240"
"Leaver Dept.","2021","Heterosexual / straight","London","Finance","60","60","50880","50440"
"Leaver Dept.","2021","Heterosexual / straight","London","Human Resources","150","140","42460","35080"
"Leaver Dept.","2021","Heterosexual / straight","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","London","Legal","90","90","41840","34460"
"Leaver Dept.","2021","Heterosexual / straight","London","No function","1140","1110","44780","39080"
"Leaver Dept.","2021","Heterosexual / straight","London","Project Delivery","100","100","49320","45200"
"Leaver Dept.","2021","Heterosexual / straight","London","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","London","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","London","Unknown","870","830","43390","37280"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Human Resources","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Unknown","180","170","27110","26890"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Human Resources","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","No function","60","60","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Unknown","350","320","28820","27570"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","No function","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Unknown","140","140","28770","27570"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","No function","130","120","29680","26530"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Unknown","60","60","31110","28180"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","No function","70","60","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Project Delivery","180","170","34780","31950"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Unknown","180","170","32130","27570"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","No function","180","180","37570","32000"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","No function","110","110","27590","21590"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Security","[c]","[c]","[c]","[c]"
