"Status","Year","Ethnicity","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lisburn and Castlereagh","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lisburn and Castlereagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Liverpool","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Liverpool","Declared non-disabled","70","60","32820","24890"
"In post","2021","Asian","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Luton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Luton","Declared non-disabled","100","80","25530","25310"
"In post","2021","Asian","Luton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Manchester","Declared disabled","60","60","29280","27570"
"In post","2021","Asian","Manchester","Declared non-disabled","490","470","30480","27570"
"In post","2021","Asian","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Manchester","Unknown","50","50","33810","31810"
"In post","2021","Asian","Medway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medway","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Asian","Medway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merton, Kingston upon Thames and Sutton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merton, Kingston upon Thames and Sutton","Declared non-disabled","60","60","29840","31060"
"In post","2021","Asian","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Mid and East Antrim","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Mid and East Antrim","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Mid Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Mid Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Mid Lancashire","Declared disabled","60","60","24510","21010"
"In post","2021","Asian","Mid Lancashire","Declared non-disabled","530","470","23530","21010"
"In post","2021","Asian","Mid Lancashire","Undeclared","30","30","[c]","[c]"
"In post","2021","Asian","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Milton Keynes","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Milton Keynes","Declared non-disabled","110","100","30180","27150"
"In post","2021","Asian","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Monmouthshire and Newport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Monmouthshire and Newport","Declared non-disabled","60","50","34070","30130"
"In post","2021","Asian","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Na h-Eileanan Siar","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Na h-Eileanan Siar","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Newry, Mourne and Down","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Newry, Mourne and Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North and North East Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North and North East Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North and West Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North and West Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Hampshire","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Asian","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Lanarkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Norwich and East Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Norwich and East Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Nottingham","Declared disabled","50","50","32190","31810"
"In post","2021","Asian","Nottingham","Declared non-disabled","380","350","30430","27570"
"In post","2021","Asian","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Nottingham","Unknown","40","40","[c]","[c]"
"In post","2021","Asian","Orkney Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Orkney Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Overseas","Declared non-disabled","130","130","45880","39980"
"In post","2021","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Oxfordshire","Declared non-disabled","60","60","33320","27570"
"In post","2021","Asian","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Perth and Kinross and Stirling","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Perth and Kinross and Stirling","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Peterborough","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Peterborough","Declared non-disabled","200","160","23540","21430"
"In post","2021","Asian","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Plymouth","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Plymouth","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Portsmouth","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Portsmouth","Declared non-disabled","50","50","28580","26670"
"In post","2021","Asian","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Powys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Powys","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Redbridge and Waltham Forest","Declared disabled","50","40","[c]","[c]"
"In post","2021","Asian","Redbridge and Waltham Forest","Declared non-disabled","320","290","28980","31060"
"In post","2021","Asian","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sandwell","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sandwell","Declared non-disabled","80","70","26350","27570"
"In post","2021","Asian","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Borders","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Borders","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sefton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sefton","Declared non-disabled","50","40","[c]","[c]"
"In post","2021","Asian","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sheffield","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sheffield","Declared non-disabled","330","310","27880","24890"
"In post","2021","Asian","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shetland Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shetland Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shropshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shropshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Solihull","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Solihull","Declared non-disabled","240","220","26710","25310"
"In post","2021","Asian","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South and West Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South and West Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Ayrshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Ayrshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Hampshire","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Asian","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Hampshire","Unknown","40","30","[c]","[c]"
"In post","2021","Asian","South Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Lanarkshire","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Asian","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Teesside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Teesside","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West Wales","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South West Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southampton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southampton","Declared non-disabled","50","40","[c]","[c]"
"In post","2021","Asian","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southend-on-Sea","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southend-on-Sea","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Asian","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Staffordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Staffordshire CC","Declared non-disabled","120","120","31580","27570"
"In post","2021","Asian","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Stoke-on-Trent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Stoke-on-Trent","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Asian","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Suffolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Suffolk","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Asian","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sunderland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Sunderland","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Asian","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Swansea","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Swansea","Declared non-disabled","60","60","29310","21590"
"In post","2021","Asian","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Swindon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Swindon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Telford and Wrekin","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Telford and Wrekin","Declared non-disabled","70","70","35450","27570"
"In post","2021","Asian","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
