"Status","Year","Sex","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","Mixed","40","40","[c]","[c]"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","Unknown","90","90","48370","44530"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","White","560","560","51320","51730"
"In post","2021","Male","Department for Education","Asian","300","300","40130","36780"
"In post","2021","Male","Department for Education","Black","90","90","40400","37100"
"In post","2021","Male","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Education","Mixed","70","70","41310","38330"
"In post","2021","Male","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Education","Undeclared","170","170","43860","40300"
"In post","2021","Male","Department for Education","Unknown","390","390","42650","37280"
"In post","2021","Male","Department for Education","White","2220","2200","46140","42420"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","Asian","150","150","37270","33510"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","Black","80","80","36200","32640"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","Mixed","80","80","39670","35900"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","Undeclared","270","270","35830","31640"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","Unknown","850","830","34430","29690"
"In post","2021","Male","Department for Environment, Food and Rural Affairs","White","3390","3330","38290","35620"
"In post","2021","Male","Department for International Trade","Asian","110","110","43610","38540"
"In post","2021","Male","Department for International Trade","Black","50","50","[c]","[c]"
"In post","2021","Male","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for International Trade","Mixed","50","50","[c]","[c]"
"In post","2021","Male","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for International Trade","Undeclared","40","40","[c]","[c]"
"In post","2021","Male","Department for International Trade","Unknown","410","410","46380","39110"
"In post","2021","Male","Department for International Trade","White","740","740","48050","44030"
"In post","2021","Male","Department for Transport","Asian","300","300","41130","35060"
"In post","2021","Male","Department for Transport","Black","120","110","35950","33390"
"In post","2021","Male","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Transport","Mixed","100","100","36490","33730"
"In post","2021","Male","Department for Transport","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Male","Department for Transport","Undeclared","750","730","34170","30580"
"In post","2021","Male","Department for Transport","Unknown","1280","1250","33420","27680"
"In post","2021","Male","Department for Transport","White","6090","5860","35150","30350"
"In post","2021","Male","Department for Work and Pensions","Asian","2980","2890","28180","27570"
"In post","2021","Male","Department for Work and Pensions","Black","1170","1150","29530","29290"
"In post","2021","Male","Department for Work and Pensions","Chinese","60","60","31100","27570"
"In post","2021","Male","Department for Work and Pensions","Mixed","580","560","29180","27570"
"In post","2021","Male","Department for Work and Pensions","Other ethnicity","200","190","31630","27570"
"In post","2021","Male","Department for Work and Pensions","Undeclared","2030","1910","29500","27570"
"In post","2021","Male","Department for Work and Pensions","Unknown","2570","2500","30230","27570"
"In post","2021","Male","Department for Work and Pensions","White","23100","22100","29170","27570"
"In post","2021","Male","Department of Health and Social Care","Asian","390","380","44280","38930"
"In post","2021","Male","Department of Health and Social Care","Black","180","170","44090","35980"
"In post","2021","Male","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department of Health and Social Care","Mixed","100","100","44510","40470"
"In post","2021","Male","Department of Health and Social Care","Other ethnicity","50","50","53760","51810"
"In post","2021","Male","Department of Health and Social Care","Undeclared","200","190","52040","48220"
"In post","2021","Male","Department of Health and Social Care","Unknown","820","810","47640","40650"
"In post","2021","Male","Department of Health and Social Care","White","2310","2220","49900","44950"
"In post","2021","Male","ESTYN","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","ESTYN","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","ESTYN","White","50","40","[c]","[c]"
"In post","2021","Male","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Male","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Male","Food Standards Agency","Unknown","30","30","[c]","[c]"
"In post","2021","Male","Food Standards Agency","White","660","640","35640","30810"
"In post","2021","Male","Foreign, Commonwealth and Development Office","Asian","210","210","45050","38680"
"In post","2021","Male","Foreign, Commonwealth and Development Office","Black","80","80","40030","36020"
"In post","2021","Male","Foreign, Commonwealth and Development Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Foreign, Commonwealth and Development Office","Mixed","120","120","47050","44230"
"In post","2021","Male","Foreign, Commonwealth and Development Office","Other ethnicity","50","50","[c]","[c]"
"In post","2021","Male","Foreign, Commonwealth and Development Office","Undeclared","230","220","49460","44710"
"In post","2021","Male","Foreign, Commonwealth and Development Office","Unknown","580","570","47770","49370"
"In post","2021","Male","Foreign, Commonwealth and Development Office","White","3130","3090","49320","45590"
"In post","2021","Male","HM Land Registry","Asian","90","90","31440","27130"
"In post","2021","Male","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"In post","2021","Male","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Male","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","HM Land Registry","Undeclared","140","120","34780","33840"
"In post","2021","Male","HM Land Registry","Unknown","460","450","29220","22350"
"In post","2021","Male","HM Land Registry","White","1790","1690","33230","31740"
"In post","2021","Male","HM Revenue and Customs","Asian","2310","2230","31270","29570"
"In post","2021","Male","HM Revenue and Customs","Black","570","560","32390","30470"
"In post","2021","Male","HM Revenue and Customs","Chinese","80","80","32320","29570"
"In post","2021","Male","HM Revenue and Customs","Mixed","360","340","35800","31810"
"In post","2021","Male","HM Revenue and Customs","Other ethnicity","110","100","35950","31810"
"In post","2021","Male","HM Revenue and Customs","Undeclared","1610","1520","35580","31810"
"In post","2021","Male","HM Revenue and Customs","Unknown","8020","7750","28940","25560"
"In post","2021","Male","HM Revenue and Customs","White","18380","17590","33990","31810"
"In post","2021","Male","HM Treasury","Asian","130","130","45690","39410"
"In post","2021","Male","HM Treasury","Black","40","40","[c]","[c]"
"In post","2021","Male","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","HM Treasury","Mixed","50","50","49920","52530"
"In post","2021","Male","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","HM Treasury","Undeclared","80","80","47690","43870"
"In post","2021","Male","HM Treasury","Unknown","70","70","48580","52500"
"In post","2021","Male","HM Treasury","White","1000","990","51510","52500"
"In post","2021","Male","Home Office","Asian","1890","1820","31490","28810"
"In post","2021","Male","Home Office","Black","670","650","32890","29080"
"In post","2021","Male","Home Office","Chinese","60","60","31320","28670"
"In post","2021","Male","Home Office","Mixed","300","280","33020","29010"
"In post","2021","Male","Home Office","Other ethnicity","100","100","31530","28650"
"In post","2021","Male","Home Office","Undeclared","1270","1210","33620","29360"
"In post","2021","Male","Home Office","Unknown","920","910","32080","25630"
"In post","2021","Male","Home Office","White","11850","11320","32740","27370"
"In post","2021","Male","Ministry of Defence","Asian","780","770","34870","33020"
"In post","2021","Male","Ministry of Defence","Black","370","370","33080","32050"
"In post","2021","Male","Ministry of Defence","Chinese","40","40","[c]","[c]"
"In post","2021","Male","Ministry of Defence","Mixed","330","320","35760","33300"
"In post","2021","Male","Ministry of Defence","Other ethnicity","120","120","37450","35340"
"In post","2021","Male","Ministry of Defence","Undeclared","2450","2410","37340","36900"
"In post","2021","Male","Ministry of Defence","Unknown","4380","4340","35090","32700"
"In post","2021","Male","Ministry of Defence","White","26410","25930","35160","33300"
"In post","2021","Male","Ministry of Housing, Communities and Local Government","Asian","90","90","41450","36340"
"In post","2021","Male","Ministry of Housing, Communities and Local Government","Black","60","60","40030","34920"
"In post","2021","Male","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ministry of Housing, Communities and Local Government","Mixed","40","30","[c]","[c]"
"In post","2021","Male","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Male","Ministry of Housing, Communities and Local Government","Undeclared","70","70","44750","46120"
"In post","2021","Male","Ministry of Housing, Communities and Local Government","Unknown","170","160","44460","41880"
"In post","2021","Male","Ministry of Housing, Communities and Local Government","White","1260","1230","47570","47660"
"In post","2021","Male","Ministry of Justice","Asian","1700","1630","29530","26410"
"In post","2021","Male","Ministry of Justice","Black","1390","1370","30910","30260"
"In post","2021","Male","Ministry of Justice","Chinese","60","60","30080","26410"
"In post","2021","Male","Ministry of Justice","Mixed","640","620","31730","30210"
"In post","2021","Male","Ministry of Justice","Other ethnicity","180","180","31330","31650"
"In post","2021","Male","Ministry of Justice","Undeclared","1130","1090","31660","30400"
"In post","2021","Male","Ministry of Justice","Unknown","4740","4620","27970","25790"
"In post","2021","Male","Ministry of Justice","White","25630","24570","31460","30450"
"In post","2021","Male","National Crime Agency","Asian","100","100","37740","36740"
