"Status","Year","Region_ITL2","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Anglia","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","30","30","[c]","[c]"
"In post","2021","East Anglia","Ministry of Justice","Breckland and South Norfolk","430","410","28320","25830"
"In post","2021","East Anglia","Ministry of Justice","Cambridgeshire CC","1310","1220","29650","29810"
"In post","2021","East Anglia","Ministry of Justice","North and West Norfolk","380","350","28800","27470"
"In post","2021","East Anglia","Ministry of Justice","Norwich and East Norfolk","650","610","27160","24020"
"In post","2021","East Anglia","Ministry of Justice","Peterborough","240","220","31440","27700"
"In post","2021","East Anglia","Ministry of Justice","Suffolk","1290","1220","29040","28200"
"In post","2021","East Anglia","National Crime Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","National Crime Agency","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Office for Standards in Education","Cambridgeshire CC","100","100","62230","64500"
"In post","2021","East Anglia","Other Cabinet Office Agencies","Norwich and East Norfolk","170","160","35200","33340"
"In post","2021","East Wales","Attorney General's Departments","Cardiff and Vale of Glamorgan","210","200","41090","38760"
"In post","2021","East Wales","Attorney General's Departments","Flintshire and Wrexham","70","70","41500","38000"
"In post","2021","East Wales","Cabinet Office","Cardiff and Vale of Glamorgan","30","30","[c]","[c]"
"In post","2021","East Wales","Cabinet Office","Monmouthshire and Newport","30","30","[c]","[c]"
"In post","2021","East Wales","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","1280","1180","31170","27460"
"In post","2021","East Wales","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","1490","1410","37580","31010"
"In post","2021","East Wales","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","100","90","29980","24920"
"In post","2021","East Wales","Department for Environment, Food and Rural Affairs","Powys","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Department for International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Department for Transport","Cardiff and Vale of Glamorgan","70","60","31470","26780"
"In post","2021","East Wales","Department for Transport","Flintshire and Wrexham","40","40","[c]","[c]"
"In post","2021","East Wales","Department for Transport","Monmouthshire and Newport","40","30","[c]","[c]"
"In post","2021","East Wales","Department for Transport","Powys","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Department for Work and Pensions","Cardiff and Vale of Glamorgan","1190","1090","27830","27570"
"In post","2021","East Wales","Department for Work and Pensions","Flintshire and Wrexham","650","570","25130","26120"
"In post","2021","East Wales","Department for Work and Pensions","Monmouthshire and Newport","410","370","26150","27570"
"In post","2021","East Wales","Department for Work and Pensions","Powys","80","80","27310","27570"
"In post","2021","East Wales","Department of Health and Social Care","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","ESTYN","Cardiff and Vale of Glamorgan","110","100","58000","74730"
"In post","2021","East Wales","Food Standards Agency","Cardiff and Vale of Glamorgan","110","110","39860","37910"
"In post","2021","East Wales","Food Standards Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Food Standards Agency","Powys","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","HM Revenue and Customs","Cardiff and Vale of Glamorgan","4210","3890","27960","25560"
"In post","2021","East Wales","HM Revenue and Customs","Flintshire and Wrexham","90","80","39050","40010"
"In post","2021","East Wales","HM Treasury","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Home Office","Cardiff and Vale of Glamorgan","340","320","29050","25360"
"In post","2021","East Wales","Home Office","Monmouthshire and Newport","200","170","24980","21430"
"In post","2021","East Wales","Ministry of Defence","Cardiff and Vale of Glamorgan","260","250","26710","22570"
"In post","2021","East Wales","Ministry of Defence","Flintshire and Wrexham","410","390","28720","28750"
"In post","2021","East Wales","Ministry of Defence","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Ministry of Defence","Powys","240","230","24750","21130"
"In post","2021","East Wales","Ministry of Housing, Communities and Local Government","Cardiff and Vale of Glamorgan","40","40","[c]","[c]"
"In post","2021","East Wales","Ministry of Justice","Cardiff and Vale of Glamorgan","1170","1090","29200","24870"
"In post","2021","East Wales","Ministry of Justice","Flintshire and Wrexham","880","860","26830","24860"
"In post","2021","East Wales","Ministry of Justice","Monmouthshire and Newport","510","470","28870","27380"
"In post","2021","East Wales","Ministry of Justice","Powys","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Other Cabinet Office Agencies","Monmouthshire and Newport","110","110","33670","31680"
"In post","2021","East Wales","United Kingdom Statistics Authority","Monmouthshire and Newport","2710","2570","34510","31090"
"In post","2021","East Wales","Wales Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Water Services Regulation Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Welsh Government","Cardiff and Vale of Glamorgan","2920","2760","43400","37410"
"In post","2021","East Wales","Welsh Government","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Welsh Government","Monmouthshire and Newport","70","60","35140","28850"
"In post","2021","East Wales","Welsh Government","Powys","190","180","34610","28850"
"In post","2021","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","Kingston upon Hull, City of","70","70","38580","28430"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Transport","East Riding of Yorkshire","90","80","37400","31470"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Transport","Kingston upon Hull, City of","30","30","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Transport","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","East Riding of Yorkshire","110","100","28100","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","Kingston upon Hull, City of","590","500","25920","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","North and North East Lincolnshire","500","440","25420","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Food Standards Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Food Standards Agency","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HM Land Registry","Kingston upon Hull, City of","340","300","29120","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","Kingston upon Hull, City of","80","70","31660","28780"
"In post","2021","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Home Office","Kingston upon Hull, City of","140","130","26760","25310"
"In post","2021","East Yorkshire and Northern Lincolnshire","Home Office","North and North East Lincolnshire","140","130","25750","24890"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Defence","East Riding of Yorkshire","480","460","27060","26670"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Defence","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Defence","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Justice","East Riding of Yorkshire","1190","1110","28660","26810"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Justice","Kingston upon Hull, City of","740","680","28090","26700"
"In post","2021","East Yorkshire and Northern Lincolnshire","Ministry of Justice","North and North East Lincolnshire","130","110","26980","22920"
"In post","2021","Eastern Scotland","Cabinet Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Chancellor's other departments","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Competition and Markets Authority","City of Edinburgh","50","50","56490","55860"
"In post","2021","Eastern Scotland","Department for Business, Energy and Industrial Strategy","City of Edinburgh","140","130","27470","23560"
"In post","2021","Eastern Scotland","Department for Digital, Culture, Media and Sport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Environment, Food and Rural Affairs","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Environment, Food and Rural Affairs","Perth and Kinross and Stirling","50","50","[c]","[c]"
"In post","2021","Eastern Scotland","Department for International Trade","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Transport","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Transport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Transport","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Transport","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Transport","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Transport","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Transport","West Lothian","50","40","[c]","[c]"
"In post","2021","Eastern Scotland","Department for Work and Pensions","Angus and Dundee City","960","870","23850","21010"
"In post","2021","Eastern Scotland","Department for Work and Pensions","City of Edinburgh","350","330","29720","27570"
"In post","2021","Eastern Scotland","Department for Work and Pensions","Clackmannanshire and Fife","390","350","26040","27570"
"In post","2021","Eastern Scotland","Department for Work and Pensions","East Lothian and Midlothian","90","80","27420","27570"
"In post","2021","Eastern Scotland","Department for Work and Pensions","Falkirk","1120","960","24520","21010"
"In post","2021","Eastern Scotland","Department for Work and Pensions","Perth and Kinross and Stirling","170","150","27030","27570"
"In post","2021","Eastern Scotland","Department for Work and Pensions","West Lothian","200","190","25980","27570"
"In post","2021","Eastern Scotland","HM Revenue and Customs","Angus and Dundee City","300","270","23610","21400"
"In post","2021","Eastern Scotland","HM Revenue and Customs","City of Edinburgh","2060","1940","28350","25560"
"In post","2021","Eastern Scotland","HM Revenue and Customs","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","HM Treasury","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","HM Treasury","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Home Office","City of Edinburgh","170","160","28180","25410"
"In post","2021","Eastern Scotland","Ministry of Defence","Angus and Dundee City","50","50","[c]","[c]"
"In post","2021","Eastern Scotland","Ministry of Defence","City of Edinburgh","230","220","27270","21580"
"In post","2021","Eastern Scotland","Ministry of Defence","Clackmannanshire and Fife","400","390","33110","33000"
"In post","2021","Eastern Scotland","Ministry of Defence","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Ministry of Defence","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Ministry of Defence","Perth and Kinross and Stirling","110","100","31480","26670"
"In post","2021","Eastern Scotland","Ministry of Defence","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Ministry of Justice","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Ministry of Justice","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Other Cabinet Office Agencies","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Scotland Office","City of Edinburgh","80","80","47970","46600"
