"Status","Year","Region_ITL3","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Central Valleys","Department for Transport","West Wales and The Valleys","30","30","[c]","[c]"
"In post","2021","Central Valleys","Department for Work and Pensions","West Wales and The Valleys","600","530","26430","27570"
"In post","2021","Central Valleys","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Ministry of Justice","West Wales and The Valleys","150","140","27450","24550"
"In post","2021","Central Valleys","Welsh Government","West Wales and The Valleys","910","870","41390","37410"
"In post","2021","Cheshire East","Department for Environment, Food and Rural Affairs","Cheshire","170","160","31160","26090"
"In post","2021","Cheshire East","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Department for Work and Pensions","Cheshire","190","170","29580","27570"
"In post","2021","Cheshire East","Food Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Ministry of Justice","Cheshire","380","360","29830","27150"
"In post","2021","Cheshire West and Chester","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Department for Work and Pensions","Cheshire","290","270","25160","27570"
"In post","2021","Cheshire West and Chester","Food Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Ministry of Justice","Cheshire","140","120","27300","23840"
"In post","2021","Chorley and West Lancashire","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Department for Work and Pensions","Lancashire","110","100","27710","27570"
"In post","2021","Chorley and West Lancashire","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Ministry of Justice","Lancashire","1140","1050","29450","27380"
"In post","2021","Chorley and West Lancashire","National Crime Agency","Lancashire","80","70","36160","36410"
"In post","2021","City of Edinburgh","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Chancellor's other departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Competition and Markets Authority","Eastern Scotland","50","50","56490","55860"
"In post","2021","City of Edinburgh","Department for Business, Energy and Industrial Strategy","Eastern Scotland","140","130","27470","23560"
"In post","2021","City of Edinburgh","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Department for Work and Pensions","Eastern Scotland","350","330","29720","27570"
"In post","2021","City of Edinburgh","HM Revenue and Customs","Eastern Scotland","2060","1940","28350","25560"
"In post","2021","City of Edinburgh","Home Office","Eastern Scotland","170","160","28180","25410"
"In post","2021","City of Edinburgh","Ministry of Defence","Eastern Scotland","230","220","27270","21580"
"In post","2021","City of Edinburgh","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Other Cabinet Office Agencies","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Scotland Office","Eastern Scotland","80","80","47970","46600"
"In post","2021","City of Edinburgh","Scottish Government","Eastern Scotland","9650","9210","39950","35110"
"In post","2021","City of Edinburgh","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Department for Work and Pensions","Eastern Scotland","390","350","26040","27570"
"In post","2021","Clackmannanshire and Fife","HM Treasury","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Ministry of Defence","Eastern Scotland","400","390","33110","33000"
"In post","2021","Clackmannanshire and Fife","Scottish Government","Eastern Scotland","550","510","30530","30930"
"In post","2021","Conwy and Denbighshire","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Department for Work and Pensions","West Wales and The Valleys","140","120","27250","27570"
"In post","2021","Conwy and Denbighshire","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Ministry of Justice","West Wales and The Valleys","100","90","28820","24800"
"In post","2021","Conwy and Denbighshire","Welsh Government","West Wales and The Valleys","420","400","39790","37410"
"In post","2021","Cornwall and Isles of Scilly","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","90","90","33110","29180"
"In post","2021","Cornwall and Isles of Scilly","Department for Transport","Cornwall and Isles of Scilly","60","50","29350","26780"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","Cornwall and Isles of Scilly","830","740","25490","27570"
"In post","2021","Cornwall and Isles of Scilly","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Cornwall and Isles of Scilly","470","440","25410","21580"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Justice","Cornwall and Isles of Scilly","120","100","26320","22260"
"In post","2021","Coventry","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","Department for Education","West Midlands","1280","1250","40710","36820"
"In post","2021","Coventry","Department for Work and Pensions","West Midlands","430","380","25880","27570"
"In post","2021","Coventry","HM Land Registry","West Midlands","270","240","30880","27130"
"In post","2021","Coventry","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","HM Treasury","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Coventry","Ministry of Justice","West Midlands","120","110","26300","22920"
"In post","2021","Coventry","National Crime Agency","West Midlands","40","40","[c]","[c]"
"In post","2021","Coventry","Office of Qualifications and Examinations Regulation","West Midlands","260","250","45520","40580"
"In post","2021","Croydon","Attorney General's Departments","Outer London - South","90","80","39280","31670"
"In post","2021","Croydon","Cabinet Office","Outer London - South","50","50","43890","32000"
"In post","2021","Croydon","Department for Business, Energy and Industrial Strategy","Outer London - South","70","60","32350","27650"
"In post","2021","Croydon","Department for Education","Outer London - South","50","50","[c]","[c]"
"In post","2021","Croydon","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Croydon","Department for Work and Pensions","Outer London - South","250","230","30360","31060"
"In post","2021","Croydon","HM Land Registry","Outer London - South","380","360","41430","37290"
"In post","2021","Croydon","HM Revenue and Customs","Outer London - South","2420","2290","39040","36160"
"In post","2021","Croydon","HM Treasury","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Croydon","Home Office","Outer London - South","5310","5030","38510","35070"
"In post","2021","Croydon","Ministry of Defence","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Croydon","Ministry of Justice","Outer London - South","990","950","36410","31180"
"In post","2021","Darlington","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","Department for Education","Tees Valley and Durham","710","680","38100","36780"
"In post","2021","Darlington","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","Department for Transport","Tees Valley and Durham","40","30","[c]","[c]"
"In post","2021","Darlington","Department for Work and Pensions","Tees Valley and Durham","70","70","26420","27570"
"In post","2021","Darlington","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","Ministry of Defence","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Darlington","Ministry of Justice","Tees Valley and Durham","110","100","25920","22920"
"In post","2021","Darlington","National Crime Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Derby","Attorney General's Departments","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derby","Department for Transport","Derbyshire and Nottinghamshire","60","60","41020","28380"
"In post","2021","Derby","Department for Work and Pensions","Derbyshire and Nottinghamshire","620","540","24300","21010"
"In post","2021","Derby","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derby","Ministry of Defence","Derbyshire and Nottinghamshire","60","60","34970","33200"
"In post","2021","Derby","Ministry of Justice","Derbyshire and Nottinghamshire","260","230","25900","22260"
"In post","2021","Derry City and Strabane","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Derry City and Strabane","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Attorney General's Departments","Devon","100","90","39950","36240"
"In post","2021","Devon CC","Cabinet Office","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Department for Business, Energy and Industrial Strategy","Devon","1770","1690","40030","39650"
"In post","2021","Devon CC","Department for Environment, Food and Rural Affairs","Devon","530","490","29590","25540"
"In post","2021","Devon CC","Department for International Trade","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Department for Transport","Devon","50","40","[c]","[c]"
"In post","2021","Devon CC","Department for Work and Pensions","Devon","1400","1180","25150","26120"
"In post","2021","Devon CC","Department of Health and Social Care","Devon","40","40","[c]","[c]"
"In post","2021","Devon CC","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","HM Revenue and Customs","Devon","70","60","35250","32110"
"In post","2021","Devon CC","Home Office","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Ministry of Defence","Devon","410","390","24090","20920"
"In post","2021","Devon CC","Ministry of Housing, Communities and Local Government","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Devon CC","Ministry of Justice","Devon","1150","1060","28540","26010"
