"Status","Year","Region_ITL3","Responsibility_level","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bournemouth and Poole","AA/AO","Declared non-disabled","140","130","20360","20350"
"In post","2021","Bournemouth and Poole","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","EO","Declared disabled","60","50","27000","27570"
"In post","2021","Bournemouth and Poole","EO","Declared non-disabled","250","220","27110","27570"
"In post","2021","Bournemouth and Poole","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","SEO/HEO","Declared non-disabled","60","50","33920","32990"
"In post","2021","Bournemouth and Poole","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","Declared non-disabled","70","60","29090","28200"
"In post","2021","Bournemouth and Poole","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","AA/AO","Declared disabled","160","120","20540","21010"
"In post","2021","Bradford","AA/AO","Declared non-disabled","750","620","20480","20140"
"In post","2021","Bradford","AA/AO","Undeclared","70","60","20660","21010"
"In post","2021","Bradford","AA/AO","Unknown","360","320","20440","20140"
"In post","2021","Bradford","EO","Declared disabled","110","90","26880","27570"
"In post","2021","Bradford","EO","Declared non-disabled","690","620","26750","27570"
"In post","2021","Bradford","EO","Undeclared","40","30","[c]","[c]"
"In post","2021","Bradford","EO","Unknown","120","110","26160","25560"
"In post","2021","Bradford","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","G6/G7","Declared non-disabled","130","120","54660","52580"
"In post","2021","Bradford","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2021","Bradford","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","SEO/HEO","Declared disabled","30","30","[c]","[c]"
"In post","2021","Bradford","SEO/HEO","Declared non-disabled","360","340","34110","31990"
"In post","2021","Bradford","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","SEO/HEO","Unknown","90","90","34300","31870"
"In post","2021","Bradford","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Unknown","Declared non-disabled","90","80","29980","28200"
"In post","2021","Bradford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","AA/AO","Declared non-disabled","230","210","24230","23240"
"In post","2021","Breckland and South Norfolk","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","EO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","EO","Declared non-disabled","90","80","28730","27570"
"In post","2021","Breckland and South Norfolk","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SEO/HEO","Declared non-disabled","60","50","38890","37710"
"In post","2021","Breckland and South Norfolk","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brent","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brent","AA/AO","Declared non-disabled","120","100","23550","23500"
"In post","2021","Brent","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brent","EO","Declared disabled","30","30","[c]","[c]"
"In post","2021","Brent","EO","Declared non-disabled","200","190","30730","31060"
"In post","2021","Brent","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brent","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brent","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brent","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brent","SEO/HEO","Declared non-disabled","60","50","41110","37610"
"In post","2021","Brent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Unknown","Declared non-disabled","50","50","32720","29720"
"In post","2021","Brent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","AA/AO","Declared disabled","40","30","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","AA/AO","Declared non-disabled","210","170","20520","21010"
"In post","2021","Bridgend and Neath Port Talbot","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","EO","Declared disabled","50","40","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","EO","Declared non-disabled","200","180","27500","27570"
"In post","2021","Bridgend and Neath Port Talbot","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","EO","Unknown","40","40","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","Declared non-disabled","60","60","35540","34290"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","AA/AO","Declared non-disabled","100","90","20540","20650"
"In post","2021","Brighton and Hove","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","EO","Declared disabled","50","40","[c]","[c]"
"In post","2021","Brighton and Hove","EO","Declared non-disabled","190","170","27690","27570"
"In post","2021","Brighton and Hove","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","G6/G7","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Brighton and Hove","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Declared non-disabled","70","60","29820","28200"
"In post","2021","Brighton and Hove","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","AA/AO","Declared disabled","180","170","21170","21010"
"In post","2021","Bristol, City of","AA/AO","Declared non-disabled","820","750","21630","21050"
"In post","2021","Bristol, City of","AA/AO","Undeclared","70","60","22140","21010"
"In post","2021","Bristol, City of","AA/AO","Unknown","260","240","21250","21160"
"In post","2021","Bristol, City of","EO","Declared disabled","160","140","27100","27570"
"In post","2021","Bristol, City of","EO","Declared non-disabled","980","900","26680","27530"
"In post","2021","Bristol, City of","EO","Undeclared","80","80","26880","27570"
"In post","2021","Bristol, City of","EO","Unknown","200","190","26060","25560"
"In post","2021","Bristol, City of","G6/G7","Declared disabled","90","90","56220","53150"
"In post","2021","Bristol, City of","G6/G7","Declared non-disabled","1050","990","56840","54940"
"In post","2021","Bristol, City of","G6/G7","Undeclared","60","60","56880","52600"
"In post","2021","Bristol, City of","G6/G7","Unknown","220","210","55530","52580"
"In post","2021","Bristol, City of","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","SCS","Declared non-disabled","60","60","90040","82300"
"In post","2021","Bristol, City of","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","SEO/HEO","Declared disabled","190","180","35690","35900"
"In post","2021","Bristol, City of","SEO/HEO","Declared non-disabled","1470","1380","35480","34290"
"In post","2021","Bristol, City of","SEO/HEO","Undeclared","110","100","35120","33530"
"In post","2021","Bristol, City of","SEO/HEO","Unknown","400","380","35030","34140"
"In post","2021","Bristol, City of","Unknown","Declared disabled","30","30","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","Declared non-disabled","120","110","29410","28200"
"In post","2021","Bristol, City of","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","AA/AO","Declared non-disabled","120","100","22410","22450"
"In post","2021","Bromley","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","EO","Declared disabled","40","40","[c]","[c]"
"In post","2021","Bromley","EO","Declared non-disabled","180","160","31000","31060"
"In post","2021","Bromley","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","AA/AO","Declared disabled","70","60","24790","23130"
"In post","2021","Buckinghamshire CC","AA/AO","Declared non-disabled","380","360","24950","23050"
"In post","2021","Buckinghamshire CC","AA/AO","Undeclared","70","60","28570","30400"
"In post","2021","Buckinghamshire CC","AA/AO","Unknown","60","50","24240","22850"
"In post","2021","Buckinghamshire CC","EO","Declared disabled","60","60","28600","27570"
"In post","2021","Buckinghamshire CC","EO","Declared non-disabled","340","320","28670","28350"
"In post","2021","Buckinghamshire CC","EO","Undeclared","50","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","EO","Unknown","50","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","G6/G7","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Buckinghamshire CC","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","SEO/HEO","Declared disabled","40","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","SEO/HEO","Declared non-disabled","320","310","39120","37840"
"In post","2021","Buckinghamshire CC","SEO/HEO","Undeclared","50","50","39450","38160"
"In post","2021","Buckinghamshire CC","SEO/HEO","Unknown","40","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Declared non-disabled","60","60","30510","32160"
"In post","2021","Buckinghamshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
