"Status","Year","Profession_of_post","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands (England)","White","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Yorkshire and The Humber","White","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Midlands (England)","Unknown","50","50","36540","31830"
"In post","2021","Digital, Data and Technology","East Midlands (England)","White","190","190","36900","34110"
"In post","2021","Digital, Data and Technology","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East of England","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East of England","Undeclared","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","East of England","Unknown","80","80","33560","31810"
"In post","2021","Digital, Data and Technology","East of England","White","350","330","36940","34820"
"In post","2021","Digital, Data and Technology","London","Asian","490","490","46620","42550"
"In post","2021","Digital, Data and Technology","London","Black","270","260","42300","40170"
"In post","2021","Digital, Data and Technology","London","Chinese","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","London","Mixed","90","90","47390","42930"
"In post","2021","Digital, Data and Technology","London","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","London","Undeclared","160","150","51000","48720"
"In post","2021","Digital, Data and Technology","London","Unknown","560","550","48160","44950"
"In post","2021","Digital, Data and Technology","London","White","1670","1630","52080","49360"
"In post","2021","Digital, Data and Technology","North East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North East (England)","Undeclared","40","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","North East (England)","Unknown","120","120","36580","31810"
"In post","2021","Digital, Data and Technology","North East (England)","White","520","500","40110","38630"
"In post","2021","Digital, Data and Technology","North West (England)","Asian","50","50","[c]","[c]"
"In post","2021","Digital, Data and Technology","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North West (England)","Undeclared","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","North West (England)","Unknown","140","140","38200","36500"
"In post","2021","Digital, Data and Technology","North West (England)","White","770","750","39780","36780"
"In post","2021","Digital, Data and Technology","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Northern Ireland","White","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","White","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Scotland","Unknown","200","200","37450","33930"
"In post","2021","Digital, Data and Technology","Scotland","White","370","360","39460","36590"
"In post","2021","Digital, Data and Technology","South East (England)","Asian","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","South East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South East (England)","Undeclared","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","South East (England)","Unknown","120","110","38120","33960"
"In post","2021","Digital, Data and Technology","South East (England)","White","600","580","38730","35850"
"In post","2021","Digital, Data and Technology","South West (England)","Asian","50","50","38190","35610"
"In post","2021","Digital, Data and Technology","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South West (England)","Mixed","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South West (England)","Undeclared","140","140","40130","38960"
"In post","2021","Digital, Data and Technology","South West (England)","Unknown","300","290","36480","34860"
"In post","2021","Digital, Data and Technology","South West (England)","White","1590","1530","39640","38450"
"In post","2021","Digital, Data and Technology","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wales","Asian","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wales","Undeclared","120","120","42060","41090"
"In post","2021","Digital, Data and Technology","Wales","Unknown","360","350","38100","36030"
"In post","2021","Digital, Data and Technology","Wales","White","1460","1420","39980","37410"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Asian","100","90","38440","36500"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Undeclared","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Midlands (England)","Unknown","140","140","40270","37750"
"In post","2021","Digital, Data and Technology","West Midlands (England)","White","580","560","41410","38630"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","Asian","60","50","34640","31810"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","Undeclared","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","Unknown","140","140","42270","38630"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","White","640","620","40660","37410"
"In post","2021","Economics","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Economics","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2021","Economics","East of England","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Economics","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Economics","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Economics","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Economics","East of England","White","[c]","[c]","[c]","[c]"
"In post","2021","Economics","London","Asian","160","150","45400","42470"
"In post","2021","Economics","London","Black","50","50","37890","33570"
"In post","2021","Economics","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Economics","London","Mixed","80","80","45010","42020"
"In post","2021","Economics","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Economics","London","Undeclared","60","60","51500","55610"
"In post","2021","Economics","London","Unknown","340","330","44680","37970"
"In post","2021","Economics","London","White","1050","1030","49690","51890"
"In post","2021","Economics","North East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North East (England)","White","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","White","[c]","[c]","[c]","[c]"
