"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","Unknown","Female","30","30","[c]","[c]"
"In post","2021","Security","Unknown","Male","40","30","[c]","[c]"
"In post","2021","Security","Wales","Female","80","70","29370","27700"
"In post","2021","Security","Wales","Male","240","230","27110","25390"
"In post","2021","Security","West Midlands (England)","Female","90","90","31710","28890"
"In post","2021","Security","West Midlands (England)","Male","280","270","29990","26670"
"In post","2021","Security","Yorkshire and The Humber","Female","300","290","29070","26670"
"In post","2021","Security","Yorkshire and The Humber","Male","590","580","32450","33300"
"In post","2021","Unknown","East Midlands (England)","Female","3690","3200","26050","27570"
"In post","2021","Unknown","East Midlands (England)","Male","2090","2010","26690","27570"
"In post","2021","Unknown","East of England","Female","5040","4460","27910","27570"
"In post","2021","Unknown","East of England","Male","3670","3500","29170","27570"
"In post","2021","Unknown","London","Female","15410","14240","37030","31060"
"In post","2021","Unknown","London","Male","11550","11240","39990","34630"
"In post","2021","Unknown","North East (England)","Female","6870","5810","26190","26120"
"In post","2021","Unknown","North East (England)","Male","4150","3950","28030","27570"
"In post","2021","Unknown","North West (England)","Female","15850","13850","26440","26160"
"In post","2021","Unknown","North West (England)","Male","9970","9620","28030","27570"
"In post","2021","Unknown","Northern Ireland","Female","470","420","25740","22330"
"In post","2021","Unknown","Northern Ireland","Male","450","430","25110","22700"
"In post","2021","Unknown","Overseas","Female","400","400","42780","41600"
"In post","2021","Unknown","Overseas","Male","440","440","42290","38690"
"In post","2021","Unknown","Scotland","Female","13490","12110","32430","27570"
"In post","2021","Unknown","Scotland","Male","9110","8830","34940","28170"
"In post","2021","Unknown","South East (England)","Female","8030","7160","27870","27570"
"In post","2021","Unknown","South East (England)","Male","6190","5920","29070","27570"
"In post","2021","Unknown","South West (England)","Female","5900","5100","27050","27570"
"In post","2021","Unknown","South West (England)","Male","4220","4060","29970","27570"
"In post","2021","Unknown","Unknown","Female","790","730","30930","27570"
"In post","2021","Unknown","Unknown","Male","2120","2110","36650","32700"
"In post","2021","Unknown","Wales","Female","7750","6920","31900","27570"
"In post","2021","Unknown","Wales","Male","4730","4580","34490","27570"
"In post","2021","Unknown","West Midlands (England)","Female","6350","5450","26380","27570"
"In post","2021","Unknown","West Midlands (England)","Male","3660","3510","27370","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Female","8340","7210","28340","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Male","5990","5780","29640","27570"
"In post","2022","Analysis","East Midlands (England)","Female","30","30","[c]","[c]"
"In post","2022","Analysis","East Midlands (England)","Male","40","40","[c]","[c]"
"In post","2022","Analysis","East of England","Female","180","160","33300","30220"
"In post","2022","Analysis","East of England","Male","200","200","37620","36240"
"In post","2022","Analysis","London","Female","1680","1600","48950","45140"
"In post","2022","Analysis","London","Male","2070","2040","50280","46250"
"In post","2022","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","North East (England)","Female","100","90","40620","36320"
"In post","2022","Analysis","North East (England)","Male","90","90","38330","35450"
"In post","2022","Analysis","North West (England)","Female","220","200","39720","36710"
"In post","2022","Analysis","North West (England)","Male","260","260","39540","35590"
"In post","2022","Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scotland","Female","70","60","43280","38650"
"In post","2022","Analysis","Scotland","Male","80","80","44090","37960"
"In post","2022","Analysis","South East (England)","Female","450","420","37980","37770"
"In post","2022","Analysis","South East (England)","Male","540","530","40730","38110"
"In post","2022","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South West (England)","Female","240","220","36180","32930"
"In post","2022","Analysis","South West (England)","Male","270","270","38050","36150"
"In post","2022","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wales","Female","720","670","36670","36840"
"In post","2022","Analysis","Wales","Male","590","580","38170","36840"
"In post","2022","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands (England)","Female","60","50","38660","34910"
"In post","2022","Analysis","West Midlands (England)","Male","50","50","39800","37960"
"In post","2022","Analysis","Yorkshire and The Humber","Female","230","210","41350","37380"
"In post","2022","Analysis","Yorkshire and The Humber","Male","260","260","42600","37350"
"In post","2022","Commercial","East Midlands (England)","Female","70","70","39160","37100"
"In post","2022","Commercial","East Midlands (England)","Male","50","50","47210","40310"
"In post","2022","Commercial","East of England","Female","120","110","41300","38980"
"In post","2022","Commercial","East of England","Male","90","90","46360","38980"
"In post","2022","Commercial","London","Female","900","880","55040","53360"
"In post","2022","Commercial","London","Male","960","950","63080","55500"
"In post","2022","Commercial","North East (England)","Female","60","50","41680","36500"
"In post","2022","Commercial","North East (England)","Male","50","50","46490","41500"
"In post","2022","Commercial","North West (England)","Female","370","360","43990","39360"
"In post","2022","Commercial","North West (England)","Male","290","290","46180","39360"
"In post","2022","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Male","30","30","[c]","[c]"
"In post","2022","Commercial","Scotland","Female","170","170","38970","33930"
"In post","2022","Commercial","Scotland","Male","210","210","39970","36300"
"In post","2022","Commercial","South East (England)","Female","300","280","38510","34800"
"In post","2022","Commercial","South East (England)","Male","230","220","45690","40580"
"In post","2022","Commercial","South West (England)","Female","720","680","40510","37420"
"In post","2022","Commercial","South West (England)","Male","710","700","45520","41500"
"In post","2022","Commercial","Unknown","Female","30","30","[c]","[c]"
"In post","2022","Commercial","Unknown","Male","30","30","[c]","[c]"
"In post","2022","Commercial","Wales","Female","180","170","34720","31470"
"In post","2022","Commercial","Wales","Male","180","180","35960","31250"
"In post","2022","Commercial","West Midlands (England)","Female","160","160","40430","36500"
"In post","2022","Commercial","West Midlands (England)","Male","160","150","46190","37100"
"In post","2022","Commercial","Yorkshire and The Humber","Female","290","280","45770","39040"
"In post","2022","Commercial","Yorkshire and The Humber","Male","210","210","47020","40000"
"In post","2022","Communications","East Midlands (England)","Female","330","310","31090","26820"
"In post","2022","Communications","East Midlands (England)","Male","340","330","29410","26820"
"In post","2022","Communications","East of England","Female","40","30","[c]","[c]"
"In post","2022","Communications","East of England","Male","40","40","[c]","[c]"
"In post","2022","Communications","London","Female","1460","1410","46670","42890"
"In post","2022","Communications","London","Male","960","960","48080","42890"
"In post","2022","Communications","North East (England)","Female","790","730","29660","26820"
"In post","2022","Communications","North East (England)","Male","730","720","29790","26820"
"In post","2022","Communications","North West (England)","Female","380","360","32460","29240"
"In post","2022","Communications","North West (England)","Male","430","420","31100","26820"
"In post","2022","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","Female","60","50","37200","36360"
"In post","2022","Communications","Scotland","Male","30","30","[c]","[c]"
"In post","2022","Communications","South East (England)","Female","150","140","35000","33300"
"In post","2022","Communications","South East (England)","Male","130","130","34050","33150"
"In post","2022","Communications","South West (England)","Female","170","160","36550","33350"
"In post","2022","Communications","South West (England)","Male","140","130","35820","33440"
"In post","2022","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","Female","500","460","31250","26820"
"In post","2022","Communications","Wales","Male","440","430","31160","26820"
"In post","2022","Communications","West Midlands (England)","Female","320","310","31220","26820"
"In post","2022","Communications","West Midlands (England)","Male","310","310","30200","26820"
"In post","2022","Communications","Yorkshire and The Humber","Female","350","330","34640","33080"
"In post","2022","Communications","Yorkshire and The Humber","Male","400","400","31730","26820"
"In post","2022","Counter Fraud","East Midlands (England)","Female","470","420","31620","27570"
