"Status","Year","Region_ITL3","Disability","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bexley and Greenwich","Unknown","30-39","60","60","29630","30150"
"In post","2021","Bexley and Greenwich","Unknown","40-49","40","40","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","50-59","30","30","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","20-29","100","100","24640","22920"
"In post","2021","Birmingham","Declared disabled","30-39","220","210","29350","27570"
"In post","2021","Birmingham","Declared disabled","40-49","300","270","31110","27570"
"In post","2021","Birmingham","Declared disabled","50-59","460","420","29930","27570"
"In post","2021","Birmingham","Declared disabled","60-64","160","130","28030","27570"
"In post","2021","Birmingham","Declared disabled","65+","30","20","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared non-disabled","20-29","960","940","25900","24710"
"In post","2021","Birmingham","Declared non-disabled","30-39","1760","1650","29790","27570"
"In post","2021","Birmingham","Declared non-disabled","40-49","1810","1670","34020","28130"
"In post","2021","Birmingham","Declared non-disabled","50-59","2160","2020","33600","27570"
"In post","2021","Birmingham","Declared non-disabled","60-64","560","450","31550","27570"
"In post","2021","Birmingham","Declared non-disabled","65+","150","110","30110","27570"
"In post","2021","Birmingham","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Undeclared","20-29","90","90","26130","25560"
"In post","2021","Birmingham","Undeclared","30-39","150","140","31640","27570"
"In post","2021","Birmingham","Undeclared","40-49","150","140","32410","27570"
"In post","2021","Birmingham","Undeclared","50-59","170","160","33060","29440"
"In post","2021","Birmingham","Undeclared","60-64","50","40","30660","27570"
"In post","2021","Birmingham","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Unknown","20-29","650","640","24800","22570"
"In post","2021","Birmingham","Unknown","30-39","620","590","30220","27570"
"In post","2021","Birmingham","Unknown","40-49","450","430","34920","31810"
"In post","2021","Birmingham","Unknown","50-59","450","430","36200","31950"
"In post","2021","Birmingham","Unknown","60-64","100","90","33460","28130"
"In post","2021","Birmingham","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Declared non-disabled","20-29","40","40","[c]","[c]"
"In post","2021","Blackburn with Darwen","Declared non-disabled","30-39","80","70","25280","27570"
"In post","2021","Blackburn with Darwen","Declared non-disabled","40-49","120","100","27470","27570"
"In post","2021","Blackburn with Darwen","Declared non-disabled","50-59","100","90","27820","27570"
"In post","2021","Blackburn with Darwen","Declared non-disabled","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Declared disabled","20-29","60","50","23740","21010"
"In post","2021","Blackpool","Declared disabled","30-39","90","80","26520","27570"
"In post","2021","Blackpool","Declared disabled","40-49","210","190","27930","27570"
"In post","2021","Blackpool","Declared disabled","50-59","310","280","28660","27570"
"In post","2021","Blackpool","Declared disabled","60-64","90","70","26040","21010"
"In post","2021","Blackpool","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Declared non-disabled","20-29","440","430","24420","21010"
"In post","2021","Blackpool","Declared non-disabled","30-39","510","480","27750","27570"
"In post","2021","Blackpool","Declared non-disabled","40-49","1040","960","30090","27570"
"In post","2021","Blackpool","Declared non-disabled","50-59","1500","1380","31230","27570"
"In post","2021","Blackpool","Declared non-disabled","60-64","320","250","28630","27570"
"In post","2021","Blackpool","Declared non-disabled","65+","110","80","25740","21010"
"In post","2021","Blackpool","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Undeclared","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Undeclared","20-29","30","30","[c]","[c]"
"In post","2021","Blackpool","Undeclared","30-39","50","50","27140","27570"
"In post","2021","Blackpool","Undeclared","40-49","70","70","29270","27570"
"In post","2021","Blackpool","Undeclared","50-59","80","70","29840","27570"
"In post","2021","Blackpool","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Unknown","20-29","60","60","24750","22280"
"In post","2021","Blackpool","Unknown","30-39","40","40","[c]","[c]"
"In post","2021","Blackpool","Unknown","40-49","40","40","[c]","[c]"
"In post","2021","Blackpool","Unknown","50-59","40","30","[c]","[c]"
"In post","2021","Blackpool","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Declared disabled","50-59","50","40","[c]","[c]"
"In post","2021","Bournemouth and Poole","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Declared non-disabled","20-29","40","40","[c]","[c]"
"In post","2021","Bournemouth and Poole","Declared non-disabled","30-39","70","70","26450","27570"
"In post","2021","Bournemouth and Poole","Declared non-disabled","40-49","120","110","27360","27570"
"In post","2021","Bournemouth and Poole","Declared non-disabled","50-59","200","180","28020","27570"
"In post","2021","Bournemouth and Poole","Declared non-disabled","60-64","60","50","26960","26780"
"In post","2021","Bournemouth and Poole","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Declared disabled","30-39","40","30","[c]","[c]"
"In post","2021","Bradford","Declared disabled","40-49","90","70","25620","21440"
"In post","2021","Bradford","Declared disabled","50-59","130","110","27120","25560"
"In post","2021","Bradford","Declared disabled","60-64","50","40","24890","21440"
"In post","2021","Bradford","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Declared non-disabled","20-29","270","260","24230","21170"
"In post","2021","Bradford","Declared non-disabled","30-39","410","370","27020","25560"
"In post","2021","Bradford","Declared non-disabled","40-49","450","400","28570","26320"
"In post","2021","Bradford","Declared non-disabled","50-59","670","600","29730","27570"
"In post","2021","Bradford","Declared non-disabled","60-64","190","140","27110","25820"
"In post","2021","Bradford","Declared non-disabled","65+","40","30","[c]","[c]"
"In post","2021","Bradford","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Undeclared","30-39","30","30","[c]","[c]"
"In post","2021","Bradford","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Undeclared","50-59","50","40","[c]","[c]"
"In post","2021","Bradford","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Unknown","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Unknown","20-29","180","180","22540","20140"
"In post","2021","Bradford","Unknown","30-39","130","120","26630","24000"
"In post","2021","Bradford","Unknown","40-49","110","100","26950","21440"
"In post","2021","Bradford","Unknown","50-59","130","120","28790","23620"
"In post","2021","Bradford","Unknown","60-64","40","30","[c]","[c]"
"In post","2021","Bradford","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Declared non-disabled","20-29","80","80","24240","23970"
"In post","2021","Breckland and South Norfolk","Declared non-disabled","30-39","100","90","28680","26850"
"In post","2021","Breckland and South Norfolk","Declared non-disabled","40-49","80","70","30750","27570"
"In post","2021","Breckland and South Norfolk","Declared non-disabled","50-59","100","90","30020","27570"
"In post","2021","Breckland and South Norfolk","Declared non-disabled","60-64","30","30","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Declared non-disabled","65+","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","65+","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Declared disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Declared disabled","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Declared disabled","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Declared disabled","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Declared disabled","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Declared disabled","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Declared disabled","65+","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Declared non-disabled","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Declared non-disabled","20-29","80","80","29660","31060"
"In post","2021","Brent","Declared non-disabled","30-39","60","60","29370","31060"
"In post","2021","Brent","Declared non-disabled","40-49","80","70","31980","31060"
"In post","2021","Brent","Declared non-disabled","50-59","160","140","33480","31060"
"In post","2021","Brent","Declared non-disabled","60-64","40","30","[c]","[c]"
"In post","2021","Brent","Declared non-disabled","65+","30","20","[c]","[c]"
"In post","2021","Brent","Undeclared","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","60-64","[c]","[c]","[c]","[c]"
