"Status","Year","Parent_department","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","No function","400","380","33930","34390"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Project Delivery","430","420","42130","39750"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Communications","50","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Digital, Data & Technology","480","470","40890","38060"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Finance","90","80","33270","27460"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Human Resources","160","150","35180","30450"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Legal","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","No function","1770","1640","31890","26380"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Project Delivery","60","60","45150","40650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Property","50","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Counter Fraud","50","50","38100","38810"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","No function","510","480","31080","26380"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","No function","160","150","29700","26410"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Analysis","140","140","52490","49720"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Communications","40","40","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Finance","70","70","57450","61730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Human Resources","60","60","49770","37990"
"In post","2021","Department for Digital, Culture, Media and Sport","London","No function","1170","1150","48130","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Project Delivery","170","170","50260","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","No function","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","No function","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Project Delivery","30","30","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","No function","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","No function","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","No function","160","150","40430","37100"
"In post","2021","Department for Education","East Midlands (England)","Project Delivery","40","40","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East of England","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East of England","No function","60","50","44220","40510"
"In post","2021","Department for Education","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East of England","Property","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","London","Analysis","180","170","46760","45540"
"In post","2021","Department for Education","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","London","Communications","160","150","43480","41460"
"In post","2021","Department for Education","London","Digital, Data & Technology","90","90","45800","45040"
"In post","2021","Department for Education","London","Finance","110","110","52200","53760"
"In post","2021","Department for Education","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","London","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","London","No function","1490","1440","48850","53420"
"In post","2021","Department for Education","London","Project Delivery","190","190","53270","54400"
"In post","2021","Department for Education","London","Property","70","70","56060","61230"
"In post","2021","Department for Education","London","Security","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","London","Unknown","280","270","60870","54400"
