"Status","Year","Region_ITL2","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Operational Delivery","50","40","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Operational Delivery","1150","1080","28240","26200"
"In post","2021","Cheshire","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Digital, Data and Technology","50","50","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Human Resources","40","40","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Operational Delivery","1060","1040","35780","34440"
"In post","2021","Cheshire","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Operational Delivery","40","40","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Department for Transport","Operational Delivery","60","50","29350","26780"
"In post","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","Unknown","830","740","25490","27570"
"In post","2021","Cornwall and Isles of Scilly","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Other","210","200","23300","21130"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Science and Engineering","80","80","23760","22500"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Security","50","50","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Justice","Operational Delivery","110","90","25100","21410"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs","Operational Delivery","850","760","24220","21050"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs","Project Delivery","40","40","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department for Work and Pensions","Unknown","270","230","26610","27570"
"In post","2021","Cumbria","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence","Other","90","90","22950","21130"
"In post","2021","Cumbria","Ministry of Defence","Project Delivery","70","60","42930","40790"
"In post","2021","Cumbria","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Defence","Science and Engineering","90","90","41220","40340"
"In post","2021","Cumbria","Ministry of Defence","Security","90","90","27950","23540"
"In post","2021","Cumbria","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice","Operational Delivery","380","340","27080","25270"
"In post","2021","Cumbria","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Attorney General's Departments","Legal","110","110","52760","53050"
"In post","2021","Derbyshire and Nottinghamshire","Attorney General's Departments","Operational Delivery","120","110","26030","25480"
"In post","2021","Derbyshire and Nottinghamshire","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","Operational Delivery","150","140","29360","26710"
"In post","2021","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
