"Status","Year","Age","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","AA/AO","South Nottinghamshire","40","40","[c]","[c]"
"In post","2021","20-29","AA/AO","South Teesside","70","70","20650","21010"
"In post","2021","20-29","AA/AO","South West Wales","90","80","21870","21050"
"In post","2021","20-29","AA/AO","Southampton","50","50","21040","21590"
"In post","2021","20-29","AA/AO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","20-29","AA/AO","Staffordshire CC","380","380","23560","23910"
"In post","2021","20-29","AA/AO","Stoke-on-Trent","130","130","19140","18880"
"In post","2021","20-29","AA/AO","Suffolk","300","300","24280","21430"
"In post","2021","20-29","AA/AO","Sunderland","200","180","20320","20140"
"In post","2021","20-29","AA/AO","Swansea","810","770","21100","21590"
"In post","2021","20-29","AA/AO","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","AA/AO","Telford and Wrekin","70","70","22190","22350"
"In post","2021","20-29","AA/AO","Thurrock","40","40","[c]","[c]"
"In post","2021","20-29","AA/AO","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","20-29","AA/AO","Tower Hamlets","140","140","22950","22680"
"In post","2021","20-29","AA/AO","Tyneside","960","930","20580","21010"
"In post","2021","20-29","AA/AO","Unknown","50","50","[c]","[c]"
"In post","2021","20-29","AA/AO","Wakefield","140","140","23020","22850"
"In post","2021","20-29","AA/AO","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","20-29","AA/AO","Wandsworth","150","150","30650","30220"
"In post","2021","20-29","AA/AO","Warrington","140","140","23010","22850"
"In post","2021","20-29","AA/AO","Warwickshire","70","70","21080","21010"
"In post","2021","20-29","AA/AO","West Cumbria","100","100","22020","21050"
"In post","2021","20-29","AA/AO","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","AA/AO","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","AA/AO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","AA/AO","West Northamptonshire","140","130","21490","20600"
"In post","2021","20-29","AA/AO","West Surrey","160","150","25680","24370"
"In post","2021","20-29","AA/AO","West Sussex (North East)","40","30","[c]","[c]"
"In post","2021","20-29","AA/AO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","AA/AO","Westminster","700","690","24180","24370"
"In post","2021","20-29","AA/AO","Wiltshire","290","280","21110","20600"
"In post","2021","20-29","AA/AO","Wirral","110","110","21780","22350"
"In post","2021","20-29","AA/AO","Wolverhampton","40","40","[c]","[c]"
"In post","2021","20-29","AA/AO","Worcestershire","270","270","22940","22850"
"In post","2021","20-29","AA/AO","York","130","130","21210","20920"
"In post","2021","20-29","EO","Aberdeen City and Aberdeenshire","80","80","28500","27840"
"In post","2021","20-29","EO","Angus and Dundee City","40","40","[c]","[c]"
"In post","2021","20-29","EO","Barking & Dagenham and Havering","60","60","30950","31060"
"In post","2021","20-29","EO","Barnet","120","110","28920","27720"
"In post","2021","20-29","EO","Barnsley, Doncaster and Rotherham","70","70","28080","27570"
"In post","2021","20-29","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","1130","1120","23810","25310"
"In post","2021","20-29","EO","Bedford","30","30","[c]","[c]"
"In post","2021","20-29","EO","Belfast","100","100","25450","25560"
"In post","2021","20-29","EO","Berkshire","100","100","29080","29290"
"In post","2021","20-29","EO","Bexley and Greenwich","90","80","31660","31060"
"In post","2021","20-29","EO","Birmingham","570","570","25860","25560"
"In post","2021","20-29","EO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Blackpool","220","210","27530","27570"
"In post","2021","20-29","EO","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Bradford","130","130","26460","27570"
"In post","2021","20-29","EO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Brent","70","70","30590","31060"
"In post","2021","20-29","EO","Bridgend and Neath Port Talbot","30","30","[c]","[c]"
"In post","2021","20-29","EO","Brighton and Hove","40","40","[c]","[c]"
"In post","2021","20-29","EO","Bristol, City of","290","280","25820","25560"
"In post","2021","20-29","EO","Bromley","40","40","[c]","[c]"
"In post","2021","20-29","EO","Buckinghamshire CC","70","70","27760","27570"
"In post","2021","20-29","EO","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Calderdale and Kirklees","70","60","27420","27570"
"In post","2021","20-29","EO","Cambridgeshire CC","110","110","26720","26670"
"In post","2021","20-29","EO","Camden and City of London","190","180","29150","29570"
"In post","2021","20-29","EO","Cardiff and Vale of Glamorgan","690","690","26280","25560"
"In post","2021","20-29","EO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Central Hampshire","120","120","25660","26350"
"In post","2021","20-29","EO","Central Valleys","60","60","28000","27570"
"In post","2021","20-29","EO","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Chorley and West Lancashire","30","30","[c]","[c]"
"In post","2021","20-29","EO","City of Edinburgh","590","590","27390","27150"
"In post","2021","20-29","EO","Clackmannanshire and Fife","50","50","29350","28410"
"In post","2021","20-29","EO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"In post","2021","20-29","EO","Coventry","150","150","26440","26000"
"In post","2021","20-29","EO","Croydon","420","410","29230","28950"
"In post","2021","20-29","EO","Darlington","30","30","[c]","[c]"
"In post","2021","20-29","EO","Derby","40","40","[c]","[c]"
"In post","2021","20-29","EO","Devon CC","150","150","25920","25480"
"In post","2021","20-29","EO","Dorset CC","40","40","[c]","[c]"
"In post","2021","20-29","EO","Dudley","40","40","[c]","[c]"
"In post","2021","20-29","EO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Durham CC","150","140","26890","27130"
"In post","2021","20-29","EO","Ealing","60","60","31060","31060"
"In post","2021","20-29","EO","East Ayrshire and North Ayrshire mainland","60","60","23230","23230"
"In post","2021","20-29","EO","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","60","60","27650","27570"
"In post","2021","20-29","EO","East Kent","250","250","26400","24920"
"In post","2021","20-29","EO","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","East Merseyside","50","40","[c]","[c]"
"In post","2021","20-29","EO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","East Sussex CC","80","80","27210","27570"
"In post","2021","20-29","EO","Enfield","50","50","31060","31060"
"In post","2021","20-29","EO","Essex Haven Gateway","40","40","[c]","[c]"
"In post","2021","20-29","EO","Essex Thames Gateway","50","50","28870","29290"
"In post","2021","20-29","EO","Falkirk","60","60","28350","27570"
"In post","2021","20-29","EO","Flintshire and Wrexham","40","40","[c]","[c]"
"In post","2021","20-29","EO","Glasgow City","510","500","26150","26160"
"In post","2021","20-29","EO","Gloucestershire","60","60","26910","27570"
"In post","2021","20-29","EO","Greater Manchester North East","100","90","27470","27570"
"In post","2021","20-29","EO","Greater Manchester North West","50","50","27540","27570"
"In post","2021","20-29","EO","Greater Manchester South East","40","40","[c]","[c]"
"In post","2021","20-29","EO","Greater Manchester South West","390","390","25410","25560"
"In post","2021","20-29","EO","Gwent Valleys","40","40","[c]","[c]"
"In post","2021","20-29","EO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Hackney and Newham","200","190","30640","31060"
"In post","2021","20-29","EO","Haringey and Islington","90","90","30370","31060"
"In post","2021","20-29","EO","Harrow and Hillingdon","200","200","29140","28810"
"In post","2021","20-29","EO","Hartlepool and Stockton-on-Tees","50","50","[c]","[c]"
"In post","2021","20-29","EO","Heart of Essex","90","80","28540","29290"
"In post","2021","20-29","EO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Hertfordshire","130","130","29240","29290"
"In post","2021","20-29","EO","Hounslow and Richmond upon Thames","230","230","29410","29250"
"In post","2021","20-29","EO","Inverclyde, East Renfrewshire and Renfrewshire","40","40","[c]","[c]"
"In post","2021","20-29","EO","Inverness and Nairn and Moray, Badenoch and Strathspey","30","30","[c]","[c]"
"In post","2021","20-29","EO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Kensington & Chelsea and Hammersmith & Fulham","50","50","31450","31060"
"In post","2021","20-29","EO","Kent Thames Gateway","40","40","[c]","[c]"
"In post","2021","20-29","EO","Kingston upon Hull, City of","70","70","26800","27130"
"In post","2021","20-29","EO","Lambeth","390","390","31590","31060"
"In post","2021","20-29","EO","Lancaster and Wyre","50","40","[c]","[c]"
"In post","2021","20-29","EO","Leeds","770","760","25650","25560"
"In post","2021","20-29","EO","Leicester","90","90","27040","27570"
"In post","2021","20-29","EO","Leicestershire CC and Rutland","50","50","25590","25140"
"In post","2021","20-29","EO","Lewisham and Southwark","110","110","29830","31060"
"In post","2021","20-29","EO","Lincolnshire","80","80","27510","27570"
"In post","2021","20-29","EO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Liverpool","580","570","25030","24890"
"In post","2021","20-29","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Luton","40","40","[c]","[c]"
"In post","2021","20-29","EO","Manchester","470","470","25860","25560"
"In post","2021","20-29","EO","Medway","50","50","30680","29290"
"In post","2021","20-29","EO","Merton, Kingston upon Thames and Sutton","60","60","31500","31060"
"In post","2021","20-29","EO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Mid Lancashire","100","100","25780","27130"
"In post","2021","20-29","EO","Milton Keynes","130","130","27690","27050"
"In post","2021","20-29","EO","Monmouthshire and Newport","350","350","25000","23320"
"In post","2021","20-29","EO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","North Lanarkshire","100","100","26700","25560"
"In post","2021","20-29","EO","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","North Nottinghamshire","30","30","[c]","[c]"
"In post","2021","20-29","EO","North Yorkshire CC","40","40","[c]","[c]"
"In post","2021","20-29","EO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Norwich and East Norfolk","50","50","25280","25480"
"In post","2021","20-29","EO","Nottingham","440","430","25450","25560"
"In post","2021","20-29","EO","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Oxfordshire","70","70","27420","27570"
"In post","2021","20-29","EO","Perth and Kinross and Stirling","60","60","29240","28410"
"In post","2021","20-29","EO","Peterborough","50","50","[c]","[c]"
"In post","2021","20-29","EO","Plymouth","130","130","26900","27130"
"In post","2021","20-29","EO","Portsmouth","140","130","26410","26670"
"In post","2021","20-29","EO","Powys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Redbridge and Waltham Forest","110","110","30770","31060"
"In post","2021","20-29","EO","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Sefton","300","300","25810","25560"
"In post","2021","20-29","EO","Sheffield","300","300","25720","25000"
"In post","2021","20-29","EO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Solihull","80","80","25730","25260"
"In post","2021","20-29","EO","Somerset","80","80","26150","26740"
"In post","2021","20-29","EO","South and West Derbyshire","30","30","[c]","[c]"
"In post","2021","20-29","EO","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","South Hampshire","170","170","24600","23050"
"In post","2021","20-29","EO","South Lanarkshire","90","90","25450","25560"
"In post","2021","20-29","EO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","South West Wales","40","30","[c]","[c]"
"In post","2021","20-29","EO","Southampton","60","60","26810","27570"
"In post","2021","20-29","EO","Southend-on-Sea","40","40","[c]","[c]"
"In post","2021","20-29","EO","Staffordshire CC","140","140","27590","27570"
"In post","2021","20-29","EO","Stoke-on-Trent","50","50","25540","27570"
"In post","2021","20-29","EO","Suffolk","130","130","26120","25560"
"In post","2021","20-29","EO","Sunderland","170","170","26870","27570"
"In post","2021","20-29","EO","Swansea","220","210","26710","26470"
"In post","2021","20-29","EO","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Telford and Wrekin","90","80","26570","27130"
"In post","2021","20-29","EO","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Tower Hamlets","350","350","28120","27500"
"In post","2021","20-29","EO","Tyneside","730","720","25790","25560"
"In post","2021","20-29","EO","Unknown","100","100","27360","27570"
"In post","2021","20-29","EO","Wakefield","60","60","27970","27570"
"In post","2021","20-29","EO","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Wandsworth","40","40","[c]","[c]"
"In post","2021","20-29","EO","Warrington","250","250","29700","28840"
"In post","2021","20-29","EO","Warwickshire","40","40","[c]","[c]"
"In post","2021","20-29","EO","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","West Essex","40","40","[c]","[c]"
"In post","2021","20-29","EO","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","West Surrey","100","100","28590","29290"
"In post","2021","20-29","EO","West Sussex (North East)","90","90","26320","25990"
"In post","2021","20-29","EO","West Sussex (South West)","30","30","[c]","[c]"
"In post","2021","20-29","EO","Westminster","2560","2540","28280","27850"
"In post","2021","20-29","EO","Wiltshire","260","260","25240","26330"
"In post","2021","20-29","EO","Wirral","60","60","27110","27570"
"In post","2021","20-29","EO","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","20-29","EO","Worcestershire","60","60","26060","25830"
"In post","2021","20-29","EO","York","130","130","26040","26370"
"In post","2021","20-29","G6/G7","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Birmingham","50","50","52590","52580"
"In post","2021","20-29","G6/G7","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Bristol, City of","70","70","51340","52580"
"In post","2021","20-29","G6/G7","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Camden and City of London","50","50","[c]","[c]"
"In post","2021","20-29","G6/G7","Cardiff and Vale of Glamorgan","40","40","[c]","[c]"
"In post","2021","20-29","G6/G7","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","City of Edinburgh","60","60","52630","52480"
"In post","2021","20-29","G6/G7","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Croydon","70","70","58740","59160"
"In post","2021","20-29","G6/G7","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Glasgow City","40","30","[c]","[c]"
"In post","2021","20-29","G6/G7","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Greater Manchester South West","30","30","[c]","[c]"
"In post","2021","20-29","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","20-29","G6/G7","Leeds","100","100","51860","52150"
"In post","2021","20-29","G6/G7","Leicester","[c]","[c]","[c]","[c]"
