"Status","Year","Region_ITL2","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Intelligence Analysis","South West (England)","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","South West (England)","70","70","43600","41650"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","South West (England)","480","460","36800","33980"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","South West (England)","400","370","41920","38630"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","South West (England)","220","190","52160","37890"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","South West (England)","5000","4630","30300","27130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","South West (England)","100","100","43080","46080"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other","South West (England)","3300","3150","32230","28650"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","South West (England)","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","South West (England)","320","280","57780","58810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","South West (England)","700","660","41120","36970"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","South West (England)","4180","4040","40740","39940"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Property","South West (England)","540","520","36950","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Psychology","South West (England)","60","60","38890","36710"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","South West (England)","5040","4900","38620","37350"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Security","South West (England)","550","540","30100","26750"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","South West (England)","170","160","39890","37050"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Tax","South West (England)","570","530","39780","32020"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","2820","2560","31290","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Commercial","North West (England)","220","210","39840","37920"
"In post","2021","Greater Manchester","Communications","North West (England)","90","80","34140","31890"
"In post","2021","Greater Manchester","Counter Fraud","North West (England)","60","60","38620","39170"
"In post","2021","Greater Manchester","Digital, Data and Technology","North West (England)","450","440","40570","37460"
"In post","2021","Greater Manchester","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Finance","North West (England)","290","280","40610","37890"
"In post","2021","Greater Manchester","Human Resources","North West (England)","490","460","33250","31810"
"In post","2021","Greater Manchester","Inspector of Education and Training","North West (England)","110","110","65190","64500"
"In post","2021","Greater Manchester","Intelligence Analysis","North West (England)","240","230","28240","25690"
"In post","2021","Greater Manchester","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","International Trade","North West (England)","30","30","[c]","[c]"
"In post","2021","Greater Manchester","Knowledge and Information Management","North West (England)","60","60","32130","29200"
"In post","2021","Greater Manchester","Legal","North West (England)","750","710","39240","33110"
"In post","2021","Greater Manchester","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Operational Delivery","North West (England)","7300","6800","27480","25400"
"In post","2021","Greater Manchester","Operational Research","North West (England)","60","60","42940","38630"
"In post","2021","Greater Manchester","Other","North West (England)","240","230","32270","25880"
"In post","2021","Greater Manchester","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Policy","North West (England)","630","610","41170","36960"
"In post","2021","Greater Manchester","Project Delivery","North West (England)","320","310","41440","38630"
"In post","2021","Greater Manchester","Property","North West (England)","240","230","40420","36500"
"In post","2021","Greater Manchester","Psychology","North West (England)","30","30","[c]","[c]"
"In post","2021","Greater Manchester","Science and Engineering","North West (England)","200","180","32680","28590"
"In post","2021","Greater Manchester","Security","North West (England)","100","100","33480","31200"
"In post","2021","Greater Manchester","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Statistics","North West (England)","80","80","36260","31810"
"In post","2021","Greater Manchester","Tax","North West (England)","1670","1600","33080","31810"
"In post","2021","Greater Manchester","Unknown","North West (England)","5960","5500","28460","27570"
"In post","2021","Greater Manchester","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Commercial","South East (England)","220","210","36180","34800"
"In post","2021","Hampshire and Isle of Wight","Communications","South East (England)","190","180","33120","31560"
"In post","2021","Hampshire and Isle of Wight","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Digital, Data and Technology","South East (England)","380","370","37160","33300"
"In post","2021","Hampshire and Isle of Wight","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Finance","South East (England)","370","360","37560","33300"
"In post","2021","Hampshire and Isle of Wight","Human Resources","South East (England)","250","240","34620","31180"
"In post","2021","Hampshire and Isle of Wight","Intelligence Analysis","South East (England)","50","50","27550","26670"
"In post","2021","Hampshire and Isle of Wight","Internal Audit","South East (England)","40","40","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Knowledge and Information Management","South East (England)","140","140","30970","29200"
"In post","2021","Hampshire and Isle of Wight","Legal","South East (England)","230","220","47890","50520"
"In post","2021","Hampshire and Isle of Wight","Medicine","South East (England)","190","170","49080","38490"
"In post","2021","Hampshire and Isle of Wight","Operational Delivery","South East (England)","5150","4470","27160","24890"
"In post","2021","Hampshire and Isle of Wight","Operational Research","South East (England)","450","430","41760","46080"
"In post","2021","Hampshire and Isle of Wight","Other","South East (England)","1600","1550","29400","26350"
"In post","2021","Hampshire and Isle of Wight","Policy","South East (England)","320","300","38510","36030"
"In post","2021","Hampshire and Isle of Wight","Project Delivery","South East (England)","1190","1160","39460","37470"
"In post","2021","Hampshire and Isle of Wight","Property","South East (England)","420","410","35280","33300"
"In post","2021","Hampshire and Isle of Wight","Psychology","South East (England)","50","50","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Science and Engineering","South East (England)","1000","970","38710","37320"
"In post","2021","Hampshire and Isle of Wight","Security","South East (England)","690","680","28620","24570"
"In post","2021","Hampshire and Isle of Wight","Social Research","South East (England)","210","200","37370","37020"
"In post","2021","Hampshire and Isle of Wight","Statistics","South East (England)","160","160","40660","37020"
"In post","2021","Hampshire and Isle of Wight","Tax","South East (England)","380","340","31220","31810"
"In post","2021","Hampshire and Isle of Wight","Unknown","South East (England)","1620","1430","28550","27570"
"In post","2021","Hampshire and Isle of Wight","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","West Midlands (England)","80","80","38280","33150"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Finance","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Human Resources","West Midlands (England)","110","100","36130","31180"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","West Midlands (England)","2010","1910","27170","25040"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Other","West Midlands (England)","270","260","22560","20920"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Policy","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Project Delivery","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Property","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","West Midlands (England)","60","50","28410","25330"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Security","West Midlands (England)","150","150","32160","33250"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","West Midlands (England)","1010","880","25630","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Finance","Scotland","[c]","[c]","[c]","[c]"
