"Status","Year","Sexual_orientation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","London","210","30","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","East Midlands (England)","330","270","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","East of England","100","80","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","London","470","430","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","North East (England)","820","660","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","North West (England)","800","680","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Northern Ireland","110","100","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Scotland","780","660","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","South East (England)","170","140","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","South West (England)","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Wales","310","260","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","West Midlands (England)","310","270","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Yorkshire and The Humber","400","330","[c]","[c]"
"Leaver CS","2022","Unknown","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","London","170","170","34780","28650"
"Leaver CS","2022","Unknown","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","East of England","50","50","27520","21830"
"Leaver CS","2022","Unknown","Ministry of Defence","London","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Overseas","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","South East (England)","160","150","32450","27680"
"Leaver CS","2022","Unknown","Ministry of Defence","South West (England)","310","290","30700","29230"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","240","240","35950","33420"
"Leaver CS","2022","Unknown","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","East Midlands (England)","220","200","20890","20370"
"Leaver CS","2022","Unknown","Ministry of Justice","East of England","230","210","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","London","600","580","28500","23720"
"Leaver CS","2022","Unknown","Ministry of Justice","North East (England)","100","80","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","North West (England)","300","270","22170","20970"
"Leaver CS","2022","Unknown","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","South East (England)","390","360","22190","20970"
"Leaver CS","2022","Unknown","Ministry of Justice","South West (England)","180","160","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","Unknown","170","150","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","Wales","130","120","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","West Midlands (England)","270","250","21870","20370"
"Leaver CS","2022","Unknown","Ministry of Justice","Yorkshire and The Humber","250","230","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","London","70","60","56770","51060"
"Leaver CS","2022","Unknown","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Scotland","820","730","33220","30020"
"Leaver CS","2022","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","UK Statistics Authority","South East (England)","80","60","26900","22610"
"Leaver CS","2022","Unknown","UK Statistics Authority","Wales","80","80","27790","23860"
"Leaver CS","2022","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","London","100","100","41740","33930"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","London","380","380","46300","39070"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Unknown","200","200","36590","32000"
"Leaver Dept.","2021","Heterosexual / straight","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","London","280","260","47320","40220"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
