"Status","Year","Profession_of_post","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","United Kingdom Statistics Authority","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales Office","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales Office","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Government","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Government","30-39","50","50","39260","37410"
"In post","2021","Communications","Welsh Government","40-49","60","50","41980","38360"
"In post","2021","Communications","Welsh Government","50-59","30","30","[c]","[c]"
"In post","2021","Communications","Welsh Government","65+","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Attorney General's Departments","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Attorney General's Departments","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Attorney General's Departments","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Charity Commission","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Competition and Markets Authority","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Competition and Markets Authority","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Competition and Markets Authority","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Competition and Markets Authority","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Digital, Culture, Media and Sport","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Digital, Culture, Media and Sport","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Digital, Culture, Media and Sport","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Education","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department of Health and Social Care","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department of Health and Social Care","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Department of Health and Social Care","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","HM Treasury","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","HM Treasury","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Office of Gas and Electricity Markets","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Office of Gas and Electricity Markets","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Office of Gas and Electricity Markets","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Office of Gas and Electricity Markets","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Office of Gas and Electricity Markets","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Office of Gas and Electricity Markets","65+","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales Office","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales Office","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Water Services Regulation Authority","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Water Services Regulation Authority","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Water Services Regulation Authority","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Attorney General's Departments","20-29","50","50","[c]","[c]"
"In post","2021","Counter Fraud","Attorney General's Departments","30-39","90","90","42760","40270"
"In post","2021","Counter Fraud","Attorney General's Departments","40-49","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Attorney General's Departments","50-59","80","80","52980","48060"
"In post","2021","Counter Fraud","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Attorney General's Departments","65+","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Chancellor's other departments","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Chancellor's other departments","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","30-39","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","40-49","80","80","38780","39170"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","50-59","90","90","41230","39490"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","60-64","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","65+","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","65+","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","65+","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Home Office","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Home Office","30-39","40","30","[c]","[c]"
"In post","2021","Counter Fraud","Home Office","40-49","60","50","27980","25310"
"In post","2021","Counter Fraud","Home Office","50-59","60","50","25970","25310"
"In post","2021","Counter Fraud","Home Office","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Home Office","65+","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Office of Gas and Electricity Markets","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Office of Gas and Electricity Markets","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Office of Gas and Electricity Markets","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Office of Gas and Electricity Markets","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","30-39","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","40-49","60","60","43100","39750"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","50-59","50","50","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Attorney General's Departments","65+","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cabinet Office","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cabinet Office","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cabinet Office","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cabinet Office","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Chancellor's other departments","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Chancellor's other departments","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Chancellor's other departments","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Chancellor's other departments","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Chancellor's other departments","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Charity Commission","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Charity Commission","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Charity Commission","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Charity Commission","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Charity Commission","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Competition and Markets Authority","30-39","[c]","[c]","[c]","[c]"
