"Status","Year","Responsibility_level","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","Merseyside","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Merseyside","HM Land Registry","160","160","22350","22350"
"In post","2021","AA/AO","Merseyside","HM Revenue and Customs","2040","1780","20590","20140"
"In post","2021","AA/AO","Merseyside","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Merseyside","Home Office","2310","2040","20990","21430"
"In post","2021","AA/AO","Merseyside","Ministry of Defence","210","190","20980","21130"
"In post","2021","AA/AO","Merseyside","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Merseyside","Ministry of Justice","830","750","22770","20910"
"In post","2021","AA/AO","Merseyside","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","North Eastern Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","North Eastern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","North Eastern Scotland","Department for Work and Pensions","70","60","20760","21010"
"In post","2021","AA/AO","North Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","North Eastern Scotland","Ministry of Defence","90","90","37390","41570"
"In post","2021","AA/AO","North Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","North Eastern Scotland","Scottish Government","340","310","23060","22430"
"In post","2021","AA/AO","North Yorkshire","Attorney General's Departments","30","30","[c]","[c]"
"In post","2021","AA/AO","North Yorkshire","Cabinet Office","170","160","20910","20920"
"In post","2021","AA/AO","North Yorkshire","Department for Environment, Food and Rural Affairs","120","110","21460","21050"
"In post","2021","AA/AO","North Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","North Yorkshire","Department for Work and Pensions","80","70","21030","21010"
"In post","2021","AA/AO","North Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","North Yorkshire","Ministry of Defence","840","800","23120","20920"
"In post","2021","AA/AO","North Yorkshire","Ministry of Justice","120","100","22070","20100"
"In post","2021","AA/AO","North Yorkshire","Office for Standards in Education","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northern Ireland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northern Ireland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northern Ireland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northern Ireland","HM Revenue and Customs","710","640","20460","20140"
"In post","2021","AA/AO","Northern Ireland","Home Office","220","190","21260","21430"
"In post","2021","AA/AO","Northern Ireland","Ministry of Defence","710","690","20830","20310"
"In post","2021","AA/AO","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Attorney General's Departments","70","60","21800","21950"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Cabinet Office","160","140","20800","20800"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","150","140","21050","21050"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Department for Transport","140","130","21890","21590"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Department for Work and Pensions","3170","2720","20870","21010"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","HM Revenue and Customs","4740","3880","20660","20140"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Home Office","30","30","[c]","[c]"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Ministry of Defence","130","120","20390","20920"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","Ministry of Justice","370","320","19180","19570"
"In post","2021","AA/AO","Northumberland and Tyne and Wear","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Outer London - East and North East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Outer London - East and North East","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Outer London - East and North East","Department for Work and Pensions","430","370","24570","25110"
"In post","2021","AA/AO","Outer London - East and North East","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Outer London - East and North East","Ministry of Defence","40","40","[c]","[c]"
"In post","2021","AA/AO","Outer London - East and North East","Ministry of Justice","930","880","27720","27240"
"In post","2021","AA/AO","Outer London - South","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Outer London - South","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2021","AA/AO","Outer London - South","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Outer London - South","Department for Work and Pensions","110","100","24660","25110"
"In post","2021","AA/AO","Outer London - South","HM Land Registry","70","70","25820","25850"
"In post","2021","AA/AO","Outer London - South","HM Revenue and Customs","380","350","24670","24120"
"In post","2021","AA/AO","Outer London - South","Home Office","940","830","24920","25630"
"In post","2021","AA/AO","Outer London - South","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Outer London - South","Ministry of Justice","440","410","22000","21980"
"In post","2021","AA/AO","Outer London - West and North West","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Outer London - West and North West","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Outer London - West and North West","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Outer London - West and North West","Department for Work and Pensions","230","200","24770","25110"
"In post","2021","AA/AO","Outer London - West and North West","Department of Health and Social Care","180","150","23860","23530"
"In post","2021","AA/AO","Outer London - West and North West","HM Revenue and Customs","70","60","24890","24960"
"In post","2021","AA/AO","Outer London - West and North West","Home Office","510","460","25060","25630"
"In post","2021","AA/AO","Outer London - West and North West","Ministry of Defence","170","160","24190","24110"
"In post","2021","AA/AO","Outer London - West and North West","Ministry of Justice","780","730","27360","24660"
"In post","2021","AA/AO","Outer London - West and North West","The National Archives","90","80","21250","20650"
"In post","2021","AA/AO","Overseas","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Overseas","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Overseas","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Shropshire and Staffordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"In post","2021","AA/AO","Shropshire and Staffordshire","Department for Transport","70","70","24440","24260"
"In post","2021","AA/AO","Shropshire and Staffordshire","Department for Work and Pensions","370","300","20760","21010"
"In post","2021","AA/AO","Shropshire and Staffordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Shropshire and Staffordshire","HM Land Registry","140","130","22380","22350"
"In post","2021","AA/AO","Shropshire and Staffordshire","HM Revenue and Customs","80","60","20720","20870"
"In post","2021","AA/AO","Shropshire and Staffordshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Shropshire and Staffordshire","Ministry of Defence","500","470","21130","20920"
"In post","2021","AA/AO","Shropshire and Staffordshire","Ministry of Justice","2030","1900","23460","22850"
"In post","2021","AA/AO","Shropshire and Staffordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","South Yorkshire","Attorney General's Departments","40","40","[c]","[c]"
"In post","2021","AA/AO","South Yorkshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","South Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","South Yorkshire","Department for Transport","30","30","[c]","[c]"
"In post","2021","AA/AO","South Yorkshire","Department for Work and Pensions","940","790","20800","21010"
"In post","2021","AA/AO","South Yorkshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","South Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","South Yorkshire","Home Office","1010","900","21250","21430"
"In post","2021","AA/AO","South Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","South Yorkshire","Ministry of Justice","1000","920","23890","22850"
"In post","2021","AA/AO","South Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Southern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Southern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Southern Scotland","Department for Work and Pensions","220","180","20730","21010"
"In post","2021","AA/AO","Southern Scotland","Foreign, Commonwealth and Development Office","60","50","21490","21490"
"In post","2021","AA/AO","Southern Scotland","HM Revenue and Customs","1240","1050","20490","20140"
"In post","2021","AA/AO","Southern Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Southern Scotland","Ministry of Defence","70","70","23110","19560"
"In post","2021","AA/AO","Southern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Southern Scotland","Scottish Government","620","550","23270","22820"
"In post","2021","AA/AO","Surrey, East and West Sussex","Attorney General's Departments","30","30","[c]","[c]"
"In post","2021","AA/AO","Surrey, East and West Sussex","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","210","190","24210","24370"
"In post","2021","AA/AO","Surrey, East and West Sussex","Department for Transport","60","50","26140","26580"
"In post","2021","AA/AO","Surrey, East and West Sussex","Department for Work and Pensions","780","660","21090","21010"
"In post","2021","AA/AO","Surrey, East and West Sussex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Surrey, East and West Sussex","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Surrey, East and West Sussex","HM Revenue and Customs","160","140","21060","21440"
"In post","2021","AA/AO","Surrey, East and West Sussex","Home Office","80","80","22040","22360"
"In post","2021","AA/AO","Surrey, East and West Sussex","Ministry of Defence","170","160","20310","19930"
"In post","2021","AA/AO","Surrey, East and West Sussex","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Surrey, East and West Sussex","Ministry of Justice","1400","1310","27240","26340"
"In post","2021","AA/AO","Surrey, East and West Sussex","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Tees Valley and Durham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Tees Valley and Durham","Department for Education","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Tees Valley and Durham","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Tees Valley and Durham","Department for Work and Pensions","1050","900","20840","21010"
"In post","2021","AA/AO","Tees Valley and Durham","HM Land Registry","260","250","22350","22350"
"In post","2021","AA/AO","Tees Valley and Durham","HM Revenue and Customs","570","510","20670","20660"
"In post","2021","AA/AO","Tees Valley and Durham","Home Office","620","500","21070","21430"
"In post","2021","AA/AO","Tees Valley and Durham","Ministry of Defence","30","30","[c]","[c]"
"In post","2021","AA/AO","Tees Valley and Durham","Ministry of Justice","2070","1900","25340","24440"
"In post","2021","AA/AO","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Unknown","Department for Work and Pensions","170","150","22470","21010"
"In post","2021","AA/AO","Unknown","Ministry of Defence","30","30","[c]","[c]"
"In post","2021","AA/AO","Unknown","Ministry of Justice","[c]","[c]","[c]","[c]"
