"Status","Year","Responsibility_level","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","EO","Other ethnicity","Unknown","300","280","29170","29240"
"In post","2021","EO","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Digital, Data and Technology","100","90","28680","28130"
"In post","2021","EO","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Finance","70","60","27440","26930"
"In post","2021","EO","Undeclared","Human Resources","50","40","[c]","[c]"
"In post","2021","EO","Undeclared","Intelligence Analysis","100","90","28340","28350"
"In post","2021","EO","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Knowledge and Information Management","50","40","[c]","[c]"
"In post","2021","EO","Undeclared","Legal","80","80","28040","27350"
"In post","2021","EO","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Operational Delivery","2280","2100","28290","27370"
"In post","2021","EO","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Other","240","230","27380","26930"
"In post","2021","EO","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Policy","100","90","29060","28850"
"In post","2021","EO","Undeclared","Project Delivery","70","70","27380","26670"
"In post","2021","EO","Undeclared","Property","70","70","27470","26670"
"In post","2021","EO","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Science and Engineering","100","100","27140","27440"
"In post","2021","EO","Undeclared","Security","60","60","36570","43840"
"In post","2021","EO","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","EO","Undeclared","Tax","150","130","27670","28130"
"In post","2021","EO","Undeclared","Unknown","2270","2040","28310","27570"
"In post","2021","EO","Unknown","Commercial","80","80","25230","25610"
"In post","2021","EO","Unknown","Communications","130","120","27250","27270"
"In post","2021","EO","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","EO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","EO","Unknown","Digital, Data and Technology","420","410","26970","26350"
"In post","2021","EO","Unknown","Economics","30","30","[c]","[c]"
"In post","2021","EO","Unknown","Finance","140","140","25990","25960"
"In post","2021","EO","Unknown","Human Resources","140","140","26900","27130"
"In post","2021","EO","Unknown","Intelligence Analysis","70","70","27320","26670"
"In post","2021","EO","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","EO","Unknown","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","EO","Unknown","Knowledge and Information Management","40","30","[c]","[c]"
"In post","2021","EO","Unknown","Legal","420","400","27150","25560"
"In post","2021","EO","Unknown","Medicine","40","40","[c]","[c]"
"In post","2021","EO","Unknown","Operational Delivery","5930","5620","28050","26780"
"In post","2021","EO","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","EO","Unknown","Other","470","460","27110","27750"
"In post","2021","EO","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","EO","Unknown","Policy","420","420","27710","27680"
"In post","2021","EO","Unknown","Project Delivery","170","170","26600","26150"
"In post","2021","EO","Unknown","Property","280","260","26790","26000"
"In post","2021","EO","Unknown","Psychology","60","60","28350","27380"
"In post","2021","EO","Unknown","Science and Engineering","200","200","24080","25760"
"In post","2021","EO","Unknown","Security","100","100","29770","26670"
"In post","2021","EO","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","EO","Unknown","Statistics","40","40","[c]","[c]"
"In post","2021","EO","Unknown","Tax","1260","1210","26090","25560"
"In post","2021","EO","Unknown","Unknown","4240","4020","27900","27570"
"In post","2021","EO","White","Commercial","510","480","25850","26400"
"In post","2021","EO","White","Communications","400","380","27400","26780"
"In post","2021","EO","White","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","EO","White","Counter Fraud","130","120","26170","25580"
"In post","2021","EO","White","Digital, Data and Technology","1430","1370","27470","26670"
"In post","2021","EO","White","Economics","60","60","27200","27680"
"In post","2021","EO","White","Finance","1170","1100","26400","26670"
"In post","2021","EO","White","Human Resources","990","930","26910","26670"
"In post","2021","EO","White","Intelligence Analysis","1220","1160","27640","27370"
"In post","2021","EO","White","Internal Audit","30","30","[c]","[c]"
"In post","2021","EO","White","International Trade","40","30","[c]","[c]"
"In post","2021","EO","White","Knowledge and Information Management","370","350","26770","26670"
"In post","2021","EO","White","Legal","1190","1130","27240","25560"
"In post","2021","EO","White","Medicine","260","240","30520","30620"
"In post","2021","EO","White","Operational Delivery","31400","28980","27640","26780"
"In post","2021","EO","White","Operational Research","40","30","[c]","[c]"
"In post","2021","EO","White","Other","3860","3670","26180","26670"
"In post","2021","EO","White","Planning","[c]","[c]","[c]","[c]"
"In post","2021","EO","White","Policy","1500","1450","28230","28500"
"In post","2021","EO","White","Project Delivery","1410","1350","26340","26670"
"In post","2021","EO","White","Property","990","920","26880","26670"
"In post","2021","EO","White","Psychology","330","320","26610","26330"
"In post","2021","EO","White","Science and Engineering","1510","1470","25940","26370"
"In post","2021","EO","White","Security","850","830","33190","29080"
"In post","2021","EO","White","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","EO","White","Statistics","160","150","27570","27850"
"In post","2021","EO","White","Tax","2120","1930","26480","25560"
"In post","2021","EO","White","Unknown","37790","34030","27820","27570"
"In post","2021","EO","White","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Digital, Data and Technology","230","230","60460","59960"
"In post","2021","G6/G7","Asian","Economics","80","80","59410","58850"
"In post","2021","G6/G7","Asian","Finance","150","150","59650","58920"
"In post","2021","G6/G7","Asian","Human Resources","60","60","59780","58950"
"In post","2021","G6/G7","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Legal","470","430","57490","54800"
"In post","2021","G6/G7","Asian","Medicine","60","50","71560","71600"
"In post","2021","G6/G7","Asian","Operational Delivery","260","260","57620","55930"
"In post","2021","G6/G7","Asian","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Other","90","90","61210","58420"
"In post","2021","G6/G7","Asian","Planning","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Policy","570","560","57830","56120"
"In post","2021","G6/G7","Asian","Project Delivery","180","180","57930","57300"
"In post","2021","G6/G7","Asian","Property","40","40","[c]","[c]"
"In post","2021","G6/G7","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Science and Engineering","80","70","57500","55130"
"In post","2021","G6/G7","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Asian","Statistics","40","40","[c]","[c]"
"In post","2021","G6/G7","Asian","Tax","150","150","56100","52580"
"In post","2021","G6/G7","Asian","Unknown","350","340","58410","56370"
"In post","2021","G6/G7","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Digital, Data and Technology","90","90","57670","57460"
"In post","2021","G6/G7","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Finance","70","70","57950","57220"
"In post","2021","G6/G7","Black","Human Resources","50","50","[c]","[c]"
"In post","2021","G6/G7","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Legal","220","210","59350","60110"
"In post","2021","G6/G7","Black","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Operational Delivery","140","130","56910","54160"
"In post","2021","G6/G7","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Other","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Policy","230","230","57000","54650"
"In post","2021","G6/G7","Black","Project Delivery","100","100","57570","57460"
"In post","2021","G6/G7","Black","Property","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Science and Engineering","40","40","[c]","[c]"
"In post","2021","G6/G7","Black","Security","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Tax","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Black","Unknown","130","130","58790","56340"
"In post","2021","G6/G7","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Economics","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Legal","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Other","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Planning","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Policy","50","40","[c]","[c]"
"In post","2021","G6/G7","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Tax","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Digital, Data and Technology","60","60","57390","56690"
"In post","2021","G6/G7","Mixed","Economics","40","40","[c]","[c]"
"In post","2021","G6/G7","Mixed","Finance","40","40","[c]","[c]"
"In post","2021","G6/G7","Mixed","Human Resources","50","40","[c]","[c]"
"In post","2021","G6/G7","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Legal","170","160","58230","57100"
"In post","2021","G6/G7","Mixed","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Operational Delivery","100","100","61650","57900"
"In post","2021","G6/G7","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Other","40","40","[c]","[c]"
"In post","2021","G6/G7","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Policy","330","320","57110","54760"
"In post","2021","G6/G7","Mixed","Project Delivery","80","70","57710","56630"
"In post","2021","G6/G7","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Science and Engineering","40","30","[c]","[c]"
"In post","2021","G6/G7","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Mixed","Tax","50","40","[c]","[c]"
"In post","2021","G6/G7","Mixed","Unknown","170","160","58250","56480"
"In post","2021","G6/G7","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Legal","90","80","60470","60180"
"In post","2021","G6/G7","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","G6/G7","Other ethnicity","Operational Delivery","30","30","[c]","[c]"
