"Status","Year","Sex","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Internal Audit","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"In post","2021","Female","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Inner London - West","80","70","51520","49600"
"In post","2021","Female","Internal Audit","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Inner London - West","480","480","46750","42330"
"In post","2021","Female","International Trade","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Overseas","40","40","[c]","[c]"
"In post","2021","Female","International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Female","International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","60","50","34180","31980"
"In post","2021","Female","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","East Anglia","80","80","35050","31080"
"In post","2021","Female","Knowledge and Information Management","East Wales","70","60","33390","28850"
"In post","2021","Female","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","200","180","34960","33300"
"In post","2021","Female","Knowledge and Information Management","Greater Manchester","30","30","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Hampshire and Isle of Wight","80","80","30140","26670"
"In post","2021","Female","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Inner London - East","150","130","43600","40070"
"In post","2021","Female","Knowledge and Information Management","Inner London - West","180","170","41110","36800"
"In post","2021","Female","Knowledge and Information Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Outer London - West and North West","60","60","34620","31020"
"In post","2021","Female","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Shropshire and Staffordshire","30","30","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","West Midlands","40","40","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Female","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Bedfordshire and Hertfordshire","70","60","51120","50520"
"In post","2021","Female","Legal","Berkshire, Buckinghamshire and Oxfordshire","130","110","46200","45660"
"In post","2021","Female","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Derbyshire and Nottinghamshire","180","160","41440","38630"
"In post","2021","Female","Legal","Devon","50","50","47770","49050"
"In post","2021","Female","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","East Anglia","220","200","30300","25560"
"In post","2021","Female","Legal","East Wales","330","300","45050","48080"
"In post","2021","Female","Legal","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"In post","2021","Female","Legal","Eastern Scotland","200","190","52030","52490"
"In post","2021","Female","Legal","Essex","110","100","45190","42090"
"In post","2021","Female","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","210","190","41780","38640"
"In post","2021","Female","Legal","Greater Manchester","380","350","40870","38630"
"In post","2021","Female","Legal","Hampshire and Isle of Wight","140","120","48510","50520"
"In post","2021","Female","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Inner London - East","250","240","56750","56490"
"In post","2021","Female","Legal","Inner London - West","2310","2110","56710","55490"
"In post","2021","Female","Legal","Kent","110","100","38290","32100"
"In post","2021","Female","Legal","Lancashire","80","80","48700","48450"
"In post","2021","Female","Legal","Leicestershire, Rutland and Northamptonshire","90","80","46550","48830"
"In post","2021","Female","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Merseyside","170","150","45950","48080"
"In post","2021","Female","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","North Yorkshire","100","90","56540","55610"
"In post","2021","Female","Legal","Northern Ireland","70","70","29610","27010"
"In post","2021","Female","Legal","Northumberland and Tyne and Wear","160","150","39430","38000"
"In post","2021","Female","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Outer London - South","170","160","40170","36160"
"In post","2021","Female","Legal","Outer London - West and North West","30","30","[c]","[c]"
"In post","2021","Female","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Shropshire and Staffordshire","50","50","49170","49930"
"In post","2021","Female","Legal","South Yorkshire","60","50","42610","43710"
"In post","2021","Female","Legal","Southern Scotland","70","60","50610","52490"
"In post","2021","Female","Legal","Surrey, East and West Sussex","80","70","50160","50520"
"In post","2021","Female","Legal","Tees Valley and Durham","80","70","46530","48080"
"In post","2021","Female","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","West Central Scotland","290","260","46710","46080"
"In post","2021","Female","Legal","West Midlands","310","280","44900","48080"
"In post","2021","Female","Legal","West Wales and The Valleys","70","60","46440","43160"
"In post","2021","Female","Legal","West Yorkshire","270","250","41730","38760"
"In post","2021","Female","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Medicine","Berkshire, Buckinghamshire and Oxfordshire","100","90","46940","37890"
"In post","2021","Female","Medicine","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Medicine","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Female","Medicine","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Medicine","Devon","90","80","34450","23770"
"In post","2021","Female","Medicine","Dorset and Somerset","40","30","[c]","[c]"
"In post","2021","Female","Medicine","East Anglia","50","40","[c]","[c]"
"In post","2021","Female","Medicine","East Wales","110","100","44300","37410"
"In post","2021","Female","Medicine","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
