"Status","Year","Profession_of_post","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Corporate Finance","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","Declared non-disabled","220","220","43890","40000"
"In post","2021","Counter Fraud","Inner London - West","Undeclared","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","Unknown","80","80","46620","40270"
"In post","2021","Counter Fraud","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","Declared non-disabled","60","60","27940","25310"
"In post","2021","Counter Fraud","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Declared non-disabled","50","50","35970","34820"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","190","180","42290","38330"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","Declared non-disabled","80","70","42830","45990"
"In post","2021","Digital, Data and Technology","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","Unknown","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","Unknown","[c]","[c]","[c]","[c]"
