"Status","Year","Parent_department","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Mixed","1610","1500","27980","27570"
"In post","2021","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Other ethnicity","460","420","29040","27570"
"In post","2021","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Undeclared","4340","3830","27530","27570"
"In post","2021","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","Unknown","5980","5500","27900","27570"
"In post","2021","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","White","67210","59760","27520","27570"
"In post","2021","Department for Work and Pensions","Health and Safety Executive","Asian","60","50","49050","43770"
"In post","2021","Department for Work and Pensions","Health and Safety Executive","Black","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Health and Safety Executive","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Health and Safety Executive","Mixed","40","40","[c]","[c]"
"In post","2021","Department for Work and Pensions","Health and Safety Executive","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Health and Safety Executive","Undeclared","190","180","45140","44960"
"In post","2021","Department for Work and Pensions","Health and Safety Executive","Unknown","310","280","42920","39920"
"In post","2021","Department for Work and Pensions","Health and Safety Executive","White","1930","1810","42720","40230"
"In post","2021","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Asian","170","160","42090","36820"
"In post","2021","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Black","100","90","36890","32790"
"In post","2021","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Mixed","60","60","46400","47760"
"In post","2021","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","Unknown","1830","1800","45500","40650"
"In post","2021","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","White","1330","1290","49700","49530"
"In post","2021","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Asian","270","260","41320","33320"
"In post","2021","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Black","100","100","37830","32970"
"In post","2021","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Mixed","110","110","39890","40450"
"In post","2021","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Undeclared","40","30","[c]","[c]"
"In post","2021","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","White","740","710","52560","53100"
"In post","2021","Department of Health and Social Care","Public Health England","Asian","720","670","42570","33100"
"In post","2021","Department of Health and Social Care","Public Health England","Black","490","450","40500","33180"
"In post","2021","Department of Health and Social Care","Public Health England","Chinese","40","40","[c]","[c]"
"In post","2021","Department of Health and Social Care","Public Health England","Mixed","160","140","40070","36680"
"In post","2021","Department of Health and Social Care","Public Health England","Other ethnicity","70","60","49650","41990"
"In post","2021","Department of Health and Social Care","Public Health England","Undeclared","540","480","45910","40810"
"In post","2021","Department of Health and Social Care","Public Health England","Unknown","160","140","48380","41350"
"In post","2021","Department of Health and Social Care","Public Health England","White","4740","4330","44080","38890"
"In post","2021","ESTYN","ESTYN","Asian","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","ESTYN","Black","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","ESTYN","White","110","100","57700","74730"
"In post","2021","Food Standards Agency","Food Standards Agency","Asian","50","50","38640","32830"
"In post","2021","Food Standards Agency","Food Standards Agency","Black","50","50","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","Unknown","70","60","39540","35630"
"In post","2021","Food Standards Agency","Food Standards Agency","White","1070","1040","37080","32350"
"In post","2021","Foreign, Commonwealth and Development Office","FCDO Services","Asian","60","60","34010","29260"
"In post","2021","Foreign, Commonwealth and Development Office","FCDO Services","Black","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","FCDO Services","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","FCDO Services","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","FCDO Services","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","FCDO Services","Undeclared","50","50","43080","41820"
"In post","2021","Foreign, Commonwealth and Development Office","FCDO Services","Unknown","40","30","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","FCDO Services","White","870","840","40790","37870"
"In post","2021","Foreign, Commonwealth and Development Office","Foreign, Commonwealth and Development Office (excl. agencies)","Asian","420","410","43910","38230"
"In post","2021","Foreign, Commonwealth and Development Office","Foreign, Commonwealth and Development Office (excl. agencies)","Black","230","230","38520","34770"
"In post","2021","Foreign, Commonwealth and Development Office","Foreign, Commonwealth and Development Office (excl. agencies)","Chinese","40","30","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Foreign, Commonwealth and Development Office (excl. agencies)","Mixed","250","250","46070","39110"
"In post","2021","Foreign, Commonwealth and Development Office","Foreign, Commonwealth and Development Office (excl. agencies)","Other ethnicity","90","80","45010","38600"
"In post","2021","Foreign, Commonwealth and Development Office","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","290","280","48690","43540"
"In post","2021","Foreign, Commonwealth and Development Office","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","1160","1150","47380","48500"
"In post","2021","Foreign, Commonwealth and Development Office","Foreign, Commonwealth and Development Office (excl. agencies)","White","5000","4900","49970","48500"
"In post","2021","Foreign, Commonwealth and Development Office","Wilton Park","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Wilton Park","Black","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Wilton Park","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Wilton Park","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Wilton Park","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Wilton Park","White","80","70","33860","28680"
"In post","2021","HM Land Registry","HM Land Registry","Asian","210","190","30840","27130"
"In post","2021","HM Land Registry","HM Land Registry","Black","60","60","32480","30600"
"In post","2021","HM Land Registry","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Mixed","70","70","28620","27130"
"In post","2021","HM Land Registry","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Undeclared","250","220","33480","33840"
"In post","2021","HM Land Registry","HM Land Registry","Unknown","1040","990","28010","22350"
"In post","2021","HM Land Registry","HM Land Registry","White","4700","4210","31660","27130"
"In post","2021","HM Revenue and Customs","HM Revenue and Customs (excl. agencies)","Asian","4200","3930","30870","29570"
"In post","2021","HM Revenue and Customs","HM Revenue and Customs (excl. agencies)","Black","1400","1350","31980","29570"
"In post","2021","HM Revenue and Customs","HM Revenue and Customs (excl. agencies)","Chinese","170","160","34470","29570"
